2026-03-28 05:00 UTC
System Name	Power	State		Undermining	Reinforcement	Initial CP
Col 359 Sector EK-L b10-4	Pranav Antal	STRONGHOLD		9375	207	1305000
Col 359 Sector RX-R c5-3	Pranav Antal	STRONGHOLD		0	0	1204000
Col 359 Sector QX-R c5-11	Pranav Antal	FORTIFIED		17	0	515000
Col 359 Sector QX-R c5-12	Pranav Antal	FORTIFIED		10950	0	580000
Col 359 Sector RX-R c5-17	Pranav Antal	FORTIFIED		0	5	478000
Col 359 Sector QX-R c5-7	Pranav Antal	FORTIFIED		8943	0	569000
Col 359 Sector QX-R c5-8	Pranav Antal	FORTIFIED		8729	0	565000
Col 359 Sector QX-R c5-10	Pranav Antal	FORTIFIED		0	0	496000
Col 359 Sector QX-R c5-13	Pranav Antal	FORTIFIED		0	0	482000
Col 359 Sector RX-R c5-16	Pranav Antal	FORTIFIED		0	176	446000
Col 359 Sector NR-T c4-13	Pranav Antal	FORTIFIED		0	0	468000
Col 359 Sector DP-L b10-3	Pranav Antal	FORTIFIED		0	0	482000
Col 359 Sector ZI-N b9-1	Pranav Antal	STRONGHOLD		0	0	1149000
Col 359 Sector RX-R c5-1	Denton Patreus	STRONGHOLD		0	0	1221000
Col 359 Sector AE-N b9-5	Nakato Kaine	FORTIFIED		0	0	449000
Col 359 Sector CE-N b9-2	Aisling Duval	STRONGHOLD		44958	764	1471000
Col 359 Sector CE-N b9-1	Aisling Duval	STRONGHOLD		0	78	1093000
Col 359 Sector KW-V d2-20	Aisling Duval	FORTIFIED		0	643	460000
Col 359 Sector RX-R c5-15	Nakato Kaine	EXPLOITED		402	205	69000
Col 359 Sector KW-V d2-16	Yuri Grom	FORTIFIED		0	0	402000
Col 359 Sector BE-N b9-2	Aisling Duval	FORTIFIED		3730	297	536000
Col 359 Sector BE-N b9-4	Aisling Duval	FORTIFIED		224	381	366000
Col 359 Sector YI-N b9-4	Yuri Grom	EXPLOITED		4475	0	143000
Col 359 Sector AJ-N b9-3	Arissa Lavigny-Duval	STRONGHOLD		13458	924	1321000
Col 359 Sector NR-T c4-15	Arissa Lavigny-Duval	FORTIFIED		2442	159	529000
Col 359 Sector NR-T c4-17	Arissa Lavigny-Duval	EXPLOITED		11308	50	224000
Col 359 Sector AE-N b9-4	Yuri Grom	EXPLOITED		1774	0	108000
Col 359 Sector RX-R c5-2	Arissa Lavigny-Duval	STRONGHOLD		0	35	1132000
Col 359 Sector FK-L b10-4	Nakato Kaine	EXPLOITED		175	0	90000
Col 359 Sector MR-T c4-8	Edmund Mahon	FORTIFIED		457	39	500000
Col 359 Sector FK-L b10-1	Yuri Grom	EXPLOITED		0	1624	45000
Col 359 Sector FK-L b10-3	Aisling Duval	FORTIFIED		0	1362	468000
Col 359 Sector FK-L b10-0	Nakato Kaine	FORTIFIED		0	0	395000
Col 359 Sector RX-R c5-0	Nakato Kaine	EXPLOITED		2975	0	123000
Col 359 Sector ZI-N b9-2	Arissa Lavigny-Duval	FORTIFIED		0	28	471000
Col 359 Sector AJ-N b9-4	Arissa Lavigny-Duval	EXPLOITED		2108	0	113000
Col 359 Sector FK-L b10-5	Nakato Kaine	STRONGHOLD		0	55	1210000
Col 359 Sector FK-L b10-2	Nakato Kaine	EXPLOITED		5085	0	49000
Col 359 Sector RX-R c5-4	Nakato Kaine	EXPLOITED		0	0	86000
Col 359 Sector KW-V d2-17	Yuri Grom	FORTIFIED		0	0	431000
Col 359 Sector BE-N b9-0	Arissa Lavigny-Duval	FORTIFIED		177	0	515000
Col 359 Sector BE-N b9-1	Aisling Duval	FORTIFIED		0	121	377000
Col 359 Sector BE-N b9-3	Yuri Grom	FORTIFIED		54922	0	836000
Col 359 Sector ZI-N b9-3	Yuri Grom	STRONGHOLD		14833	0	1327000
Col 359 Sector AE-N b9-1	Yuri Grom	FORTIFIED		0	0	439000
Col 359 Sector YI-N b9-5	Yuri Grom	FORTIFIED		27	0	478000
Col 359 Sector NR-T c4-14	Aisling Duval	FORTIFIED		0	5670	355000
Col 359 Sector AE-N b9-0	Yuri Grom	STRONGHOLD		0	671	1249000
Col 359 Sector AE-N b9-3	Yuri Grom	FORTIFIED		0	292	478000
