2026-04-03 16:01 UTC
System Name	Power	State		Undermining	Reinforcement	Initial CP
Col 359 Sector EK-L b10-4	Pranav Antal	STRONGHOLD		7625	1425	1293000
Col 359 Sector RX-R c5-3	Pranav Antal	STRONGHOLD		0	6	1204000
Col 359 Sector QX-R c5-11	Pranav Antal	FORTIFIED		17	0	515000
Col 359 Sector QX-R c5-12	Pranav Antal	FORTIFIED		9105	705	569000
Col 359 Sector RX-R c5-17	Pranav Antal	FORTIFIED		50	10	482000
Col 359 Sector QX-R c5-7	Pranav Antal	FORTIFIED		7567	0	562000
Col 359 Sector QX-R c5-8	Pranav Antal	FORTIFIED		7260	15	558000
Col 359 Sector QX-R c5-10	Pranav Antal	FORTIFIED		0	55	496000
Col 359 Sector QX-R c5-13	Pranav Antal	FORTIFIED		15	1709	482000
Col 359 Sector RX-R c5-16	Pranav Antal	FORTIFIED		0	362	446000
Col 359 Sector NR-T c4-13	Pranav Antal	FORTIFIED		100	427	468000
Col 359 Sector DP-L b10-3	Pranav Antal	FORTIFIED		287	4926	478000
Col 359 Sector ZI-N b9-1	Pranav Antal	STRONGHOLD		0	1242	1149000
Col 359 Sector RX-R c5-1	Denton Patreus	STRONGHOLD		0	0	1221000
Col 359 Sector AE-N b9-5	Nakato Kaine	FORTIFIED		0	0	449000
Col 359 Sector CE-N b9-2	Aisling Duval	STRONGHOLD		35041	2139	1427000
Col 359 Sector CE-N b9-1	Aisling Duval	STRONGHOLD		0	372	1093000
Col 359 Sector KW-V d2-20	Aisling Duval	FORTIFIED		0	107	464000
Col 359 Sector RX-R c5-15	Nakato Kaine	EXPLOITED		0	0	69000
Col 359 Sector KW-V d2-16	Yuri Grom	FORTIFIED		0	570	402000
Col 359 Sector BE-N b9-2	Aisling Duval	FORTIFIED		3415	421	536000
Col 359 Sector BE-N b9-4	Aisling Duval	FORTIFIED		895	2811	366000
Col 359 Sector YI-N b9-4	Yuri Grom	EXPLOITED		4108	0	139000
Col 359 Sector AJ-N b9-3	Arissa Lavigny-Duval	STRONGHOLD		11041	13691	1310000
Col 359 Sector NR-T c4-15	Arissa Lavigny-Duval	FORTIFIED		2135	567	529000
Col 359 Sector NR-T c4-17	Arissa Lavigny-Duval	EXPLOITED		10475	252	215000
Col 359 Sector AE-N b9-4	Yuri Grom	EXPLOITED		1375	352	106000
Col 359 Sector RX-R c5-2	Arissa Lavigny-Duval	STRONGHOLD		0	710	1132000
Col 359 Sector FK-L b10-4	Nakato Kaine	EXPLOITED		1144	1870	90000
Col 359 Sector MR-T c4-8	Edmund Mahon	FORTIFIED		0	3701	496000
Col 359 Sector FK-L b10-1	Yuri Grom	EXPLOITED		0	1351	47000
Col 359 Sector FK-L b10-3	Aisling Duval	FORTIFIED		2204	0	471000
Col 359 Sector FK-L b10-0	Nakato Kaine	FORTIFIED		0	87	395000
Col 359 Sector RX-R c5-0	Nakato Kaine	EXPLOITED		2725	0	121000
Col 359 Sector ZI-N b9-2	Arissa Lavigny-Duval	FORTIFIED		21	3	471000
Col 359 Sector AJ-N b9-4	Arissa Lavigny-Duval	EXPLOITED		1958	45	111000
Col 359 Sector FK-L b10-5	Nakato Kaine	STRONGHOLD		0	3618	1210000
Col 359 Sector FK-L b10-2	Nakato Kaine	EXPLOITED		4699	35	30000
Col 359 Sector RX-R c5-4	Nakato Kaine	EXPLOITED		297	5	86000
Col 359 Sector KW-V d2-17	Yuri Grom	FORTIFIED		173	639	431000
Col 359 Sector BE-N b9-0	Arissa Lavigny-Duval	FORTIFIED		0	523	515000
Col 359 Sector BE-N b9-1	Aisling Duval	FORTIFIED		564	533	377000
Col 359 Sector BE-N b9-3	Yuri Grom	FORTIFIED		45561	324	782000
Col 359 Sector ZI-N b9-3	Yuri Grom	STRONGHOLD		11791	107	1316000
Col 359 Sector AE-N b9-1	Yuri Grom	FORTIFIED		0	1413	439000
Col 359 Sector YI-N b9-5	Yuri Grom	FORTIFIED		0	0	478000
Col 359 Sector NR-T c4-14	Aisling Duval	FORTIFIED		949	2447	381000
Col 359 Sector AE-N b9-0	Yuri Grom	STRONGHOLD		0	21	1255000
Col 359 Sector AE-N b9-3	Yuri Grom	FORTIFIED		0	0	482000
