2026-01-21 16:20 UTC
System Name	Power	State		Undermining	Reinforcement	Initial CP
Col 359 Sector EK-L b10-4	Pranav Antal	STRONGHOLD		29637	39960	1394000
Col 359 Sector RX-R c5-3	Pranav Antal	STRONGHOLD		909	1576	1177000
Col 359 Sector QX-R c5-11	Pranav Antal	FORTIFIED		2067	8517	529000
Col 359 Sector QX-R c5-12	Pranav Antal	FORTIFIED		51523	88825	515000
Col 359 Sector RX-R c5-17	Pranav Antal	FORTIFIED		453	3753	424000
Col 359 Sector QX-R c5-7	Pranav Antal	EXPLOITED		4758	227277	147000
Col 359 Sector QX-R c5-8	Pranav Antal	FORTIFIED		61736	66237	460000
Col 359 Sector QX-R c5-10	Pranav Antal	EXPLOITED		127075	242560	258000
Col 359 Sector QX-R c5-13	Pranav Antal	Yuri Grom		2028	40894	
Col 359 Sector RX-R c5-16	Pranav Antal	EXPLOITED		62835	204674	80000
Col 359 Sector RX-R c5-1	Denton Patreus	STRONGHOLD		109640	100147	1305000
Col 359 Sector AE-N b9-5	Nakato Kaine	FORTIFIED		359	13218	428000
Col 359 Sector CE-N b9-2	Aisling Duval	STRONGHOLD		168753	231949	1700000
Col 359 Sector CE-N b9-1	Aisling Duval	FORTIFIED		54404	282985	800000
Col 359 Sector KW-V d2-20	Aisling Duval	FORTIFIED		1550	22254	366000
Col 359 Sector RX-R c5-15	Nakato Kaine	EXPLOITED		15463	2034	76000
Col 359 Sector KW-V d2-16	Yuri Grom	EXPLOITED		3331	28409	34000
Col 359 Sector BE-N b9-2	Aisling Duval	FORTIFIED		6082	8598	489000
Col 359 Sector BE-N b9-4	Aisling Duval	EXPLOITED		6875	34060	164000
Col 359 Sector YI-N b9-4	Yuri Grom	EXPLOITED		0	1086	10000
Col 359 Sector AJ-N b9-3	Arissa Lavigny-Duval	STRONGHOLD		226032	231281	1994000
Col 359 Sector NR-T c4-15	Arissa Lavigny-Duval	FORTIFIED		1318	10159	522000
Col 359 Sector NR-T c4-17	Arissa Lavigny-Duval	EXPLOITED		155	13190	76000
Col 359 Sector AE-N b9-4	Yuri Grom	EXPLOITED		967	3757	22000
Col 359 Sector RX-R c5-2	Arissa Lavigny-Duval	FORTIFIED		11725	35804	504000
Col 359 Sector FK-L b10-4	Arissa Lavigny-Duval	Nakato Kaine		480968	490796	
Col 359 Sector MR-T c4-8	Edmund Mahon	FORTIFIED		5086	34508	540000
Col 359 Sector FK-L b10-1	Denton Patreus	FORTIFIED		31471	63178	388000
Col 359 Sector FK-L b10-3	Aisling Duval	EXPLOITED		32912	284679	78000
Col 359 Sector FK-L b10-0	Nakato Kaine	EXPLOITED		123808	193933	234000
Col 359 Sector RX-R c5-0	Nakato Kaine	EXPLOITED		1146	5233	36000
Col 359 Sector ZI-N b9-1	Arissa Lavigny-Duval	EXPLOITED		4519	4577	104000
Col 359 Sector ZI-N b9-2	Arissa Lavigny-Duval	EXPLOITED		10260	35447	209000
Col 359 Sector AJ-N b9-4	Arissa Lavigny-Duval	EXPLOITED		156	4108	76000
Col 359 Sector DP-L b10-3	Pranav Antal	Arissa Lavigny-Duval		61370	156525	
Col 359 Sector FK-L b10-5	Nakato Kaine	STRONGHOLD		1936	19284	1166000
Col 359 Sector FK-L b10-2	Nakato Kaine	EXPLOITED		39406	46287	10000
Col 359 Sector RX-R c5-4	Nakato Kaine	EXPLOITED		15852	29574	12000
Col 359 Sector KW-V d2-17	Yuri Grom	EXPLOITED		52029	283982	162000
Col 359 Sector BE-N b9-0	Arissa Lavigny-Duval	FORTIFIED		3523	17491	471000
Col 359 Sector BE-N b9-1	Aisling Duval	EXPLOITED		113701	125270	226000
Col 359 Sector BE-N b9-3	Yuri Grom	FORTIFIED		7051	22290	558000
Col 359 Sector ZI-N b9-3	Yuri Grom	STRONGHOLD		3264	15152	1271000
Col 359 Sector AE-N b9-1	Yuri Grom	EXPLOITED		289	42396	0
Col 359 Sector YI-N b9-5	Yuri Grom	EXPLOITED		2765	3267	65000
Col 359 Sector NR-T c4-13	Aisling Duval	Pranav Antal		10986	20117	
Col 359 Sector NR-T c4-14	Aisling Duval	EXPLOITED		2913	7325	108000
Col 359 Sector AE-N b9-0	Yuri Grom	STRONGHOLD		33247	81047	1093000
Col 359 Sector AE-N b9-3	Yuri Grom	EXPLOITED		8	2414	22000
