2026-02-24 06:04 UTC
System Name	Power	State		Undermining	Reinforcement	Initial CP
Col 359 Sector EK-L b10-4	Pranav Antal	STRONGHOLD		24488	4364	1371000
Col 359 Sector RX-R c5-3	Pranav Antal	STRONGHOLD		1216	1248	1149000
Col 359 Sector QX-R c5-11	Pranav Antal	FORTIFIED		18109	1914	565000
Col 359 Sector QX-R c5-12	Pranav Antal	FORTIFIED		27541	138	677000
Col 359 Sector RX-R c5-17	Pranav Antal	FORTIFIED		314	1006	478000
Col 359 Sector QX-R c5-7	Pranav Antal	FORTIFIED		196582	229816	605000
Col 359 Sector QX-R c5-8	Pranav Antal	FORTIFIED		19287	3917	630000
Col 359 Sector QX-R c5-10	Pranav Antal	FORTIFIED		227	588	442000
Col 359 Sector QX-R c5-13	Pranav Antal	FORTIFIED		0	398	482000
Col 359 Sector RX-R c5-16	Pranav Antal	FORTIFIED		1588	4434	431000
Col 359 Sector NR-T c4-13	Pranav Antal	FORTIFIED		31151	5316	489000
Col 359 Sector DP-L b10-3	Pranav Antal	FORTIFIED		155	82	410000
Col 359 Sector RX-R c5-1	Denton Patreus	FORTIFIED		477518	396359	891000
Col 359 Sector AE-N b9-5	Nakato Kaine	FORTIFIED		8714	8366	449000
Col 359 Sector CE-N b9-2	Aisling Duval	STRONGHOLD		157092	39890	1955000
Col 359 Sector CE-N b9-1	Aisling Duval	STRONGHOLD		0	3220	1088000
Col 359 Sector KW-V d2-20	Aisling Duval	FORTIFIED		0	7734	449000
Col 359 Sector RX-R c5-15	Nakato Kaine	EXPLOITED		515	25	67000
Col 359 Sector KW-V d2-16	Yuri Grom	FORTIFIED		868	835	402000
Col 359 Sector BE-N b9-2	Aisling Duval	FORTIFIED		2040	15830	529000
Col 359 Sector BE-N b9-4	Aisling Duval	EXPLOITED		14797	13550	265000
Col 359 Sector YI-N b9-4	Yuri Grom	EXPLOITED		6575	2572	168000
Col 359 Sector AJ-N b9-3	Arissa Lavigny-Duval	STRONGHOLD		120119	60106	1800000
Col 359 Sector NR-T c4-15	Arissa Lavigny-Duval	FORTIFIED		4964	4358	543000
Col 359 Sector NR-T c4-17	Arissa Lavigny-Duval	EXPLOITED		1441	28342	106000
Col 359 Sector AE-N b9-4	Yuri Grom	EXPLOITED		2179	2204	113000
Col 359 Sector RX-R c5-2	Arissa Lavigny-Duval	STRONGHOLD		3430	25791	1099000
Col 359 Sector FK-L b10-4	Nakato Kaine	EXPLOITED		31676	10211	162000
Col 359 Sector MR-T c4-8	Edmund Mahon	FORTIFIED		61965	39220	594000
Col 359 Sector FK-L b10-1	Yuri Grom	Nakato Kaine		93805	286046	
Col 359 Sector FK-L b10-3	Aisling Duval	FORTIFIED		341	22459	428000
Col 359 Sector FK-L b10-0	Nakato Kaine	FORTIFIED		3027	3357	392000
Col 359 Sector RX-R c5-0	Nakato Kaine	EXPLOITED		29236	23241	133000
Col 359 Sector ZI-N b9-1	Arissa Lavigny-Duval	Aisling Duval		7054	136341	
Col 359 Sector ZI-N b9-2	Arissa Lavigny-Duval	EXPLOITED		15158	185550	271000
Col 359 Sector AJ-N b9-4	Arissa Lavigny-Duval	EXPLOITED		1798	12943	104000
Col 359 Sector FK-L b10-5	Nakato Kaine	STRONGHOLD		0	8591	1182000
Col 359 Sector FK-L b10-2	Nakato Kaine	EXPLOITED		5126	447	61000
Col 359 Sector RX-R c5-4	Nakato Kaine	EXPLOITED		7144	3330	43000
Col 359 Sector KW-V d2-17	Yuri Grom	FORTIFIED		0	1380	431000
Col 359 Sector BE-N b9-0	Arissa Lavigny-Duval	FORTIFIED		769	7923	500000
Col 359 Sector BE-N b9-1	Aisling Duval	EXPLOITED		47043	30880	324000
Col 359 Sector BE-N b9-3	Yuri Grom	FORTIFIED		46747	6190	789000
Col 359 Sector ZI-N b9-3	Yuri Grom	STRONGHOLD		39291	16660	1449000
Col 359 Sector AE-N b9-1	Yuri Grom	FORTIFIED		0	3752	435000
Col 359 Sector YI-N b9-5	Yuri Grom	FORTIFIED		667	3896	471000
Col 359 Sector NR-T c4-14	Aisling Duval	EXPLOITED		14456	15959	261000
Col 359 Sector AE-N b9-0	Yuri Grom	STRONGHOLD		271	9303	1232000
Col 359 Sector AE-N b9-3	Yuri Grom	FORTIFIED		72	527	475000
