2026-07-16 17:59 UTC
System Name	Power	State		Undermining	Reinforcement	Initial CP
Col 359 Sector TD-Q c6-4	Pranav Antal	STRONGHOLD		0	9813	1177000
HIP 17272	Pranav Antal	STRONGHOLD		0	0	1071000
Hyades Sector MC-V c2-7	Pranav Antal	FORTIFIED		0	19260	413000
Crevit	Pranav Antal	FORTIFIED		0	0	381000
Hyades Sector KJ-P b6-4	Pranav Antal	FORTIFIED		0	0	355000
Col 285 Sector VU-W b15-0	Pranav Antal	FORTIFIED		0	43325	363000
Ross 654	Pranav Antal	EXPLOITED		0	0	0
Col 285 Sector GE-M b22-5	Pranav Antal	EXPLOITED		0	0	0
Col 285 Sector RO-Y b14-1	Pranav Antal	EXPLOITED		0	1232	0
Pegasi Sector DL-Y d91	Pranav Antal	EXPLOITED		0	0	0
HIP 87496	Pranav Antal	EXPLOITED		0	22383	0
Ngobogdii	Pranav Antal	EXPLOITED		0	0	0
Alrai Sector FM-V b2-4	Pranav Antal	EXPLOITED		0	668	6000
Piscium Sector JC-V b2-6	Pranav Antal	EXPLOITED		0	0	4000
