2026-05-06 05:00 UTC
System Name	Power	State		Undermining	Reinforcement	Initial CP
HIP 108174	Pranav Antal	FORTIFIED		0	506083	384000
Hyades Sector GW-W d1-92	Pranav Antal	EXPLOITED		68861	64762	10000
HR 1403	Pranav Antal	EXPLOITED		17035	10152	39000
Lyncis Sector XU-P b5-5	Pranav Antal	EXPLOITED		12864	3020	20000
Tzu Kun	Pranav Antal	EXPLOITED		12025	2553	18000
Col 359 Sector ZI-N b9-1	Pranav Antal	STRONGHOLD		60	2068	1043000
Col 285 Sector XH-O b21-1	Pranav Antal	FORTIFIED		241	1004	392000
Col 285 Sector QN-I a39-0	Pranav Antal	EXPLOITED		2	14915	0
Col 285 Sector JS-T d3-57	Pranav Antal	STRONGHOLD		0	7417	1054000
Austri	Pranav Antal	FORTIFIED		0	25922	370000
Pegasi Sector EL-Y d96	Pranav Antal	EXPLOITED		0	4411	16000
BD+32 4747	Pranav Antal	EXPLOITED		18	0	49000
Audusi	Pranav Antal	EXPLOITED		0	16613	0
HIP 1868	Pranav Antal	EXPLOITED		2	29680	0
Paiyungh	Pranav Antal	EXPLOITED		0	16779	0
Hyades Sector CF-S a19-2	Pranav Antal	EXPLOITED		0	37938	0
HIP 1897	Pranav Antal	FORTIFIED		0	38097	406000
Pegasi Sector HR-V b2-6	Pranav Antal	EXPLOITED		18041	81469	304000
Miki	Pranav Antal	FORTIFIED		221172	284799	992000
Tofana	Pranav Antal	STRONGHOLD		16	106332	1026000
