2026-01-19 16:00 UTC
System Name	Power	State		Undermining	Reinforcement	Initial CP
Col 359 Sector EK-L b10-4	Pranav Antal	STRONGHOLD		29637	34821	1394000
Col 359 Sector RX-R c5-3	Pranav Antal	STRONGHOLD		734	1325	1177000
Col 359 Sector QX-R c5-11	Pranav Antal	FORTIFIED		2032	8433	529000
Col 359 Sector QX-R c5-12	Pranav Antal	FORTIFIED		34869	78743	515000
Col 359 Sector RX-R c5-17	Pranav Antal	FORTIFIED		285	3376	424000
Col 359 Sector QX-R c5-7	Pranav Antal	EXPLOITED		4758	226747	147000
Col 359 Sector QX-R c5-8	Pranav Antal	FORTIFIED		39838	41224	460000
Col 359 Sector QX-R c5-10	Pranav Antal	EXPLOITED		95626	221760	258000
Col 359 Sector QX-R c5-13	Pranav Antal	Yuri Grom		1947	10335	
Col 359 Sector RX-R c5-16	Pranav Antal	EXPLOITED		40633	178291	80000
Col 359 Sector RX-R c5-1	Denton Patreus	STRONGHOLD		91756	80704	1305000
Col 359 Sector AE-N b9-5	Nakato Kaine	FORTIFIED		359	13081	428000
Col 359 Sector CE-N b9-2	Aisling Duval	STRONGHOLD		159397	206223	1700000
Col 359 Sector CE-N b9-1	Aisling Duval	FORTIFIED		51197	210901	800000
Col 359 Sector KW-V d2-20	Aisling Duval	FORTIFIED		115	18614	366000
Col 359 Sector RX-R c5-15	Nakato Kaine	EXPLOITED		9018	1067	76000
Col 359 Sector KW-V d2-16	Yuri Grom	EXPLOITED		1993	24395	34000
Col 359 Sector BE-N b9-2	Aisling Duval	FORTIFIED		3155	7237	489000
Col 359 Sector BE-N b9-4	Aisling Duval	EXPLOITED		6875	16046	164000
Col 359 Sector YI-N b9-4	Yuri Grom	EXPLOITED		0	601	10000
Col 359 Sector AJ-N b9-3	Arissa Lavigny-Duval	STRONGHOLD		221368	175199	1994000
Col 359 Sector NR-T c4-15	Arissa Lavigny-Duval	FORTIFIED		1238	8371	522000
Col 359 Sector NR-T c4-17	Arissa Lavigny-Duval	EXPLOITED		1	12067	76000
Col 359 Sector AE-N b9-4	Yuri Grom	EXPLOITED		895	3570	22000
Col 359 Sector RX-R c5-2	Arissa Lavigny-Duval	FORTIFIED		5802	26769	504000
Col 359 Sector FK-L b10-4	Arissa Lavigny-Duval	Nakato Kaine		256934	346700	
Col 359 Sector MR-T c4-8	Edmund Mahon	FORTIFIED		4867	17150	540000
Col 359 Sector FK-L b10-1	Denton Patreus	FORTIFIED		23395	62341	388000
Col 359 Sector FK-L b10-3	Aisling Duval	EXPLOITED		25024	198169	78000
Col 359 Sector FK-L b10-0	Nakato Kaine	EXPLOITED		101753	158029	234000
Col 359 Sector RX-R c5-0	Nakato Kaine	EXPLOITED		578	2230	36000
Col 359 Sector ZI-N b9-1	Arissa Lavigny-Duval	EXPLOITED		2701	3604	104000
Col 359 Sector ZI-N b9-2	Arissa Lavigny-Duval	EXPLOITED		10178	27336	209000
Col 359 Sector AJ-N b9-4	Arissa Lavigny-Duval	EXPLOITED		156	3815	76000
Col 359 Sector DP-L b10-3	Pranav Antal	Aisling Duval		14166	48082	
Col 359 Sector FK-L b10-5	Nakato Kaine	STRONGHOLD		1880	13306	1166000
Col 359 Sector FK-L b10-2	Nakato Kaine	EXPLOITED		18286	23187	10000
Col 359 Sector RX-R c5-4	Nakato Kaine	EXPLOITED		8445	2691	12000
Col 359 Sector KW-V d2-17	Yuri Grom	EXPLOITED		35634	239935	162000
Col 359 Sector BE-N b9-0	Arissa Lavigny-Duval	FORTIFIED		1561	11643	471000
Col 359 Sector BE-N b9-1	Aisling Duval	EXPLOITED		49508	70648	226000
Col 359 Sector BE-N b9-3	Yuri Grom	FORTIFIED		7051	9382	558000
Col 359 Sector ZI-N b9-3	Yuri Grom	STRONGHOLD		3264	12651	1271000
Col 359 Sector AE-N b9-1	Yuri Grom	EXPLOITED		289	42216	0
Col 359 Sector YI-N b9-5	Yuri Grom	EXPLOITED		719	2383	65000
Col 359 Sector NR-T c4-13	Aisling Duval	Denton Patreus		7944	19804	
Col 359 Sector NR-T c4-14	Aisling Duval	EXPLOITED		1986	7274	108000
Col 359 Sector AE-N b9-0	Yuri Grom	STRONGHOLD		25826	54810	1093000
Col 359 Sector AE-N b9-3	Yuri Grom	EXPLOITED		8	730	22000
