2026-07-08 18:44 UTC
System Name	Power	State		Undermining	Reinforcement	Initial CP
Col 359 Sector TD-Q c6-4	Pranav Antal	FORTIFIED		36	310604	496000
HIP 17272	Pranav Antal	FORTIFIED		16462	384486	399000
Hyades Sector KJ-P b6-4	Pranav Antal	EXPLOITED		91	60548	90000
14 Ceti	Pranav Antal	STRONGHOLD		183944	24041	1332000
HIP 21008	Pranav Antal	EXPLOITED		0	180	53000
HIP 8548	Pranav Antal	FORTIFIED		96	5	424000
Lyncis Sector HR-W c1-8	Pranav Antal	FORTIFIED		2887	6548	533000
Piscium Sector RD-T b3-4	Pranav Antal	EXPLOITED		333	474	18000
Synuefe AP-L b54-1	Pranav Antal	EXPLOITED		0	677	74000
HIP 4127	Pranav Antal	EXPLOITED		4270	14448	43000
Synuefe LQ-K b54-0	Pranav Antal	EXPLOITED		0	0	16000
Shona	Pranav Antal	EXPLOITED		0	15570	0
Pegasi Sector BL-X c1-22	Pranav Antal	EXPLOITED		0	0	0
Cephei Sector XO-A b2	Pranav Antal	EXPLOITED		72	15293	0
Alrai Sector FM-V b2-4	Pranav Antal	EXPLOITED		0	0	0
50 Cassiopeiae	Pranav Antal	FORTIFIED		54581	289310	836000
