2026-01-28 18:00 UTC
System Name	Power	State		Undermining	Reinforcement	Initial CP
Col 359 Sector EK-L b10-4	Pranav Antal	STRONGHOLD		51551	48395	1410000
Col 359 Sector RX-R c5-3	Pranav Antal	STRONGHOLD		400	1651	1177000
Col 359 Sector QX-R c5-11	Pranav Antal	FORTIFIED		3861	10976	536000
Col 359 Sector QX-R c5-12	Pranav Antal	FORTIFIED		84167	153135	565000
Col 359 Sector RX-R c5-17	Pranav Antal	FORTIFIED		82	521	428000
Col 359 Sector QX-R c5-7	Pranav Antal	FORTIFIED		2	5575	370000
Col 359 Sector QX-R c5-8	Pranav Antal	FORTIFIED		87067	91650	471000
Col 359 Sector QX-R c5-10	Pranav Antal	FORTIFIED		10929	34085	370000
Col 359 Sector QX-R c5-13	Pranav Antal	EXPLOITED		0	170641	0
Col 359 Sector RX-R c5-16	Pranav Antal	EXPLOITED		78839	225489	222000
Col 359 Sector NR-T c4-13	Pranav Antal	EXPLOITED		7033	156697	0
Col 359 Sector DP-L b10-3	Pranav Antal	EXPLOITED		545	363009	0
Col 359 Sector RX-R c5-1	Denton Patreus	STRONGHOLD		39231	77162	1299000
Col 359 Sector AE-N b9-5	Nakato Kaine	FORTIFIED		768	16086	442000
Col 359 Sector CE-N b9-2	Aisling Duval	STRONGHOLD		151819	214333	1777000
Col 359 Sector CE-N b9-1	Aisling Duval	STRONGHOLD		8336	42117	1032000
Col 359 Sector KW-V d2-20	Aisling Duval	FORTIFIED		11170	53953	384000
Col 359 Sector RX-R c5-15	Nakato Kaine	EXPLOITED		3267	622	69000
Col 359 Sector KW-V d2-16	Yuri Grom	EXPLOITED		1191	21070	59000
Col 359 Sector BE-N b9-2	Aisling Duval	FORTIFIED		1787	14281	489000
Col 359 Sector BE-N b9-4	Aisling Duval	EXPLOITED		8885	55650	191000
Col 359 Sector YI-N b9-4	Yuri Grom	EXPLOITED		24	15641	16000
Col 359 Sector AJ-N b9-3	Arissa Lavigny-Duval	STRONGHOLD		164440	128185	1994000
Col 359 Sector NR-T c4-15	Arissa Lavigny-Duval	FORTIFIED		3001	9926	533000
Col 359 Sector NR-T c4-17	Arissa Lavigny-Duval	EXPLOITED		425	5164	92000
Col 359 Sector AE-N b9-4	Yuri Grom	EXPLOITED		2735	30871	26000
Col 359 Sector RX-R c5-2	Arissa Lavigny-Duval	FORTIFIED		26084	110745	554000
Col 359 Sector FK-L b10-4	Nakato Kaine	EXPLOITED		123923	179923	0
Col 359 Sector MR-T c4-8	Edmund Mahon	FORTIFIED		12771	79163	565000
Col 359 Sector FK-L b10-1	Denton Patreus	FORTIFIED		11825	39461	417000
Col 359 Sector FK-L b10-3	Aisling Duval	FORTIFIED		35064	59510	374000
Col 359 Sector FK-L b10-0	Nakato Kaine	EXPLOITED		130830	174542	308000
Col 359 Sector RX-R c5-0	Nakato Kaine	EXPLOITED		92913	75919	39000
Col 359 Sector ZI-N b9-1	Arissa Lavigny-Duval	EXPLOITED		8389	14567	102000
Col 359 Sector ZI-N b9-2	Arissa Lavigny-Duval	EXPLOITED		12402	13341	234000
Col 359 Sector AJ-N b9-4	Arissa Lavigny-Duval	EXPLOITED		4	1428	80000
Col 359 Sector FK-L b10-5	Nakato Kaine	STRONGHOLD		69148	33752	1182000
Col 359 Sector FK-L b10-2	Nakato Kaine	EXPLOITED		68488	60890	22000
Col 359 Sector RX-R c5-4	Nakato Kaine	EXPLOITED		15000	27940	26000
Col 359 Sector KW-V d2-17	Yuri Grom	FORTIFIED		7610	30744	395000
Col 359 Sector BE-N b9-0	Arissa Lavigny-Duval	FORTIFIED		13720	14739	486000
Col 359 Sector BE-N b9-1	Aisling Duval	EXPLOITED		165493	190143	248000
Col 359 Sector BE-N b9-3	Yuri Grom	FORTIFIED		14086	28126	572000
Col 359 Sector ZI-N b9-3	Yuri Grom	STRONGHOLD		5971	14058	1282000
Col 359 Sector AE-N b9-1	Yuri Grom	EXPLOITED		0	290	43000
Col 359 Sector YI-N b9-5	Yuri Grom	EXPLOITED		320	122994	69000
Col 359 Sector NR-T c4-14	Aisling Duval	EXPLOITED		2647	6230	115000
Col 359 Sector AE-N b9-0	Yuri Grom	STRONGHOLD		22095	38975	1149000
Col 359 Sector AE-N b9-3	Yuri Grom	EXPLOITED		875	73573	26000
