2026-05-29 17:59 UTC
System Name	Power	State		Undermining	Reinforcement	Initial CP
HIP 108552	Pranav Antal	FORTIFIED		0	589662	435000
HIP 22203	Pranav Antal	FORTIFIED		241	32639	424000
Col 285 Sector NN-K c8-14	Pranav Antal	FORTIFIED		0	27510	363000
Cephei Sector WO-A b4	Pranav Antal	EXPLOITED		3200	107	0
Arietis Sector MJ-O a7-1	Pranav Antal	EXPLOITED		31	0	0
Col 285 Sector WA-N c7-3	Pranav Antal	FORTIFIED		0	59796	392000
ER Vulpeculae	Pranav Antal	FORTIFIED		0	4885	381000
Hyades Sector KJ-P b6-7	Pranav Antal	FORTIFIED		0	6791	366000
Lyncis Sector RD-T b3-1	Pranav Antal	EXPLOITED		0	113	0
Lyncis Sector SO-R b4-1	Pranav Antal	EXPLOITED		12	358	0
Cephei Sector AF-A c9	Pranav Antal	EXPLOITED		1379	0	0
Synuefe AP-L b54-1	Pranav Antal	EXPLOITED		0	355	0
Synuefe JV-K b54-2	Pranav Antal	EXPLOITED		0	5	0
Col 285 Sector BO-M b22-4	Pranav Antal	EXPLOITED		323	1874	0
Luvalla	Pranav Antal	EXPLOITED		0	13674	0
Amantai	Pranav Antal	EXPLOITED		0	263	0
Pegasi Sector UY-R b4-5	Pranav Antal	EXPLOITED		0	12421	0
Piscium Sector GR-W c1-21	Pranav Antal	EXPLOITED		0	0	8000
Piscium Sector OI-T b3-4	Pranav Antal	EXPLOITED		0	0	14000
Sanoar	Pranav Antal	EXPLOITED		0	332	20000
FZ Andromedae	Pranav Antal	EXPLOITED		0	51864	24000
Audhumis	Pranav Antal	EXPLOITED		0	15316	32000
Col 285 Sector GD-G b12-0	Pranav Antal	EXPLOITED		0	15737	2000
62 Gamma Ophiuchi	Pranav Antal	EXPLOITED		0	22696	8000
Alrai Sector LS-T b3-6	Pranav Antal	EXPLOITED		0	16362	16000
Col 359 Sector AJ-N b9-4	Pranav Antal	EXPLOITED		217	10	0
Col 359 Sector ZI-N b9-1	Pranav Antal	STRONGHOLD		0	0	1115000
