2026-02-03 03:59 UTC
System Name	Power	State		Undermining	Reinforcement	Initial CP
Col 359 Sector EK-L b10-4	Pranav Antal	STRONGHOLD		36312	31694	1410000
Col 359 Sector RX-R c5-3	Pranav Antal	STRONGHOLD		13654	12797	1182000
Col 359 Sector QX-R c5-11	Pranav Antal	FORTIFIED		4512	22883	543000
Col 359 Sector QX-R c5-12	Pranav Antal	FORTIFIED		29462	35767	684000
Col 359 Sector RX-R c5-17	Pranav Antal	FORTIFIED		0	5771	428000
Col 359 Sector QX-R c5-7	Pranav Antal	FORTIFIED		0	30537	384000
Col 359 Sector QX-R c5-8	Pranav Antal	FORTIFIED		81429	107158	486000
Col 359 Sector QX-R c5-10	Pranav Antal	FORTIFIED		610	16812	395000
Col 359 Sector QX-R c5-13	Pranav Antal	FORTIFIED		394	64969	370000
Col 359 Sector RX-R c5-16	Pranav Antal	FORTIFIED		2623	27698	366000
Col 359 Sector NR-T c4-13	Pranav Antal	EXPLOITED		43030	94686	330000
Col 359 Sector DP-L b10-3	Pranav Antal	FORTIFIED		296	24577	392000
Col 359 Sector RX-R c5-1	Denton Patreus	STRONGHOLD		531528	174881	1338000
Col 359 Sector AE-N b9-5	Nakato Kaine	FORTIFIED		456	10873	457000
Col 359 Sector CE-N b9-2	Aisling Duval	STRONGHOLD		155677	214623	1844000
Col 359 Sector CE-N b9-1	Aisling Duval	STRONGHOLD		164	17933	1054000
Col 359 Sector KW-V d2-20	Aisling Duval	FORTIFIED		5701	10508	431000
Col 359 Sector RX-R c5-15	Nakato Kaine	EXPLOITED		516	1437	65000
Col 359 Sector KW-V d2-16	Yuri Grom	EXPLOITED		1580	301255	100000
Col 359 Sector BE-N b9-2	Aisling Duval	FORTIFIED		16	6061	504000
Col 359 Sector BE-N b9-4	Aisling Duval	EXPLOITED		12698	34672	238000
Col 359 Sector YI-N b9-4	Yuri Grom	EXPLOITED		1859	140245	32000
Col 359 Sector AJ-N b9-3	Arissa Lavigny-Duval	STRONGHOLD		153250	56458	1994000
Col 359 Sector NR-T c4-15	Arissa Lavigny-Duval	FORTIFIED		4117	7777	540000
Col 359 Sector NR-T c4-17	Arissa Lavigny-Duval	EXPLOITED		910	8511	96000
Col 359 Sector AE-N b9-4	Yuri Grom	EXPLOITED		156	52667	59000
Col 359 Sector RX-R c5-2	Arissa Lavigny-Duval	FORTIFIED		28355	78026	637000
Col 359 Sector FK-L b10-4	Nakato Kaine	EXPLOITED		80106	166009	90000
Col 359 Sector MR-T c4-8	Edmund Mahon	FORTIFIED		91249	78334	637000
Col 359 Sector FK-L b10-1	Denton Patreus	FORTIFIED		8242	17384	442000
Col 359 Sector FK-L b10-3	Aisling Duval	FORTIFIED		14230	31441	395000
Col 359 Sector FK-L b10-0	Nakato Kaine	FORTIFIED		35342	35922	370000
Col 359 Sector RX-R c5-0	Nakato Kaine	EXPLOITED		70816	60542	47000
Col 359 Sector ZI-N b9-1	Arissa Lavigny-Duval	EXPLOITED		26610	31313	108000
Col 359 Sector ZI-N b9-2	Arissa Lavigny-Duval	EXPLOITED		12515	16985	234000
Col 359 Sector AJ-N b9-4	Arissa Lavigny-Duval	EXPLOITED		814	15639	82000
Col 359 Sector FK-L b10-5	Nakato Kaine	STRONGHOLD		26916	48607	1143000
Col 359 Sector FK-L b10-2	Nakato Kaine	EXPLOITED		53227	72444	30000
Col 359 Sector RX-R c5-4	Nakato Kaine	EXPLOITED		341	2155	39000
Col 359 Sector KW-V d2-17	Yuri Grom	FORTIFIED		0	1232	421000
Col 359 Sector BE-N b9-0	Arissa Lavigny-Duval	FORTIFIED		1010	5467	489000
Col 359 Sector BE-N b9-1	Aisling Duval	EXPLOITED		76335	80756	269000
Col 359 Sector BE-N b9-3	Yuri Grom	FORTIFIED		17220	26675	587000
Col 359 Sector ZI-N b9-3	Yuri Grom	STRONGHOLD		8123	147542	1293000
Col 359 Sector AE-N b9-1	Yuri Grom	EXPLOITED		76	385183	43000
Col 359 Sector YI-N b9-5	Yuri Grom	FORTIFIED		45	108121	363000
Col 359 Sector NR-T c4-14	Aisling Duval	EXPLOITED		2644	35553	119000
Col 359 Sector AE-N b9-0	Yuri Grom	STRONGHOLD		10819	85095	1166000
Col 359 Sector AE-N b9-3	Yuri Grom	EXPLOITED		9446	384975	100000
