2026-02-16 05:03 UTC
System Name	Power	State		Undermining	Reinforcement	Initial CP
Col 359 Sector EK-L b10-4	Pranav Antal	STRONGHOLD		28535	6144	1394000
Col 359 Sector RX-R c5-3	Pranav Antal	STRONGHOLD		8293	2858	1099000
Col 359 Sector QX-R c5-11	Pranav Antal	FORTIFIED		11677	1809	572000
Col 359 Sector QX-R c5-12	Pranav Antal	FORTIFIED		29058	11174	684000
Col 359 Sector RX-R c5-17	Pranav Antal	FORTIFIED		69468	64639	417000
Col 359 Sector QX-R c5-7	Pranav Antal	FORTIFIED		10859	6844	554000
Col 359 Sector QX-R c5-8	Pranav Antal	FORTIFIED		15016	17962	605000
Col 359 Sector QX-R c5-10	Pranav Antal	FORTIFIED		344	1193	417000
Col 359 Sector QX-R c5-13	Pranav Antal	FORTIFIED		476	11669	431000
Col 359 Sector RX-R c5-16	Pranav Antal	FORTIFIED		114433	117128	381000
Col 359 Sector NR-T c4-13	Pranav Antal	FORTIFIED		202948	142318	471000
Col 359 Sector DP-L b10-3	Pranav Antal	FORTIFIED		0	262	417000
Col 359 Sector RX-R c5-1	Denton Patreus	FORTIFIED		99860	54827	977000
Col 359 Sector AE-N b9-5	Nakato Kaine	FORTIFIED		45	1764	449000
Col 359 Sector CE-N b9-2	Aisling Duval	STRONGHOLD		170015	91142	1928000
Col 359 Sector CE-N b9-1	Aisling Duval	STRONGHOLD		0	2524	1082000
Col 359 Sector KW-V d2-20	Aisling Duval	FORTIFIED		604	2692	446000
Col 359 Sector RX-R c5-15	Nakato Kaine	EXPLOITED		819	10	67000
Col 359 Sector KW-V d2-16	Yuri Grom	FORTIFIED		1142	1125	399000
Col 359 Sector BE-N b9-2	Aisling Duval	FORTIFIED		412	4261	518000
Col 359 Sector BE-N b9-4	Aisling Duval	EXPLOITED		14800	17857	261000
Col 359 Sector YI-N b9-4	Yuri Grom	EXPLOITED		6875	1147	170000
Col 359 Sector AJ-N b9-3	Arissa Lavigny-Duval	STRONGHOLD		130848	80722	1811000
Col 359 Sector NR-T c4-15	Arissa Lavigny-Duval	FORTIFIED		6976	5803	543000
Col 359 Sector NR-T c4-17	Arissa Lavigny-Duval	EXPLOITED		1341	2262	106000
Col 359 Sector AE-N b9-4	Yuri Grom	EXPLOITED		2762	2567	111000
Col 359 Sector RX-R c5-2	Arissa Lavigny-Duval	STRONGHOLD		5332	43623	1038000
Col 359 Sector FK-L b10-4	Nakato Kaine	EXPLOITED		26243	35777	174000
Col 359 Sector MR-T c4-8	Edmund Mahon	FORTIFIED		24567	37334	598000
Col 359 Sector FK-L b10-1	Denton Patreus	EXPLOITED		468134	109517	335000
Col 359 Sector FK-L b10-3	Aisling Duval	FORTIFIED		3348	3853	428000
Col 359 Sector FK-L b10-0	Nakato Kaine	FORTIFIED		294	6051	377000
Col 359 Sector RX-R c5-0	Nakato Kaine	EXPLOITED		64324	68591	24000
Col 359 Sector ZI-N b9-1	Arissa Lavigny-Duval	EXPLOITED		9783	21187	110000
Col 359 Sector ZI-N b9-2	Arissa Lavigny-Duval	EXPLOITED		16487	27612	248000
Col 359 Sector AJ-N b9-4	Arissa Lavigny-Duval	EXPLOITED		1839	4009	102000
Col 359 Sector FK-L b10-5	Nakato Kaine	STRONGHOLD		32	4097	1177000
Col 359 Sector FK-L b10-2	Nakato Kaine	EXPLOITED		4854	9724	61000
Col 359 Sector RX-R c5-4	Nakato Kaine	EXPLOITED		4720	5382	43000
Col 359 Sector KW-V d2-17	Yuri Grom	FORTIFIED		0	625	424000
Col 359 Sector BE-N b9-0	Arissa Lavigny-Duval	FORTIFIED		1423	5129	493000
Col 359 Sector BE-N b9-1	Aisling Duval	EXPLOITED		22800	47187	298000
Col 359 Sector BE-N b9-3	Yuri Grom	FORTIFIED		45202	42234	775000
Col 359 Sector ZI-N b9-3	Yuri Grom	STRONGHOLD		43168	9155	1466000
Col 359 Sector AE-N b9-1	Yuri Grom	FORTIFIED		0	28	435000
Col 359 Sector YI-N b9-5	Yuri Grom	FORTIFIED		0	310	471000
Col 359 Sector NR-T c4-14	Aisling Duval	EXPLOITED		12858	30936	242000
Col 359 Sector AE-N b9-0	Yuri Grom	STRONGHOLD		7604	7836	1232000
Col 359 Sector AE-N b9-3	Yuri Grom	FORTIFIED		438	86	478000
