2026-04-05 10:59 UTC
System Name	Power	State		Undermining	Reinforcement	Initial CP
Col 359 Sector EK-L b10-4	Pranav Antal	STRONGHOLD		7625	7891	1293000
Col 359 Sector RX-R c5-3	Pranav Antal	STRONGHOLD		11	58	1204000
Col 359 Sector QX-R c5-11	Pranav Antal	FORTIFIED		17	20	515000
Col 359 Sector QX-R c5-12	Pranav Antal	FORTIFIED		9105	1210	569000
Col 359 Sector RX-R c5-17	Pranav Antal	FORTIFIED		284	263	482000
Col 359 Sector QX-R c5-7	Pranav Antal	FORTIFIED		7567	0	562000
Col 359 Sector QX-R c5-8	Pranav Antal	FORTIFIED		7260	1615	558000
Col 359 Sector QX-R c5-10	Pranav Antal	FORTIFIED		48	55	496000
Col 359 Sector QX-R c5-13	Pranav Antal	FORTIFIED		15	1744	482000
Col 359 Sector RX-R c5-16	Pranav Antal	FORTIFIED		0	438	446000
Col 359 Sector NR-T c4-13	Pranav Antal	FORTIFIED		125	561	468000
Col 359 Sector DP-L b10-3	Pranav Antal	FORTIFIED		319	4926	478000
Col 359 Sector ZI-N b9-1	Pranav Antal	STRONGHOLD		3481	1474	1149000
Col 359 Sector RX-R c5-1	Denton Patreus	STRONGHOLD		0	892	1221000
Col 359 Sector AE-N b9-5	Nakato Kaine	FORTIFIED		0	6	449000
Col 359 Sector CE-N b9-2	Aisling Duval	STRONGHOLD		35041	12970	1427000
Col 359 Sector CE-N b9-1	Aisling Duval	STRONGHOLD		0	1017	1093000
Col 359 Sector KW-V d2-20	Aisling Duval	FORTIFIED		1000	29064	464000
Col 359 Sector RX-R c5-15	Nakato Kaine	EXPLOITED		67	0	69000
Col 359 Sector KW-V d2-16	Yuri Grom	FORTIFIED		244	978	402000
Col 359 Sector BE-N b9-2	Aisling Duval	FORTIFIED		3855	8320	536000
Col 359 Sector BE-N b9-4	Aisling Duval	FORTIFIED		895	12804	366000
Col 359 Sector YI-N b9-4	Yuri Grom	EXPLOITED		4108	6923	139000
Col 359 Sector AJ-N b9-3	Arissa Lavigny-Duval	STRONGHOLD		11041	17071	1310000
Col 359 Sector NR-T c4-15	Arissa Lavigny-Duval	FORTIFIED		2252	1341	529000
Col 359 Sector NR-T c4-17	Arissa Lavigny-Duval	EXPLOITED		10475	3135	215000
Col 359 Sector AE-N b9-4	Yuri Grom	EXPLOITED		1375	353	106000
Col 359 Sector RX-R c5-2	Arissa Lavigny-Duval	STRONGHOLD		232	2242	1132000
Col 359 Sector FK-L b10-4	Nakato Kaine	EXPLOITED		1528	2354	90000
Col 359 Sector MR-T c4-8	Edmund Mahon	FORTIFIED		0	16424	496000
Col 359 Sector FK-L b10-1	Yuri Grom	EXPLOITED		174	1381	47000
Col 359 Sector FK-L b10-3	Aisling Duval	FORTIFIED		34027	1136	471000
Col 359 Sector FK-L b10-0	Nakato Kaine	FORTIFIED		66	87	395000
Col 359 Sector RX-R c5-0	Nakato Kaine	EXPLOITED		2899	0	121000
Col 359 Sector ZI-N b9-2	Arissa Lavigny-Duval	FORTIFIED		357	100	471000
Col 359 Sector AJ-N b9-4	Arissa Lavigny-Duval	EXPLOITED		2198	318	111000
Col 359 Sector FK-L b10-5	Nakato Kaine	STRONGHOLD		0	4731	1210000
Col 359 Sector FK-L b10-2	Nakato Kaine	EXPLOITED		16498	6672	30000
Col 359 Sector RX-R c5-4	Nakato Kaine	EXPLOITED		457	5	86000
Col 359 Sector KW-V d2-17	Yuri Grom	FORTIFIED		173	2387	431000
Col 359 Sector BE-N b9-0	Arissa Lavigny-Duval	FORTIFIED		195	2923	515000
Col 359 Sector BE-N b9-1	Aisling Duval	FORTIFIED		566	5764	377000
Col 359 Sector BE-N b9-3	Yuri Grom	FORTIFIED		45613	1342	782000
Col 359 Sector ZI-N b9-3	Yuri Grom	STRONGHOLD		11791	304	1316000
Col 359 Sector AE-N b9-1	Yuri Grom	FORTIFIED		0	1533	439000
Col 359 Sector YI-N b9-5	Yuri Grom	FORTIFIED		45	82	478000
Col 359 Sector NR-T c4-14	Aisling Duval	FORTIFIED		949	3017	381000
Col 359 Sector AE-N b9-0	Yuri Grom	STRONGHOLD		0	379	1255000
Col 359 Sector AE-N b9-3	Yuri Grom	FORTIFIED		0	28	482000
