2026-01-24 06:59 UTC
System Name	Power	State		Undermining	Reinforcement	Initial CP
Col 359 Sector EK-L b10-4	Pranav Antal	STRONGHOLD		31458	4051	1410000
Col 359 Sector RX-R c5-3	Pranav Antal	STRONGHOLD		6	746	1177000
Col 359 Sector QX-R c5-11	Pranav Antal	FORTIFIED		3642	5128	536000
Col 359 Sector QX-R c5-12	Pranav Antal	FORTIFIED		55731	10002	565000
Col 359 Sector RX-R c5-17	Pranav Antal	FORTIFIED		0	464	428000
Col 359 Sector QX-R c5-7	Pranav Antal	FORTIFIED		0	1393	370000
Col 359 Sector QX-R c5-8	Pranav Antal	FORTIFIED		20693	17370	471000
Col 359 Sector QX-R c5-10	Pranav Antal	FORTIFIED		10911	10077	370000
Col 359 Sector QX-R c5-13	Pranav Antal	EXPLOITED		0	1917	0
Col 359 Sector RX-R c5-16	Pranav Antal	EXPLOITED		22750	94710	222000
Col 359 Sector NR-T c4-13	Pranav Antal	EXPLOITED		872	1329	0
Col 359 Sector DP-L b10-3	Pranav Antal	EXPLOITED		260	14531	0
Col 359 Sector RX-R c5-1	Denton Patreus	STRONGHOLD		26504	26089	1299000
Col 359 Sector AE-N b9-5	Nakato Kaine	FORTIFIED		348	14089	442000
Col 359 Sector CE-N b9-2	Aisling Duval	STRONGHOLD		119083	26960	1777000
Col 359 Sector CE-N b9-1	Aisling Duval	STRONGHOLD		4198	5905	1032000
Col 359 Sector KW-V d2-20	Aisling Duval	FORTIFIED		1264	15597	384000
Col 359 Sector RX-R c5-15	Nakato Kaine	EXPLOITED		264	309	69000
Col 359 Sector KW-V d2-16	Yuri Grom	EXPLOITED		27	3326	59000
Col 359 Sector BE-N b9-2	Aisling Duval	FORTIFIED		0	2179	489000
Col 359 Sector BE-N b9-4	Aisling Duval	EXPLOITED		8541	17222	191000
Col 359 Sector YI-N b9-4	Yuri Grom	EXPLOITED		24	1437	16000
Col 359 Sector AJ-N b9-3	Arissa Lavigny-Duval	STRONGHOLD		160162	34208	1994000
Col 359 Sector NR-T c4-15	Arissa Lavigny-Duval	FORTIFIED		2883	6793	533000
Col 359 Sector NR-T c4-17	Arissa Lavigny-Duval	EXPLOITED		225	4094	92000
Col 359 Sector AE-N b9-4	Yuri Grom	EXPLOITED		715	124	26000
Col 359 Sector RX-R c5-2	Arissa Lavigny-Duval	FORTIFIED		14620	10571	554000
Col 359 Sector FK-L b10-4	Nakato Kaine	EXPLOITED		34325	30780	0
Col 359 Sector MR-T c4-8	Edmund Mahon	FORTIFIED		11115	3578	569000
Col 359 Sector FK-L b10-1	Denton Patreus	FORTIFIED		2642	12460	417000
Col 359 Sector FK-L b10-3	Aisling Duval	FORTIFIED		9226	12051	374000
Col 359 Sector FK-L b10-0	Nakato Kaine	EXPLOITED		40901	45383	308000
Col 359 Sector RX-R c5-0	Nakato Kaine	EXPLOITED		4923	2121	39000
Col 359 Sector ZI-N b9-1	Arissa Lavigny-Duval	EXPLOITED		1141	3390	102000
Col 359 Sector ZI-N b9-2	Arissa Lavigny-Duval	EXPLOITED		12251	12966	234000
Col 359 Sector AJ-N b9-4	Arissa Lavigny-Duval	EXPLOITED		4	28	80000
Col 359 Sector FK-L b10-5	Nakato Kaine	STRONGHOLD		2294	9524	1182000
Col 359 Sector FK-L b10-2	Nakato Kaine	EXPLOITED		29117	23839	22000
Col 359 Sector RX-R c5-4	Nakato Kaine	EXPLOITED		3307	2063	26000
Col 359 Sector KW-V d2-17	Yuri Grom	FORTIFIED		7136	23161	395000
Col 359 Sector BE-N b9-0	Arissa Lavigny-Duval	FORTIFIED		153	938	486000
Col 359 Sector BE-N b9-1	Aisling Duval	EXPLOITED		61187	75907	248000
Col 359 Sector BE-N b9-3	Yuri Grom	FORTIFIED		10485	12192	572000
Col 359 Sector ZI-N b9-3	Yuri Grom	STRONGHOLD		5911	10681	1282000
Col 359 Sector AE-N b9-1	Yuri Grom	EXPLOITED		0	0	43000
Col 359 Sector YI-N b9-5	Yuri Grom	EXPLOITED		0	2697	69000
Col 359 Sector NR-T c4-14	Aisling Duval	EXPLOITED		2341	5167	115000
Col 359 Sector AE-N b9-0	Yuri Grom	STRONGHOLD		270	376	1149000
Col 359 Sector AE-N b9-3	Yuri Grom	EXPLOITED		0	421	26000
