2026-01-26 05:00 UTC
System Name	Power	State		Undermining	Reinforcement	Initial CP
Col 359 Sector EK-L b10-4	Pranav Antal	STRONGHOLD		41053	7054	1410000
Col 359 Sector RX-R c5-3	Pranav Antal	STRONGHOLD		36	782	1177000
Col 359 Sector QX-R c5-11	Pranav Antal	FORTIFIED		3650	9811	536000
Col 359 Sector QX-R c5-12	Pranav Antal	FORTIFIED		73080	96075	565000
Col 359 Sector RX-R c5-17	Pranav Antal	FORTIFIED		4	464	428000
Col 359 Sector QX-R c5-7	Pranav Antal	FORTIFIED		2	4530	370000
Col 359 Sector QX-R c5-8	Pranav Antal	FORTIFIED		56957	60339	471000
Col 359 Sector QX-R c5-10	Pranav Antal	FORTIFIED		10911	23644	370000
Col 359 Sector QX-R c5-13	Pranav Antal	EXPLOITED		0	4272	0
Col 359 Sector RX-R c5-16	Pranav Antal	EXPLOITED		38560	165688	222000
Col 359 Sector NR-T c4-13	Pranav Antal	EXPLOITED		2468	3938	0
Col 359 Sector DP-L b10-3	Pranav Antal	EXPLOITED		354	18250	0
Col 359 Sector RX-R c5-1	Denton Patreus	STRONGHOLD		34843	55680	1299000
Col 359 Sector AE-N b9-5	Nakato Kaine	FORTIFIED		705	16041	442000
Col 359 Sector CE-N b9-2	Aisling Duval	STRONGHOLD		141890	137159	1777000
Col 359 Sector CE-N b9-1	Aisling Duval	STRONGHOLD		6953	26805	1032000
Col 359 Sector KW-V d2-20	Aisling Duval	FORTIFIED		6783	17611	384000
Col 359 Sector RX-R c5-15	Nakato Kaine	EXPLOITED		2615	597	69000
Col 359 Sector KW-V d2-16	Yuri Grom	EXPLOITED		711	7844	59000
Col 359 Sector BE-N b9-2	Aisling Duval	FORTIFIED		1787	4154	489000
Col 359 Sector BE-N b9-4	Aisling Duval	EXPLOITED		8542	21139	191000
Col 359 Sector YI-N b9-4	Yuri Grom	EXPLOITED		24	10069	16000
Col 359 Sector AJ-N b9-3	Arissa Lavigny-Duval	STRONGHOLD		164440	106307	1994000
Col 359 Sector NR-T c4-15	Arissa Lavigny-Duval	FORTIFIED		3000	9113	533000
Col 359 Sector NR-T c4-17	Arissa Lavigny-Duval	EXPLOITED		225	5078	92000
Col 359 Sector AE-N b9-4	Yuri Grom	EXPLOITED		2735	30871	26000
Col 359 Sector RX-R c5-2	Arissa Lavigny-Duval	FORTIFIED		23103	65450	554000
Col 359 Sector FK-L b10-4	Nakato Kaine	EXPLOITED		67146	67105	0
Col 359 Sector MR-T c4-8	Edmund Mahon	FORTIFIED		11119	77697	565000
Col 359 Sector FK-L b10-1	Denton Patreus	FORTIFIED		6297	32509	417000
Col 359 Sector FK-L b10-3	Aisling Duval	FORTIFIED		28561	34389	374000
Col 359 Sector FK-L b10-0	Nakato Kaine	EXPLOITED		68433	84701	308000
Col 359 Sector RX-R c5-0	Nakato Kaine	EXPLOITED		41834	17650	39000
Col 359 Sector ZI-N b9-1	Arissa Lavigny-Duval	EXPLOITED		1888	3486	102000
Col 359 Sector ZI-N b9-2	Arissa Lavigny-Duval	EXPLOITED		12251	13223	234000
Col 359 Sector AJ-N b9-4	Arissa Lavigny-Duval	EXPLOITED		4	1423	80000
Col 359 Sector FK-L b10-5	Nakato Kaine	STRONGHOLD		40172	14946	1182000
Col 359 Sector FK-L b10-2	Nakato Kaine	EXPLOITED		47497	41632	22000
Col 359 Sector RX-R c5-4	Nakato Kaine	EXPLOITED		8325	5553	26000
Col 359 Sector KW-V d2-17	Yuri Grom	FORTIFIED		7290	26177	395000
Col 359 Sector BE-N b9-0	Arissa Lavigny-Duval	FORTIFIED		9001	4051	486000
Col 359 Sector BE-N b9-1	Aisling Duval	EXPLOITED		86233	128514	248000
Col 359 Sector BE-N b9-3	Yuri Grom	FORTIFIED		12489	18824	572000
Col 359 Sector ZI-N b9-3	Yuri Grom	STRONGHOLD		5971	11925	1282000
Col 359 Sector AE-N b9-1	Yuri Grom	EXPLOITED		0	290	43000
Col 359 Sector YI-N b9-5	Yuri Grom	EXPLOITED		0	20231	69000
Col 359 Sector NR-T c4-14	Aisling Duval	EXPLOITED		2647	5286	115000
Col 359 Sector AE-N b9-0	Yuri Grom	STRONGHOLD		5385	5001	1149000
Col 359 Sector AE-N b9-3	Yuri Grom	EXPLOITED		0	1312	26000
