2026-02-12 21:00 UTC
System Name	Power	State		Undermining	Reinforcement	Initial CP
Col 359 Sector EK-L b10-4	Pranav Antal	STRONGHOLD		28083	450	1394000
Col 359 Sector RX-R c5-3	Pranav Antal	STRONGHOLD		831	0	1099000
Col 359 Sector QX-R c5-11	Pranav Antal	FORTIFIED		9857	175	572000
Col 359 Sector QX-R c5-12	Pranav Antal	FORTIFIED		29058	1780	684000
Col 359 Sector RX-R c5-17	Pranav Antal	FORTIFIED		15443	75	417000
Col 359 Sector QX-R c5-7	Pranav Antal	FORTIFIED		6747	3832	554000
Col 359 Sector QX-R c5-8	Pranav Antal	FORTIFIED		15016	150	605000
Col 359 Sector QX-R c5-10	Pranav Antal	FORTIFIED		0	396	417000
Col 359 Sector QX-R c5-13	Pranav Antal	FORTIFIED		0	0	431000
Col 359 Sector RX-R c5-16	Pranav Antal	FORTIFIED		2371	5679	381000
Col 359 Sector NR-T c4-13	Pranav Antal	FORTIFIED		22150	7373	471000
Col 359 Sector DP-L b10-3	Pranav Antal	FORTIFIED		0	94	417000
Col 359 Sector RX-R c5-1	Denton Patreus	FORTIFIED		83281	2040	977000
Col 359 Sector AE-N b9-5	Nakato Kaine	FORTIFIED		0	599	449000
Col 359 Sector CE-N b9-2	Aisling Duval	STRONGHOLD		140921	5704	1928000
Col 359 Sector CE-N b9-1	Aisling Duval	STRONGHOLD		0	728	1082000
Col 359 Sector KW-V d2-20	Aisling Duval	FORTIFIED		0	3	446000
Col 359 Sector RX-R c5-15	Nakato Kaine	EXPLOITED		343	0	67000
Col 359 Sector KW-V d2-16	Yuri Grom	FORTIFIED		0	685	399000
Col 359 Sector BE-N b9-2	Aisling Duval	FORTIFIED		392	0	518000
Col 359 Sector BE-N b9-4	Aisling Duval	EXPLOITED		14458	645	261000
Col 359 Sector YI-N b9-4	Yuri Grom	EXPLOITED		6875	301	170000
Col 359 Sector AJ-N b9-3	Arissa Lavigny-Duval	STRONGHOLD		114916	2119	1811000
Col 359 Sector NR-T c4-15	Arissa Lavigny-Duval	FORTIFIED		5035	398	543000
Col 359 Sector NR-T c4-17	Arissa Lavigny-Duval	EXPLOITED		1341	1222	106000
Col 359 Sector AE-N b9-4	Yuri Grom	EXPLOITED		2008	808	111000
Col 359 Sector RX-R c5-2	Arissa Lavigny-Duval	STRONGHOLD		0	3527	1038000
Col 359 Sector FK-L b10-4	Nakato Kaine	EXPLOITED		9264	2732	174000
Col 359 Sector MR-T c4-8	Edmund Mahon	FORTIFIED		15922	3513	598000
Col 359 Sector FK-L b10-1	Denton Patreus	EXPLOITED		36718	12437	335000
Col 359 Sector FK-L b10-3	Aisling Duval	FORTIFIED		427	291	428000
Col 359 Sector FK-L b10-0	Nakato Kaine	FORTIFIED		256	1180	377000
Col 359 Sector RX-R c5-0	Nakato Kaine	EXPLOITED		25628	5608	24000
Col 359 Sector ZI-N b9-1	Arissa Lavigny-Duval	EXPLOITED		7716	1498	110000
Col 359 Sector ZI-N b9-2	Arissa Lavigny-Duval	EXPLOITED		13341	163	248000
Col 359 Sector AJ-N b9-4	Arissa Lavigny-Duval	EXPLOITED		1041	10	102000
Col 359 Sector FK-L b10-5	Nakato Kaine	STRONGHOLD		0	657	1177000
Col 359 Sector FK-L b10-2	Nakato Kaine	EXPLOITED		1031	0	61000
Col 359 Sector RX-R c5-4	Nakato Kaine	EXPLOITED		1705	0	43000
Col 359 Sector KW-V d2-17	Yuri Grom	FORTIFIED		0	0	424000
Col 359 Sector BE-N b9-0	Arissa Lavigny-Duval	FORTIFIED		246	0	493000
Col 359 Sector BE-N b9-1	Aisling Duval	EXPLOITED		19987	2021	298000
Col 359 Sector BE-N b9-3	Yuri Grom	FORTIFIED		44865	7165	775000
Col 359 Sector ZI-N b9-3	Yuri Grom	STRONGHOLD		42958	874	1466000
Col 359 Sector AE-N b9-1	Yuri Grom	FORTIFIED		0	0	435000
Col 359 Sector YI-N b9-5	Yuri Grom	FORTIFIED		0	64	471000
Col 359 Sector NR-T c4-14	Aisling Duval	EXPLOITED		12858	1960	244000
Col 359 Sector AE-N b9-0	Yuri Grom	STRONGHOLD		632	27	1232000
Col 359 Sector AE-N b9-3	Yuri Grom	FORTIFIED		11	42	478000
