2026-02-12 06:00 UTC
System Name	Power	State		Undermining	Reinforcement	Initial CP
Col 359 Sector EK-L b10-4	Pranav Antal	STRONGHOLD		35299	12253	1416000
Col 359 Sector RX-R c5-3	Pranav Antal	STRONGHOLD		83684	2732	1182000
Col 359 Sector QX-R c5-11	Pranav Antal	FORTIFIED		10676	24014	558000
Col 359 Sector QX-R c5-12	Pranav Antal	FORTIFIED		31800	22914	695000
Col 359 Sector RX-R c5-17	Pranav Antal	FORTIFIED		166351	151338	435000
Col 359 Sector QX-R c5-7	Pranav Antal	FORTIFIED		65777	202219	417000
Col 359 Sector QX-R c5-8	Pranav Antal	FORTIFIED		4542	97346	511000
Col 359 Sector QX-R c5-10	Pranav Antal	FORTIFIED		1305	1520	417000
Col 359 Sector QX-R c5-13	Pranav Antal	FORTIFIED		5652	1221	435000
Col 359 Sector RX-R c5-16	Pranav Antal	FORTIFIED		168398	170138	406000
Col 359 Sector NR-T c4-13	Pranav Antal	EXPLOITED		401086	323336	337000
Col 359 Sector DP-L b10-3	Pranav Antal	FORTIFIED		3552	2365	417000
Col 359 Sector RX-R c5-1	Denton Patreus	FORTIFIED		169057	244955	930000
Col 359 Sector AE-N b9-5	Nakato Kaine	FORTIFIED		28667	9009	468000
Col 359 Sector CE-N b9-2	Aisling Duval	STRONGHOLD		144965	155924	1911000
Col 359 Sector CE-N b9-1	Aisling Duval	STRONGHOLD		19	7903	1076000
Col 359 Sector KW-V d2-20	Aisling Duval	FORTIFIED		973	6731	439000
Col 359 Sector RX-R c5-15	Nakato Kaine	EXPLOITED		180	552	67000
Col 359 Sector KW-V d2-16	Yuri Grom	FORTIFIED		1486	926	399000
Col 359 Sector BE-N b9-2	Aisling Duval	FORTIFIED		332	6434	511000
Col 359 Sector BE-N b9-4	Aisling Duval	EXPLOITED		14478	15130	261000
Col 359 Sector YI-N b9-4	Yuri Grom	EXPLOITED		6775	7993	170000
Col 359 Sector AJ-N b9-3	Arissa Lavigny-Duval	STRONGHOLD		135537	38277	1905000
Col 359 Sector NR-T c4-15	Arissa Lavigny-Duval	FORTIFIED		4792	6068	543000
Col 359 Sector NR-T c4-17	Arissa Lavigny-Duval	EXPLOITED		1241	2631	104000
Col 359 Sector AE-N b9-4	Yuri Grom	EXPLOITED		1808	4298	110000
Col 359 Sector RX-R c5-2	Arissa Lavigny-Duval	FORTIFIED		32707	364696	706000
Col 359 Sector FK-L b10-4	Nakato Kaine	EXPLOITED		65771	61789	178000
Col 359 Sector MR-T c4-8	Edmund Mahon	FORTIFIED		57742	67822	590000
Col 359 Sector FK-L b10-1	Denton Patreus	EXPLOITED		348414	383131	320000
Col 359 Sector FK-L b10-3	Aisling Duval	FORTIFIED		2460	17962	413000
Col 359 Sector FK-L b10-0	Nakato Kaine	FORTIFIED		20879	31302	366000
Col 359 Sector RX-R c5-0	Nakato Kaine	EXPLOITED		174168	151122	47000
Col 359 Sector ZI-N b9-1	Arissa Lavigny-Duval	EXPLOITED		18953	21561	108000
Col 359 Sector ZI-N b9-2	Arissa Lavigny-Duval	EXPLOITED		13622	22808	240000
Col 359 Sector AJ-N b9-4	Arissa Lavigny-Duval	EXPLOITED		1187	3550	100000
Col 359 Sector FK-L b10-5	Nakato Kaine	STRONGHOLD		335	17697	1154000
Col 359 Sector FK-L b10-2	Nakato Kaine	EXPLOITED		2311	14894	47000
Col 359 Sector RX-R c5-4	Nakato Kaine	EXPLOITED		312	542	43000
Col 359 Sector KW-V d2-17	Yuri Grom	FORTIFIED		139	4295	421000
Col 359 Sector BE-N b9-0	Arissa Lavigny-Duval	FORTIFIED		1451	3806	493000
Col 359 Sector BE-N b9-1	Aisling Duval	EXPLOITED		105425	122654	283000
Col 359 Sector BE-N b9-3	Yuri Grom	FORTIFIED		14486	191068	598000
Col 359 Sector ZI-N b9-3	Yuri Grom	STRONGHOLD		39476	55977	1449000
Col 359 Sector AE-N b9-1	Yuri Grom	FORTIFIED		176	5588	431000
Col 359 Sector YI-N b9-5	Yuri Grom	FORTIFIED		791	1429	471000
Col 359 Sector NR-T c4-14	Aisling Duval	EXPLOITED		6642	82291	166000
Col 359 Sector AE-N b9-0	Yuri Grom	STRONGHOLD		24156	19447	1232000
Col 359 Sector AE-N b9-3	Yuri Grom	FORTIFIED		0	890	478000
