2026-01-31 22:00 UTC
System Name	Power	State		Undermining	Reinforcement	Initial CP
Col 359 Sector EK-L b10-4	Pranav Antal	STRONGHOLD		35812	23927	1410000
Col 359 Sector RX-R c5-3	Pranav Antal	STRONGHOLD		5374	4479	1182000
Col 359 Sector QX-R c5-11	Pranav Antal	FORTIFIED		4504	21776	543000
Col 359 Sector QX-R c5-12	Pranav Antal	FORTIFIED		28863	34520	684000
Col 359 Sector RX-R c5-17	Pranav Antal	FORTIFIED		0	4638	428000
Col 359 Sector QX-R c5-7	Pranav Antal	FORTIFIED		0	30527	384000
Col 359 Sector QX-R c5-8	Pranav Antal	FORTIFIED		49335	95643	486000
Col 359 Sector QX-R c5-10	Pranav Antal	FORTIFIED		10	16363	395000
Col 359 Sector QX-R c5-13	Pranav Antal	FORTIFIED		394	64301	370000
Col 359 Sector RX-R c5-16	Pranav Antal	FORTIFIED		1843	16022	366000
Col 359 Sector NR-T c4-13	Pranav Antal	EXPLOITED		23525	94274	330000
Col 359 Sector DP-L b10-3	Pranav Antal	FORTIFIED		244	19496	392000
Col 359 Sector RX-R c5-1	Denton Patreus	STRONGHOLD		122370	65069	1338000
Col 359 Sector AE-N b9-5	Nakato Kaine	FORTIFIED		110	7945	457000
Col 359 Sector CE-N b9-2	Aisling Duval	STRONGHOLD		132609	85893	1844000
Col 359 Sector CE-N b9-1	Aisling Duval	STRONGHOLD		114	13905	1054000
Col 359 Sector KW-V d2-20	Aisling Duval	FORTIFIED		5292	8707	431000
Col 359 Sector RX-R c5-15	Nakato Kaine	EXPLOITED		228	10	65000
Col 359 Sector KW-V d2-16	Yuri Grom	EXPLOITED		1340	299924	100000
Col 359 Sector BE-N b9-2	Aisling Duval	FORTIFIED		0	3704	504000
Col 359 Sector BE-N b9-4	Aisling Duval	EXPLOITED		12582	33507	238000
Col 359 Sector YI-N b9-4	Yuri Grom	EXPLOITED		923	120208	32000
Col 359 Sector AJ-N b9-3	Arissa Lavigny-Duval	STRONGHOLD		153250	34692	1994000
Col 359 Sector NR-T c4-15	Arissa Lavigny-Duval	FORTIFIED		4117	3411	540000
Col 359 Sector NR-T c4-17	Arissa Lavigny-Duval	EXPLOITED		608	8506	96000
Col 359 Sector AE-N b9-4	Yuri Grom	EXPLOITED		0	52624	59000
Col 359 Sector RX-R c5-2	Arissa Lavigny-Duval	FORTIFIED		21843	50884	637000
Col 359 Sector FK-L b10-4	Nakato Kaine	EXPLOITED		48797	139610	90000
Col 359 Sector MR-T c4-8	Edmund Mahon	FORTIFIED		45948	60338	637000
Col 359 Sector FK-L b10-1	Denton Patreus	FORTIFIED		7757	15831	442000
Col 359 Sector FK-L b10-3	Aisling Duval	FORTIFIED		9307	27284	395000
Col 359 Sector FK-L b10-0	Nakato Kaine	FORTIFIED		16371	30202	370000
Col 359 Sector RX-R c5-0	Nakato Kaine	EXPLOITED		26579	26350	47000
Col 359 Sector ZI-N b9-1	Arissa Lavigny-Duval	EXPLOITED		8496	9658	108000
Col 359 Sector ZI-N b9-2	Arissa Lavigny-Duval	EXPLOITED		12158	16788	234000
Col 359 Sector AJ-N b9-4	Arissa Lavigny-Duval	EXPLOITED		4	13464	82000
Col 359 Sector FK-L b10-5	Nakato Kaine	STRONGHOLD		13984	41163	1143000
Col 359 Sector FK-L b10-2	Nakato Kaine	EXPLOITED		33645	57534	30000
Col 359 Sector RX-R c5-4	Nakato Kaine	EXPLOITED		297	962	39000
Col 359 Sector KW-V d2-17	Yuri Grom	FORTIFIED		0	1191	421000
Col 359 Sector BE-N b9-0	Arissa Lavigny-Duval	FORTIFIED		366	4471	489000
Col 359 Sector BE-N b9-1	Aisling Duval	EXPLOITED		61986	74318	269000
Col 359 Sector BE-N b9-3	Yuri Grom	FORTIFIED		13626	18696	587000
Col 359 Sector ZI-N b9-3	Yuri Grom	STRONGHOLD		8123	134207	1293000
Col 359 Sector AE-N b9-1	Yuri Grom	EXPLOITED		0	384202	43000
Col 359 Sector YI-N b9-5	Yuri Grom	FORTIFIED		45	107342	363000
Col 359 Sector NR-T c4-14	Aisling Duval	EXPLOITED		2625	34537	119000
Col 359 Sector AE-N b9-0	Yuri Grom	STRONGHOLD		6442	62354	1166000
Col 359 Sector AE-N b9-3	Yuri Grom	EXPLOITED		5773	383667	100000
