2026-04-19 06:59 UTC
System Name	Power	State		Undermining	Reinforcement	Initial CP
Col 359 Sector EK-L b10-4	Pranav Antal	STRONGHOLD		7083	22084	1293000
Col 359 Sector RX-R c5-3	Pranav Antal	STRONGHOLD		34	0	1204000
Col 359 Sector QX-R c5-11	Pranav Antal	FORTIFIED		328	0	518000
Col 359 Sector QX-R c5-12	Pranav Antal	FORTIFIED		6694	0	554000
Col 359 Sector RX-R c5-17	Pranav Antal	FORTIFIED		12	75	478000
Col 359 Sector QX-R c5-7	Pranav Antal	FORTIFIED		5586	95	551000
Col 359 Sector QX-R c5-8	Pranav Antal	FORTIFIED		5381	0	547000
Col 359 Sector QX-R c5-10	Pranav Antal	FORTIFIED		0	0	496000
Col 359 Sector QX-R c5-13	Pranav Antal	FORTIFIED		0	0	482000
Col 359 Sector RX-R c5-16	Pranav Antal	FORTIFIED		100	95	446000
Col 359 Sector NR-T c4-13	Pranav Antal	FORTIFIED		609	685	468000
Col 359 Sector DP-L b10-3	Pranav Antal	FORTIFIED		0	0	482000
Col 359 Sector ZI-N b9-1	Pranav Antal	STRONGHOLD		293114	159891	1160000
Col 359 Sector RX-R c5-1	Denton Patreus	STRONGHOLD		0	2661	1227000
Col 359 Sector AE-N b9-5	Nakato Kaine	FORTIFIED		0	243	449000
Col 359 Sector CE-N b9-2	Aisling Duval	STRONGHOLD		60766	1929	1394000
Col 359 Sector CE-N b9-1	Aisling Duval	STRONGHOLD		1745	610	1099000
Col 359 Sector KW-V d2-20	Aisling Duval	FORTIFIED		1258	5535	496000
Col 359 Sector RX-R c5-15	Nakato Kaine	EXPLOITED		0	13	69000
Col 359 Sector KW-V d2-16	Yuri Grom	FORTIFIED		0	727	406000
Col 359 Sector BE-N b9-2	Aisling Duval	FORTIFIED		6013	738	540000
Col 359 Sector BE-N b9-4	Aisling Duval	FORTIFIED		750	1886	388000
Col 359 Sector YI-N b9-4	Yuri Grom	EXPLOITED		4267	66	141000
Col 359 Sector AJ-N b9-3	Arissa Lavigny-Duval	STRONGHOLD		15265	15194	1332000
Col 359 Sector NR-T c4-15	Arissa Lavigny-Duval	FORTIFIED		1924	382	525000
Col 359 Sector NR-T c4-17	Arissa Lavigny-Duval	EXPLOITED		9391	208	201000
Col 359 Sector AE-N b9-4	Yuri Grom	EXPLOITED		1225	1035	104000
Col 359 Sector RX-R c5-2	Arissa Lavigny-Duval	STRONGHOLD		0	2432	1143000
Col 359 Sector FK-L b10-4	Nakato Kaine	EXPLOITED		66	0	86000
Col 359 Sector MR-T c4-8	Edmund Mahon	FORTIFIED		1249	3193	522000
Col 359 Sector FK-L b10-1	Yuri Grom	EXPLOITED		0	0	47000
Col 359 Sector FK-L b10-3	Aisling Duval	EXPLOITED		71074	102758	298000
Col 359 Sector FK-L b10-0	Nakato Kaine	FORTIFIED		0	0	395000
Col 359 Sector RX-R c5-0	Nakato Kaine	EXPLOITED		2275	1037	115000
Col 359 Sector ZI-N b9-2	Arissa Lavigny-Duval	FORTIFIED		0	10	471000
Col 359 Sector AJ-N b9-4	Arissa Lavigny-Duval	EXPLOITED		1808	382	110000
Col 359 Sector FK-L b10-5	Nakato Kaine	STRONGHOLD		0	188	1227000
Col 359 Sector FK-L b10-2	Nakato Kaine	EXPLOITED		0	0	43000
Col 359 Sector RX-R c5-4	Nakato Kaine	EXPLOITED		58297	5599	78000
Col 359 Sector KW-V d2-17	Yuri Grom	FORTIFIED		0	378	435000
Col 359 Sector BE-N b9-0	Arissa Lavigny-Duval	FORTIFIED		1277	2264	522000
Col 359 Sector BE-N b9-1	Aisling Duval	FORTIFIED		652	100	384000
Col 359 Sector BE-N b9-3	Yuri Grom	FORTIFIED		32869	1991	710000
Col 359 Sector ZI-N b9-3	Yuri Grom	STRONGHOLD		7666	10	1293000
Col 359 Sector AE-N b9-1	Yuri Grom	FORTIFIED		0	0	442000
Col 359 Sector YI-N b9-5	Yuri Grom	FORTIFIED		0	642	478000
Col 359 Sector NR-T c4-14	Aisling Duval	FORTIFIED		0	8339	395000
Col 359 Sector AE-N b9-0	Yuri Grom	STRONGHOLD		0	211	1255000
Col 359 Sector AE-N b9-3	Yuri Grom	FORTIFIED		0	0	478000
