2026-02-06 05:00 UTC
System Name	Power	State		Undermining	Reinforcement	Initial CP
Col 359 Sector EK-L b10-4	Pranav Antal	STRONGHOLD		34951	2093	1416000
Col 359 Sector RX-R c5-3	Pranav Antal	STRONGHOLD		1546	384	1182000
Col 359 Sector QX-R c5-11	Pranav Antal	FORTIFIED		8017	51	562000
Col 359 Sector QX-R c5-12	Pranav Antal	FORTIFIED		30788	5920	695000
Col 359 Sector RX-R c5-17	Pranav Antal	FORTIFIED		0	17	435000
Col 359 Sector QX-R c5-7	Pranav Antal	FORTIFIED		0	1138	417000
Col 359 Sector QX-R c5-8	Pranav Antal	FORTIFIED		3172	1220	511000
Col 359 Sector QX-R c5-10	Pranav Antal	FORTIFIED		0	60	417000
Col 359 Sector QX-R c5-13	Pranav Antal	FORTIFIED		289	916	435000
Col 359 Sector RX-R c5-16	Pranav Antal	FORTIFIED		270	10	406000
Col 359 Sector NR-T c4-13	Pranav Antal	EXPLOITED		128960	13068	337000
Col 359 Sector DP-L b10-3	Pranav Antal	FORTIFIED		0	0	417000
Col 359 Sector RX-R c5-1	Denton Patreus	FORTIFIED		90578	12773	930000
Col 359 Sector AE-N b9-5	Nakato Kaine	FORTIFIED		409	55	468000
Col 359 Sector CE-N b9-2	Aisling Duval	STRONGHOLD		137505	5103	1911000
Col 359 Sector CE-N b9-1	Aisling Duval	STRONGHOLD		0	1059	1076000
Col 359 Sector KW-V d2-20	Aisling Duval	FORTIFIED		0	2232	439000
Col 359 Sector RX-R c5-15	Nakato Kaine	EXPLOITED		0	0	67000
Col 359 Sector KW-V d2-16	Yuri Grom	FORTIFIED		0	0	399000
Col 359 Sector BE-N b9-2	Aisling Duval	FORTIFIED		0	1524	511000
Col 359 Sector BE-N b9-4	Aisling Duval	EXPLOITED		14408	1002	261000
Col 359 Sector YI-N b9-4	Yuri Grom	EXPLOITED		6775	2408	170000
Col 359 Sector AJ-N b9-3	Arissa Lavigny-Duval	STRONGHOLD		135166	7278	1905000
Col 359 Sector NR-T c4-15	Arissa Lavigny-Duval	FORTIFIED		4732	1950	543000
Col 359 Sector NR-T c4-17	Arissa Lavigny-Duval	EXPLOITED		1241	2224	104000
Col 359 Sector AE-N b9-4	Yuri Grom	EXPLOITED		1808	2240	110000
Col 359 Sector RX-R c5-2	Arissa Lavigny-Duval	FORTIFIED		32315	8594	706000
Col 359 Sector FK-L b10-4	Nakato Kaine	EXPLOITED		11268	4254	178000
Col 359 Sector MR-T c4-8	Edmund Mahon	FORTIFIED		17800	527	590000
Col 359 Sector FK-L b10-1	Denton Patreus	EXPLOITED		32387	40253	320000
Col 359 Sector FK-L b10-3	Aisling Duval	FORTIFIED		109	1942	413000
Col 359 Sector FK-L b10-0	Nakato Kaine	FORTIFIED		6946	1945	366000
Col 359 Sector RX-R c5-0	Nakato Kaine	EXPLOITED		10144	6813	47000
Col 359 Sector ZI-N b9-1	Arissa Lavigny-Duval	EXPLOITED		4860	6725	108000
Col 359 Sector ZI-N b9-2	Arissa Lavigny-Duval	EXPLOITED		12638	0	240000
Col 359 Sector AJ-N b9-4	Arissa Lavigny-Duval	EXPLOITED		921	3143	100000
Col 359 Sector FK-L b10-5	Nakato Kaine	STRONGHOLD		190	1773	1154000
Col 359 Sector FK-L b10-2	Nakato Kaine	EXPLOITED		1887	4437	47000
Col 359 Sector RX-R c5-4	Nakato Kaine	EXPLOITED		0	0	43000
Col 359 Sector KW-V d2-17	Yuri Grom	FORTIFIED		0	0	421000
Col 359 Sector BE-N b9-0	Arissa Lavigny-Duval	FORTIFIED		127	488	493000
Col 359 Sector BE-N b9-1	Aisling Duval	EXPLOITED		36957	28993	283000
Col 359 Sector BE-N b9-3	Yuri Grom	FORTIFIED		14347	20224	598000
Col 359 Sector ZI-N b9-3	Yuri Grom	STRONGHOLD		39416	3215	1449000
Col 359 Sector AE-N b9-1	Yuri Grom	FORTIFIED		176	0	431000
Col 359 Sector YI-N b9-5	Yuri Grom	FORTIFIED		0	0	471000
Col 359 Sector NR-T c4-14	Aisling Duval	EXPLOITED		6558	163	166000
Col 359 Sector AE-N b9-0	Yuri Grom	STRONGHOLD		3363	6217	1232000
Col 359 Sector AE-N b9-3	Yuri Grom	FORTIFIED		0	333	478000
