2026-01-22 20:59 UTC
System Name	Power	State		Undermining	Reinforcement	Initial CP
Col 359 Sector EK-L b10-4	Pranav Antal	STRONGHOLD		31458	703	1410000
Col 359 Sector RX-R c5-3	Pranav Antal	STRONGHOLD		0	273	1177000
Col 359 Sector QX-R c5-11	Pranav Antal	FORTIFIED		3194	2095	536000
Col 359 Sector QX-R c5-12	Pranav Antal	FORTIFIED		9512	0	565000
Col 359 Sector RX-R c5-17	Pranav Antal	FORTIFIED		0	75	428000
Col 359 Sector QX-R c5-7	Pranav Antal	FORTIFIED		0	114	370000
Col 359 Sector QX-R c5-8	Pranav Antal	FORTIFIED		9754	85	471000
Col 359 Sector QX-R c5-10	Pranav Antal	FORTIFIED		4287	66	370000
Col 359 Sector QX-R c5-13	Pranav Antal	EXPLOITED		0	805	0
Col 359 Sector RX-R c5-16	Pranav Antal	EXPLOITED		14445	753	222000
Col 359 Sector NR-T c4-13	Pranav Antal	EXPLOITED		831	0	0
Col 359 Sector DP-L b10-3	Pranav Antal	EXPLOITED		0	9141	0
Col 359 Sector RX-R c5-1	Denton Patreus	STRONGHOLD		14062	2980	1299000
Col 359 Sector AE-N b9-5	Nakato Kaine	FORTIFIED		0	5130	442000
Col 359 Sector CE-N b9-2	Aisling Duval	STRONGHOLD		111117	5946	1777000
Col 359 Sector CE-N b9-1	Aisling Duval	STRONGHOLD		4	1107	1032000
Col 359 Sector KW-V d2-20	Aisling Duval	FORTIFIED		0	76	384000
Col 359 Sector RX-R c5-15	Nakato Kaine	EXPLOITED		0	36	69000
Col 359 Sector KW-V d2-16	Yuri Grom	EXPLOITED		9	555	59000
Col 359 Sector BE-N b9-2	Aisling Duval	FORTIFIED		0	558	489000
Col 359 Sector BE-N b9-4	Aisling Duval	EXPLOITED		8541	2001	191000
Col 359 Sector YI-N b9-4	Yuri Grom	EXPLOITED		6	1437	16000
Col 359 Sector AJ-N b9-3	Arissa Lavigny-Duval	STRONGHOLD		156250	10853	1994000
Col 359 Sector NR-T c4-15	Arissa Lavigny-Duval	FORTIFIED		2852	987	533000
Col 359 Sector NR-T c4-17	Arissa Lavigny-Duval	EXPLOITED		225	2007	92000
Col 359 Sector AE-N b9-4	Yuri Grom	EXPLOITED		0	124	26000
Col 359 Sector RX-R c5-2	Arissa Lavigny-Duval	FORTIFIED		8794	77	554000
Col 359 Sector FK-L b10-4	Nakato Kaine	EXPLOITED		2290	3933	0
Col 359 Sector MR-T c4-8	Edmund Mahon	FORTIFIED		8934	967	569000
Col 359 Sector FK-L b10-1	Denton Patreus	FORTIFIED		764	4610	417000
Col 359 Sector FK-L b10-3	Aisling Duval	FORTIFIED		56	975	374000
Col 359 Sector FK-L b10-0	Nakato Kaine	EXPLOITED		28266	2697	308000
Col 359 Sector RX-R c5-0	Nakato Kaine	EXPLOITED		0	1280	39000
Col 359 Sector ZI-N b9-1	Arissa Lavigny-Duval	EXPLOITED		1141	1745	102000
Col 359 Sector ZI-N b9-2	Arissa Lavigny-Duval	EXPLOITED		12251	2433	234000
Col 359 Sector AJ-N b9-4	Arissa Lavigny-Duval	EXPLOITED		4	0	80000
Col 359 Sector FK-L b10-5	Nakato Kaine	STRONGHOLD		2264	227	1182000
Col 359 Sector FK-L b10-2	Nakato Kaine	EXPLOITED		4678	3460	22000
Col 359 Sector RX-R c5-4	Nakato Kaine	EXPLOITED		1050	339	26000
Col 359 Sector KW-V d2-17	Yuri Grom	FORTIFIED		34	3811	395000
Col 359 Sector BE-N b9-0	Arissa Lavigny-Duval	FORTIFIED		54	0	486000
Col 359 Sector BE-N b9-1	Aisling Duval	EXPLOITED		21303	28770	248000
Col 359 Sector BE-N b9-3	Yuri Grom	FORTIFIED		9652	4550	572000
Col 359 Sector ZI-N b9-3	Yuri Grom	STRONGHOLD		5791	4595	1282000
Col 359 Sector AE-N b9-1	Yuri Grom	EXPLOITED		0	0	43000
Col 359 Sector YI-N b9-5	Yuri Grom	EXPLOITED		0	226	69000
Col 359 Sector NR-T c4-14	Aisling Duval	EXPLOITED		2341	0	115000
Col 359 Sector AE-N b9-0	Yuri Grom	STRONGHOLD		0	291	1149000
Col 359 Sector AE-N b9-3	Yuri Grom	EXPLOITED		0	0	26000
