2026-01-18 14:00 UTC
System Name	Power	State		Undermining	Reinforcement	Initial CP
Col 359 Sector EK-L b10-4	Pranav Antal	STRONGHOLD		29281	16855	1394000
Col 359 Sector RX-R c5-3	Pranav Antal	STRONGHOLD		734	1063	1177000
Col 359 Sector QX-R c5-11	Pranav Antal	FORTIFIED		2032	5223	529000
Col 359 Sector QX-R c5-12	Pranav Antal	FORTIFIED		31504	46158	515000
Col 359 Sector RX-R c5-17	Pranav Antal	FORTIFIED		136	2566	424000
Col 359 Sector QX-R c5-7	Pranav Antal	EXPLOITED		4758	224418	147000
Col 359 Sector QX-R c5-8	Pranav Antal	FORTIFIED		24579	39714	460000
Col 359 Sector QX-R c5-10	Pranav Antal	EXPLOITED		76915	221292	258000
Col 359 Sector QX-R c5-13	Pranav Antal				9728	
Col 359 Sector RX-R c5-16	Pranav Antal	EXPLOITED		27072	118120	80000
Col 359 Sector RX-R c5-1	Denton Patreus	STRONGHOLD		73489	76151	1305000
Col 359 Sector AE-N b9-5	Nakato Kaine	FORTIFIED		323	10238	428000
Col 359 Sector CE-N b9-2	Aisling Duval	STRONGHOLD		157557	148642	1700000
Col 359 Sector CE-N b9-1	Aisling Duval	FORTIFIED		51069	155135	800000
Col 359 Sector KW-V d2-20	Aisling Duval	FORTIFIED		103	17525	366000
Col 359 Sector RX-R c5-15	Nakato Kaine	EXPLOITED		2538	325	76000
Col 359 Sector KW-V d2-16	Yuri Grom	EXPLOITED		1993	22237	34000
Col 359 Sector BE-N b9-2	Aisling Duval	FORTIFIED		1316	6485	489000
Col 359 Sector BE-N b9-4	Aisling Duval	EXPLOITED		6875	15941	164000
Col 359 Sector YI-N b9-4	Yuri Grom	EXPLOITED		0	601	10000
Col 359 Sector AJ-N b9-3	Arissa Lavigny-Duval	STRONGHOLD		171430	77080	1994000
Col 359 Sector NR-T c4-15	Arissa Lavigny-Duval	FORTIFIED		1238	8068	522000
Col 359 Sector NR-T c4-17	Arissa Lavigny-Duval	EXPLOITED		1	12067	76000
Col 359 Sector AE-N b9-4	Yuri Grom	EXPLOITED		612	3570	22000
Col 359 Sector RX-R c5-2	Arissa Lavigny-Duval	FORTIFIED		2457	23693	504000
Col 359 Sector FK-L b10-4	Arissa Lavigny-Duval	Nakato Kaine		163629	278019	
Col 359 Sector MR-T c4-8	Edmund Mahon	FORTIFIED		4498	13886	540000
Col 359 Sector FK-L b10-1	Denton Patreus	FORTIFIED		19229	58896	388000
Col 359 Sector FK-L b10-3	Aisling Duval	EXPLOITED		19437	155220	78000
Col 359 Sector FK-L b10-0	Nakato Kaine	EXPLOITED		55052	124711	234000
Col 359 Sector RX-R c5-0	Nakato Kaine	EXPLOITED		413	1757	36000
Col 359 Sector ZI-N b9-1	Arissa Lavigny-Duval	EXPLOITED		2027	3569	104000
Col 359 Sector ZI-N b9-2	Arissa Lavigny-Duval	EXPLOITED		10178	21735	209000
Col 359 Sector AJ-N b9-4	Arissa Lavigny-Duval	EXPLOITED		146	3606	76000
Col 359 Sector DP-L b10-3	Aisling Duval	Arissa Lavigny-Duval		4420	13416	
Col 359 Sector FK-L b10-5	Nakato Kaine	STRONGHOLD		1880	9927	1166000
Col 359 Sector FK-L b10-2	Nakato Kaine	EXPLOITED		7270	13403	10000
Col 359 Sector RX-R c5-4	Nakato Kaine	EXPLOITED		4355	1941	12000
Col 359 Sector KW-V d2-17	Yuri Grom	EXPLOITED		29780	235138	162000
Col 359 Sector BE-N b9-0	Arissa Lavigny-Duval	FORTIFIED		1348	10297	471000
Col 359 Sector BE-N b9-1	Aisling Duval	EXPLOITED		32755	35221	226000
Col 359 Sector BE-N b9-3	Yuri Grom	FORTIFIED		7051	9322	558000
Col 359 Sector ZI-N b9-3	Yuri Grom	STRONGHOLD		3250	8998	1271000
Col 359 Sector AE-N b9-1	Yuri Grom	EXPLOITED		0	32618	0
Col 359 Sector YI-N b9-5	Yuri Grom	EXPLOITED		719	2382	65000
Col 359 Sector NR-T c4-13	Aisling Duval	Yuri Grom		6135	18448	
Col 359 Sector NR-T c4-14	Aisling Duval	EXPLOITED		1986	4586	108000
Col 359 Sector AE-N b9-0	Yuri Grom	STRONGHOLD		18035	15121	1093000
Col 359 Sector AE-N b9-3	Yuri Grom	EXPLOITED		8	725	22000
