2026-03-21 07:01 UTC
System Name	Power	State		Undermining	Reinforcement	Initial CP
Col 359 Sector EK-L b10-4	Pranav Antal	STRONGHOLD		11416	199	1310000
Col 359 Sector RX-R c5-3	Pranav Antal	STRONGHOLD		0	0	1204000
Col 359 Sector QX-R c5-11	Pranav Antal	FORTIFIED		0	283	515000
Col 359 Sector QX-R c5-12	Pranav Antal	FORTIFIED		13171	0	594000
Col 359 Sector RX-R c5-17	Pranav Antal	FORTIFIED		0	0	482000
Col 359 Sector QX-R c5-7	Pranav Antal	FORTIFIED		10437	1505	576000
Col 359 Sector QX-R c5-8	Pranav Antal	FORTIFIED		10506	0	576000
Col 359 Sector QX-R c5-10	Pranav Antal	FORTIFIED		0	0	496000
Col 359 Sector QX-R c5-13	Pranav Antal	FORTIFIED		0	0	482000
Col 359 Sector RX-R c5-16	Pranav Antal	FORTIFIED		0	85	446000
Col 359 Sector NR-T c4-13	Pranav Antal	FORTIFIED		0	0	468000
Col 359 Sector DP-L b10-3	Pranav Antal	FORTIFIED		427	472	475000
Col 359 Sector ZI-N b9-1	Pranav Antal	STRONGHOLD		0	0	1149000
Col 359 Sector RX-R c5-1	Denton Patreus	STRONGHOLD		0	135	1216000
Col 359 Sector AE-N b9-5	Nakato Kaine	FORTIFIED		0	40	446000
Col 359 Sector CE-N b9-2	Aisling Duval	STRONGHOLD		53541	11703	1516000
Col 359 Sector CE-N b9-1	Aisling Duval	STRONGHOLD		0	9	1093000
Col 359 Sector KW-V d2-20	Aisling Duval	FORTIFIED		0	0	460000
Col 359 Sector RX-R c5-15	Nakato Kaine	EXPLOITED		0	1692	67000
Col 359 Sector KW-V d2-16	Yuri Grom	FORTIFIED		0	1037	402000
Col 359 Sector BE-N b9-2	Aisling Duval	FORTIFIED		4424	0	543000
Col 359 Sector BE-N b9-4	Aisling Duval	FORTIFIED		54	0	366000
Col 359 Sector YI-N b9-4	Yuri Grom	EXPLOITED		4875	0	148000
Col 359 Sector AJ-N b9-3	Arissa Lavigny-Duval	STRONGHOLD		47499	100	1394000
Col 359 Sector NR-T c4-15	Arissa Lavigny-Duval	FORTIFIED		2887	177	533000
Col 359 Sector NR-T c4-17	Arissa Lavigny-Duval	EXPLOITED		12275	604	236000
Col 359 Sector AE-N b9-4	Yuri Grom	EXPLOITED		1658	20	110000
Col 359 Sector RX-R c5-2	Arissa Lavigny-Duval	STRONGHOLD		0	0	1132000
Col 359 Sector FK-L b10-4	Nakato Kaine	EXPLOITED		175	0	90000
Col 359 Sector MR-T c4-8	Edmund Mahon	FORTIFIED		12	141	500000
Col 359 Sector FK-L b10-1	Yuri Grom	EXPLOITED		0	0	45000
Col 359 Sector FK-L b10-3	Aisling Duval	FORTIFIED		0	44	460000
Col 359 Sector FK-L b10-0	Nakato Kaine	FORTIFIED		0	25	395000
Col 359 Sector RX-R c5-0	Nakato Kaine	EXPLOITED		3225	0	127000
Col 359 Sector ZI-N b9-2	Arissa Lavigny-Duval	FORTIFIED		0	0	471000
Col 359 Sector AJ-N b9-4	Arissa Lavigny-Duval	EXPLOITED		2291	0	115000
Col 359 Sector FK-L b10-5	Nakato Kaine	STRONGHOLD		0	44	1210000
Col 359 Sector FK-L b10-2	Nakato Kaine	EXPLOITED		0	0	45000
Col 359 Sector RX-R c5-4	Nakato Kaine	EXPLOITED		0	0	86000
Col 359 Sector KW-V d2-17	Yuri Grom	FORTIFIED		0	0	431000
Col 359 Sector BE-N b9-0	Arissa Lavigny-Duval	FORTIFIED		0	0	515000
Col 359 Sector BE-N b9-1	Aisling Duval	FORTIFIED		81	0	377000
Col 359 Sector BE-N b9-3	Yuri Grom	FORTIFIED		65138	5	898000
Col 359 Sector ZI-N b9-3	Yuri Grom	STRONGHOLD		18625	127	1349000
Col 359 Sector AE-N b9-1	Yuri Grom	FORTIFIED		0	0	439000
Col 359 Sector YI-N b9-5	Yuri Grom	FORTIFIED		0	0	478000
Col 359 Sector NR-T c4-14	Aisling Duval	EXPLOITED		17808	0	304000
Col 359 Sector AE-N b9-0	Yuri Grom	STRONGHOLD		0	580	1249000
Col 359 Sector AE-N b9-3	Yuri Grom	FORTIFIED		0	25	482000
