2026-02-17 05:04 UTC
System Name	Power	State		Undermining	Reinforcement	Initial CP
Col 359 Sector EK-L b10-4	Pranav Antal	STRONGHOLD		28535	9483	1394000
Col 359 Sector RX-R c5-3	Pranav Antal	STRONGHOLD		8293	9918	1099000
Col 359 Sector QX-R c5-11	Pranav Antal	FORTIFIED		11677	1809	572000
Col 359 Sector QX-R c5-12	Pranav Antal	FORTIFIED		29058	11426	684000
Col 359 Sector RX-R c5-17	Pranav Antal	FORTIFIED		76648	129919	417000
Col 359 Sector QX-R c5-7	Pranav Antal	FORTIFIED		25534	9094	554000
Col 359 Sector QX-R c5-8	Pranav Antal	FORTIFIED		15117	18013	605000
Col 359 Sector QX-R c5-10	Pranav Antal	FORTIFIED		344	1242	417000
Col 359 Sector QX-R c5-13	Pranav Antal	FORTIFIED		476	11669	431000
Col 359 Sector RX-R c5-16	Pranav Antal	FORTIFIED		122356	150476	381000
Col 359 Sector NR-T c4-13	Pranav Antal	FORTIFIED		276283	322541	471000
Col 359 Sector DP-L b10-3	Pranav Antal	FORTIFIED		11	282	417000
Col 359 Sector RX-R c5-1	Denton Patreus	FORTIFIED		116874	64695	977000
Col 359 Sector AE-N b9-5	Nakato Kaine	FORTIFIED		45	1869	449000
Col 359 Sector CE-N b9-2	Aisling Duval	STRONGHOLD		184203	136471	1928000
Col 359 Sector CE-N b9-1	Aisling Duval	STRONGHOLD		0	3763	1082000
Col 359 Sector KW-V d2-20	Aisling Duval	FORTIFIED		604	4722	446000
Col 359 Sector RX-R c5-15	Nakato Kaine	EXPLOITED		819	1234	67000
Col 359 Sector KW-V d2-16	Yuri Grom	FORTIFIED		1142	1461	399000
Col 359 Sector BE-N b9-2	Aisling Duval	FORTIFIED		412	5589	518000
Col 359 Sector BE-N b9-4	Aisling Duval	EXPLOITED		14818	17875	261000
Col 359 Sector YI-N b9-4	Yuri Grom	EXPLOITED		6875	2243	170000
Col 359 Sector AJ-N b9-3	Arissa Lavigny-Duval	STRONGHOLD		130848	91823	1811000
Col 359 Sector NR-T c4-15	Arissa Lavigny-Duval	FORTIFIED		6976	6924	543000
Col 359 Sector NR-T c4-17	Arissa Lavigny-Duval	EXPLOITED		1341	2264	106000
Col 359 Sector AE-N b9-4	Yuri Grom	EXPLOITED		2762	3480	111000
Col 359 Sector RX-R c5-2	Arissa Lavigny-Duval	STRONGHOLD		5332	53893	1038000
Col 359 Sector FK-L b10-4	Nakato Kaine	EXPLOITED		37274	35859	174000
Col 359 Sector MR-T c4-8	Edmund Mahon	FORTIFIED		28677	39897	598000
Col 359 Sector FK-L b10-1	Denton Patreus	EXPLOITED		479993	117819	335000
Col 359 Sector FK-L b10-3	Aisling Duval	FORTIFIED		3406	5075	428000
Col 359 Sector FK-L b10-0	Nakato Kaine	FORTIFIED		344	12278	377000
Col 359 Sector RX-R c5-0	Nakato Kaine	EXPLOITED		95654	81607	24000
Col 359 Sector ZI-N b9-1	Arissa Lavigny-Duval	EXPLOITED		10943	21734	110000
Col 359 Sector ZI-N b9-2	Arissa Lavigny-Duval	EXPLOITED		18228	33715	248000
Col 359 Sector AJ-N b9-4	Arissa Lavigny-Duval	EXPLOITED		1839	4009	102000
Col 359 Sector FK-L b10-5	Nakato Kaine	STRONGHOLD		32	5722	1177000
Col 359 Sector FK-L b10-2	Nakato Kaine	EXPLOITED		6610	12394	61000
Col 359 Sector RX-R c5-4	Nakato Kaine	EXPLOITED		4720	5382	43000
Col 359 Sector KW-V d2-17	Yuri Grom	FORTIFIED		0	715	424000
Col 359 Sector BE-N b9-0	Arissa Lavigny-Duval	FORTIFIED		2238	5139	493000
Col 359 Sector BE-N b9-1	Aisling Duval	EXPLOITED		30577	49666	298000
Col 359 Sector BE-N b9-3	Yuri Grom	FORTIFIED		45202	55171	775000
Col 359 Sector ZI-N b9-3	Yuri Grom	STRONGHOLD		43318	13305	1466000
Col 359 Sector AE-N b9-1	Yuri Grom	FORTIFIED		0	28	435000
Col 359 Sector YI-N b9-5	Yuri Grom	FORTIFIED		12	556	471000
Col 359 Sector NR-T c4-14	Aisling Duval	EXPLOITED		13131	31397	242000
Col 359 Sector AE-N b9-0	Yuri Grom	STRONGHOLD		10770	7841	1232000
Col 359 Sector AE-N b9-3	Yuri Grom	FORTIFIED		2447	89	478000
