2026-01-20 05:03 UTC
System Name	Power	State		Undermining	Reinforcement	Initial CP
Col 359 Sector EK-L b10-4	Pranav Antal	STRONGHOLD		29637	35706	1394000
Col 359 Sector RX-R c5-3	Pranav Antal	STRONGHOLD		831	1576	1177000
Col 359 Sector QX-R c5-11	Pranav Antal	FORTIFIED		2067	8433	529000
Col 359 Sector QX-R c5-12	Pranav Antal	FORTIFIED		36505	84172	515000
Col 359 Sector RX-R c5-17	Pranav Antal	FORTIFIED		453	3753	424000
Col 359 Sector QX-R c5-7	Pranav Antal	EXPLOITED		4758	226762	147000
Col 359 Sector QX-R c5-8	Pranav Antal	FORTIFIED		44017	41544	460000
Col 359 Sector QX-R c5-10	Pranav Antal	EXPLOITED		108128	221840	258000
Col 359 Sector QX-R c5-13	Pranav Antal	Yuri Grom		2028	11260	
Col 359 Sector RX-R c5-16	Pranav Antal	EXPLOITED		49418	178776	80000
Col 359 Sector RX-R c5-1	Denton Patreus	STRONGHOLD		102810	82490	1305000
Col 359 Sector AE-N b9-5	Nakato Kaine	FORTIFIED		359	13086	428000
Col 359 Sector CE-N b9-2	Aisling Duval	STRONGHOLD		163925	219593	1700000
Col 359 Sector CE-N b9-1	Aisling Duval	FORTIFIED		51242	267751	800000
Col 359 Sector KW-V d2-20	Aisling Duval	FORTIFIED		1550	18645	366000
Col 359 Sector RX-R c5-15	Nakato Kaine	EXPLOITED		11329	1067	76000
Col 359 Sector KW-V d2-16	Yuri Grom	EXPLOITED		1993	28125	34000
Col 359 Sector BE-N b9-2	Aisling Duval	FORTIFIED		6082	7569	489000
Col 359 Sector BE-N b9-4	Aisling Duval	EXPLOITED		6875	16046	164000
Col 359 Sector YI-N b9-4	Yuri Grom	EXPLOITED		0	649	10000
Col 359 Sector AJ-N b9-3	Arissa Lavigny-Duval	STRONGHOLD		223912	200645	1994000
Col 359 Sector NR-T c4-15	Arissa Lavigny-Duval	FORTIFIED		1318	8519	522000
Col 359 Sector NR-T c4-17	Arissa Lavigny-Duval	EXPLOITED		155	12704	76000
Col 359 Sector AE-N b9-4	Yuri Grom	EXPLOITED		895	3649	22000
Col 359 Sector RX-R c5-2	Arissa Lavigny-Duval	FORTIFIED		7270	29772	504000
Col 359 Sector FK-L b10-4	Arissa Lavigny-Duval	Nakato Kaine		309610	376720	
Col 359 Sector MR-T c4-8	Edmund Mahon	FORTIFIED		5086	17996	540000
Col 359 Sector FK-L b10-1	Denton Patreus	FORTIFIED		25852	62400	388000
Col 359 Sector FK-L b10-3	Aisling Duval	EXPLOITED		28261	204863	78000
Col 359 Sector FK-L b10-0	Nakato Kaine	EXPLOITED		112331	168029	234000
Col 359 Sector RX-R c5-0	Nakato Kaine	EXPLOITED		670	4292	36000
Col 359 Sector ZI-N b9-1	Arissa Lavigny-Duval	EXPLOITED		3031	4068	104000
Col 359 Sector ZI-N b9-2	Arissa Lavigny-Duval	EXPLOITED		10260	29680	209000
Col 359 Sector AJ-N b9-4	Arissa Lavigny-Duval	EXPLOITED		156	4061	76000
Col 359 Sector DP-L b10-3	Pranav Antal	Arissa Lavigny-Duval		23245	58739	
Col 359 Sector FK-L b10-5	Nakato Kaine	STRONGHOLD		1880	15596	1166000
Col 359 Sector FK-L b10-2	Nakato Kaine	EXPLOITED		21847	33053	10000
Col 359 Sector RX-R c5-4	Nakato Kaine	EXPLOITED		8925	6343	12000
Col 359 Sector KW-V d2-17	Yuri Grom	EXPLOITED		46560	240654	162000
Col 359 Sector BE-N b9-0	Arissa Lavigny-Duval	FORTIFIED		2236	13022	471000
Col 359 Sector BE-N b9-1	Aisling Duval	EXPLOITED		68239	89082	226000
Col 359 Sector BE-N b9-3	Yuri Grom	FORTIFIED		7051	17125	558000
Col 359 Sector ZI-N b9-3	Yuri Grom	STRONGHOLD		3264	14267	1271000
Col 359 Sector AE-N b9-1	Yuri Grom	EXPLOITED		289	42396	0
Col 359 Sector YI-N b9-5	Yuri Grom	EXPLOITED		719	2420	65000
Col 359 Sector NR-T c4-13	Aisling Duval	Denton Patreus		10104	19931	
Col 359 Sector NR-T c4-14	Aisling Duval	EXPLOITED		2913	7274	108000
Col 359 Sector AE-N b9-0	Yuri Grom	STRONGHOLD		26400	68422	1093000
Col 359 Sector AE-N b9-3	Yuri Grom	EXPLOITED		8	2230	22000
