System Name	Power	State		Undermining	Reinforcement	Initial CP
Col 359 Sector EK-L b10-4	Pranav Antal	STRONGHOLD		26590	35918	1382000
Col 359 Sector RX-R c5-3	Pranav Antal	STRONGHOLD		28046	24594	1177000
Col 359 Sector QX-R c5-11	Pranav Antal	FORTIFIED		4815	6068	525000
Col 359 Sector QX-R c5-12	Pranav Antal	FORTIFIED		272573	189765	504000
Col 359 Sector RX-R c5-17	Pranav Antal	FORTIFIED		1417	2729	421000
Col 359 Sector QX-R c5-7	Pranav Antal	EXPLOITED		12593	51760	102000
Col 359 Sector QX-R c5-8	Pranav Antal	EXPLOITED		330300	400867	298000
Col 359 Sector QX-R c5-10	Pranav Antal	EXPLOITED		241954	571538	47000
Col 359 Sector QX-R c5-13	Pranav Antal	EXPLOITED		47672	127263	0
Col 359 Sector RX-R c5-16	Pranav Antal	EXPLOITED		205080	257206	0
Col 359 Sector RX-R c5-1	Denton Patreus	STRONGHOLD		328878	416306	1210000
Col 359 Sector AE-N b9-5	Nakato Kaine	FORTIFIED		3565	23748	406000
Col 359 Sector CE-N b9-2	Aisling Duval	STRONGHOLD		117734	150483	1661000
Col 359 Sector CE-N b9-1	Aisling Duval	FORTIFIED		49587	83327	764000
Col 359 Sector KW-V d2-20	Aisling Duval	FORTIFIED		630	20772	355000
Col 359 Sector RX-R c5-15	Nakato Kaine	EXPLOITED		2935	9735	69000
Col 359 Sector KW-V d2-16	Yuri Grom	EXPLOITED		16362	49645	0
Col 359 Sector BE-N b9-2	Aisling Duval	FORTIFIED		4807	22089	475000
Col 359 Sector BE-N b9-4	Aisling Duval	EXPLOITED		4247	29165	139000
Col 359 Sector YI-N b9-4	Yuri Grom	EXPLOITED		130	9895	0
Col 359 Sector AJ-N b9-3	Arissa Lavigny-Duval	STRONGHOLD		157172	149185	1994000
Col 359 Sector NR-T c4-15	Arissa Lavigny-Duval	FORTIFIED		131	3504	493000
Col 359 Sector NR-T c4-17	Arissa Lavigny-Duval	EXPLOITED		1228	15197	63000
Col 359 Sector AE-N b9-4	Yuri Grom	EXPLOITED		118	5440	18000
Col 359 Sector RX-R c5-2	Arissa Lavigny-Duval	FORTIFIED		6702	73110	417000
Col 359 Sector FK-L b10-4	Arissa Lavigny-Duval	Nakato Kaine		20803	41905	
Col 359 Sector MR-T c4-8	Edmund Mahon	FORTIFIED		6220	67242	475000
Col 359 Sector FK-L b10-1	Denton Patreus	EXPLOITED		65303	298681	45000
Col 359 Sector FK-L b10-3	Aisling Duval	EXPLOITED		66083	67920	49000
Col 359 Sector FK-L b10-0	Nakato Kaine	EXPLOITED		228616	204254	207000
Col 359 Sector RX-R c5-0	Nakato Kaine	EXPLOITED		9030	9045	20000
Col 359 Sector ZI-N b9-1	Arissa Lavigny-Duval	EXPLOITED		377	31910	74000
Col 359 Sector ZI-N b9-2	Arissa Lavigny-Duval	EXPLOITED		5901	54907	158000
Col 359 Sector AJ-N b9-4	Arissa Lavigny-Duval	EXPLOITED		0	13926	63000
Col 359 Sector DP-L b10-3	Aisling Duval	EXPLOITED		629	28714	0
Col 359 Sector FK-L b10-5	Nakato Kaine	STRONGHOLD		91530	118943	1143000
Col 359 Sector FK-L b10-2	Nakato Kaine	EXPLOITED		3651	12340	10000
Col 359 Sector RX-R c5-4	Nakato Kaine	EXPLOITED		3457	8643	16000
Col 359 Sector KW-V d2-17	Yuri Grom	EXPLOITED		15341	98320	45000
Col 359 Sector BE-N b9-0	Arissa Lavigny-Duval	FORTIFIED		5206	14825	457000
Col 359 Sector BE-N b9-1	Aisling Duval	EXPLOITED		137677	140418	189000
Col 359 Sector BE-N b9-3	Yuri Grom	FORTIFIED		3287	22753	536000
Col 359 Sector ZI-N b9-3	Yuri Grom	STRONGHOLD		0	14285	1255000
Col 359 Sector AE-N b9-1	Yuri Grom	Nakato Kaine		29877	81903	
Col 359 Sector YI-N b9-5	Yuri Grom	EXPLOITED		2017	30104	37000
Col 359 Sector NR-T c4-13	Aisling Duval	EXPLOITED		341	704	53000
Col 359 Sector NR-T c4-14	Aisling Duval	EXPLOITED		166	12799	90000
Col 359 Sector AE-N b9-0	Yuri Grom	FORTIFIED		103280	219855	974000
Col 359 Sector AE-N b9-3	Yuri Grom	EXPLOITED		361	10399	12000
