2026-01-29 04:59 UTC
System Name	Power	State		Undermining	Reinforcement	Initial CP
Col 359 Sector EK-L b10-4	Pranav Antal	STRONGHOLD		51716	55063	1410000
Col 359 Sector RX-R c5-3	Pranav Antal	STRONGHOLD		430	1651	1177000
Col 359 Sector QX-R c5-11	Pranav Antal	FORTIFIED		3861	10976	536000
Col 359 Sector QX-R c5-12	Pranav Antal	FORTIFIED		84603	203424	565000
Col 359 Sector RX-R c5-17	Pranav Antal	FORTIFIED		82	521	428000
Col 359 Sector QX-R c5-7	Pranav Antal	FORTIFIED		2	13539	370000
Col 359 Sector QX-R c5-8	Pranav Antal	FORTIFIED		88973	104821	471000
Col 359 Sector QX-R c5-10	Pranav Antal	FORTIFIED		10929	35263	370000
Col 359 Sector QX-R c5-13	Pranav Antal	EXPLOITED		0	368566	0
Col 359 Sector RX-R c5-16	Pranav Antal	EXPLOITED		81508	225489	222000
Col 359 Sector NR-T c4-13	Pranav Antal	EXPLOITED		7033	223235	0
Col 359 Sector DP-L b10-3	Pranav Antal	EXPLOITED		545	383442	0
Col 359 Sector RX-R c5-1	Denton Patreus	STRONGHOLD		39231	78569	1299000
Col 359 Sector AE-N b9-5	Nakato Kaine	FORTIFIED		768	16086	442000
Col 359 Sector CE-N b9-2	Aisling Duval	STRONGHOLD		153403	218009	1777000
Col 359 Sector CE-N b9-1	Aisling Duval	STRONGHOLD		20472	42180	1032000
Col 359 Sector KW-V d2-20	Aisling Duval	FORTIFIED		11170	58051	384000
Col 359 Sector RX-R c5-15	Nakato Kaine	EXPLOITED		3267	622	69000
Col 359 Sector KW-V d2-16	Yuri Grom	EXPLOITED		1191	36425	59000
Col 359 Sector BE-N b9-2	Aisling Duval	FORTIFIED		1787	14281	489000
Col 359 Sector BE-N b9-4	Aisling Duval	EXPLOITED		8885	55650	191000
Col 359 Sector YI-N b9-4	Yuri Grom	EXPLOITED		24	15674	16000
Col 359 Sector AJ-N b9-3	Arissa Lavigny-Duval	STRONGHOLD		164440	147979	1994000
Col 359 Sector NR-T c4-15	Arissa Lavigny-Duval	FORTIFIED		3001	10455	533000
Col 359 Sector NR-T c4-17	Arissa Lavigny-Duval	EXPLOITED		425	5164	92000
Col 359 Sector AE-N b9-4	Yuri Grom	EXPLOITED		2825	34848	26000
Col 359 Sector RX-R c5-2	Arissa Lavigny-Duval	FORTIFIED		28834	110768	554000
Col 359 Sector FK-L b10-4	Nakato Kaine	EXPLOITED		123923	209587	0
Col 359 Sector MR-T c4-8	Edmund Mahon	FORTIFIED		12771	79789	565000
Col 359 Sector FK-L b10-1	Denton Patreus	FORTIFIED		13581	39461	417000
Col 359 Sector FK-L b10-3	Aisling Duval	FORTIFIED		39807	62285	374000
Col 359 Sector FK-L b10-0	Nakato Kaine	EXPLOITED		135574	196852	308000
Col 359 Sector RX-R c5-0	Nakato Kaine	EXPLOITED		108882	113366	39000
Col 359 Sector ZI-N b9-1	Arissa Lavigny-Duval	EXPLOITED		8438	14567	102000
Col 359 Sector ZI-N b9-2	Arissa Lavigny-Duval	EXPLOITED		12402	13341	234000
Col 359 Sector AJ-N b9-4	Arissa Lavigny-Duval	EXPLOITED		4	1548	80000
Col 359 Sector FK-L b10-5	Nakato Kaine	STRONGHOLD		74228	34298	1182000
Col 359 Sector FK-L b10-2	Nakato Kaine	EXPLOITED		74901	79881	22000
Col 359 Sector RX-R c5-4	Nakato Kaine	EXPLOITED		15000	27940	26000
Col 359 Sector KW-V d2-17	Yuri Grom	FORTIFIED		7700	31296	395000
Col 359 Sector BE-N b9-0	Arissa Lavigny-Duval	FORTIFIED		15184	18011	486000
Col 359 Sector BE-N b9-1	Aisling Duval	EXPLOITED		167497	190143	248000
Col 359 Sector BE-N b9-3	Yuri Grom	FORTIFIED		14086	29076	572000
Col 359 Sector ZI-N b9-3	Yuri Grom	STRONGHOLD		5971	15502	1282000
Col 359 Sector AE-N b9-1	Yuri Grom	EXPLOITED		29	290	43000
Col 359 Sector YI-N b9-5	Yuri Grom	EXPLOITED		893	278477	69000
Col 359 Sector NR-T c4-14	Aisling Duval	EXPLOITED		2797	6236	115000
Col 359 Sector AE-N b9-0	Yuri Grom	STRONGHOLD		23860	42082	1149000
Col 359 Sector AE-N b9-3	Yuri Grom	EXPLOITED		875	73573	26000
