2026-01-22 05:00 UTC
System Name	Power	State		Undermining	Reinforcement	Initial CP
Col 359 Sector EK-L b10-4	Pranav Antal	STRONGHOLD		29637	41029	1394000
Col 359 Sector RX-R c5-3	Pranav Antal	STRONGHOLD		909	1778	1177000
Col 359 Sector QX-R c5-11	Pranav Antal	FORTIFIED		2067	9006	529000
Col 359 Sector QX-R c5-12	Pranav Antal	FORTIFIED		61283	120539	515000
Col 359 Sector RX-R c5-17	Pranav Antal	FORTIFIED		453	3753	424000
Col 359 Sector QX-R c5-7	Pranav Antal	EXPLOITED		4758	227364	147000
Col 359 Sector QX-R c5-8	Pranav Antal	FORTIFIED		64244	77540	460000
Col 359 Sector QX-R c5-10	Pranav Antal	EXPLOITED		132146	244128	258000
Col 359 Sector QX-R c5-13	Pranav Antal	Yuri Grom		2028	102580	
Col 359 Sector RX-R c5-16	Pranav Antal	EXPLOITED		70639	205114	80000
Col 359 Sector RX-R c5-1	Denton Patreus	STRONGHOLD		110808	104653	1305000
Col 359 Sector AE-N b9-5	Nakato Kaine	FORTIFIED		359	13328	428000
Col 359 Sector CE-N b9-2	Aisling Duval	STRONGHOLD		169721	246680	1700000
Col 359 Sector CE-N b9-1	Aisling Duval	FORTIFIED		55371	284165	800000
Col 359 Sector KW-V d2-20	Aisling Duval	FORTIFIED		2926	22317	366000
Col 359 Sector RX-R c5-15	Nakato Kaine	EXPLOITED		15586	7305	76000
Col 359 Sector KW-V d2-16	Yuri Grom	EXPLOITED		3331	28653	34000
Col 359 Sector BE-N b9-2	Aisling Duval	FORTIFIED		7672	8598	489000
Col 359 Sector BE-N b9-4	Aisling Duval	EXPLOITED		6875	34117	164000
Col 359 Sector YI-N b9-4	Yuri Grom	EXPLOITED		79	3339	10000
Col 359 Sector AJ-N b9-3	Arissa Lavigny-Duval	STRONGHOLD		226032	253485	1994000
Col 359 Sector NR-T c4-15	Arissa Lavigny-Duval	FORTIFIED		1318	11749	522000
Col 359 Sector NR-T c4-17	Arissa Lavigny-Duval	EXPLOITED		155	14417	76000
Col 359 Sector AE-N b9-4	Yuri Grom	EXPLOITED		967	4106	22000
Col 359 Sector RX-R c5-2	Arissa Lavigny-Duval	FORTIFIED		12317	61315	504000
Col 359 Sector FK-L b10-4	Nakato Kaine	Arissa Lavigny-Duval		567353	677566	
Col 359 Sector MR-T c4-8	Edmund Mahon	FORTIFIED		5086	34542	540000
Col 359 Sector FK-L b10-1	Denton Patreus	FORTIFIED		33390	63178	388000
Col 359 Sector FK-L b10-3	Aisling Duval	EXPLOITED		33922	325179	78000
Col 359 Sector FK-L b10-0	Nakato Kaine	EXPLOITED		124755	196492	234000
Col 359 Sector RX-R c5-0	Nakato Kaine	EXPLOITED		1247	5389	36000
Col 359 Sector ZI-N b9-1	Arissa Lavigny-Duval	EXPLOITED		5285	4730	104000
Col 359 Sector ZI-N b9-2	Arissa Lavigny-Duval	EXPLOITED		10260	35447	209000
Col 359 Sector AJ-N b9-4	Arissa Lavigny-Duval	EXPLOITED		156	4139	76000
Col 359 Sector DP-L b10-3	Pranav Antal	Arissa Lavigny-Duval		77472	179332	
Col 359 Sector FK-L b10-5	Nakato Kaine	STRONGHOLD		2864	21568	1166000
Col 359 Sector FK-L b10-2	Nakato Kaine	EXPLOITED		48099	56475	10000
Col 359 Sector RX-R c5-4	Nakato Kaine	EXPLOITED		15852	30631	12000
Col 359 Sector KW-V d2-17	Yuri Grom	EXPLOITED		54069	286754	162000
Col 359 Sector BE-N b9-0	Arissa Lavigny-Duval	FORTIFIED		3523	19461	471000
Col 359 Sector BE-N b9-1	Aisling Duval	EXPLOITED		147131	165417	226000
Col 359 Sector BE-N b9-3	Yuri Grom	FORTIFIED		7447	23172	558000
Col 359 Sector ZI-N b9-3	Yuri Grom	STRONGHOLD		3264	15517	1271000
Col 359 Sector AE-N b9-1	Yuri Grom	EXPLOITED		289	42396	0
Col 359 Sector YI-N b9-5	Yuri Grom	EXPLOITED		4856	6729	65000
Col 359 Sector NR-T c4-13	Pranav Antal	Aisling Duval		20198	27935	
Col 359 Sector NR-T c4-14	Aisling Duval	EXPLOITED		2913	11671	108000
Col 359 Sector AE-N b9-0	Yuri Grom	STRONGHOLD		33247	86740	1093000
Col 359 Sector AE-N b9-3	Yuri Grom	EXPLOITED		8	2714	22000
