2026-01-18 19:00 UTC
System Name	Power	State		Undermining	Reinforcement	Initial CP
Col 359 Sector EK-L b10-4	Pranav Antal	STRONGHOLD		29281	19579	1394000
Col 359 Sector RX-R c5-3	Pranav Antal	STRONGHOLD		734	1073	1177000
Col 359 Sector QX-R c5-11	Pranav Antal	FORTIFIED		2032	8433	529000
Col 359 Sector QX-R c5-12	Pranav Antal	FORTIFIED		31504	52436	515000
Col 359 Sector RX-R c5-17	Pranav Antal	FORTIFIED		136	2566	424000
Col 359 Sector QX-R c5-7	Pranav Antal	EXPLOITED		4758	224608	147000
Col 359 Sector QX-R c5-8	Pranav Antal	FORTIFIED		33555	39724	460000
Col 359 Sector QX-R c5-10	Pranav Antal	EXPLOITED		85304	221322	258000
Col 359 Sector QX-R c5-13	Pranav Antal				9779	
Col 359 Sector RX-R c5-16	Pranav Antal	EXPLOITED		30219	118120	80000
Col 359 Sector RX-R c5-1	Denton Patreus	STRONGHOLD		76656	78461	1305000
Col 359 Sector AE-N b9-5	Nakato Kaine	FORTIFIED		323	11719	428000
Col 359 Sector CE-N b9-2	Aisling Duval	STRONGHOLD		157733	162217	1700000
Col 359 Sector CE-N b9-1	Aisling Duval	FORTIFIED		51176	156890	800000
Col 359 Sector KW-V d2-20	Aisling Duval	FORTIFIED		103	17531	366000
Col 359 Sector RX-R c5-15	Nakato Kaine	EXPLOITED		4089	325	76000
Col 359 Sector KW-V d2-16	Yuri Grom	EXPLOITED		1993	22237	34000
Col 359 Sector BE-N b9-2	Aisling Duval	FORTIFIED		2466	6485	489000
Col 359 Sector BE-N b9-4	Aisling Duval	EXPLOITED		6875	16046	164000
Col 359 Sector YI-N b9-4	Yuri Grom	EXPLOITED		0	601	10000
Col 359 Sector AJ-N b9-3	Arissa Lavigny-Duval	STRONGHOLD		192342	83862	1994000
Col 359 Sector NR-T c4-15	Arissa Lavigny-Duval	FORTIFIED		1238	8271	522000
Col 359 Sector NR-T c4-17	Arissa Lavigny-Duval	EXPLOITED		1	12067	76000
Col 359 Sector AE-N b9-4	Yuri Grom	EXPLOITED		895	3570	22000
Col 359 Sector RX-R c5-2	Arissa Lavigny-Duval	FORTIFIED		2593	25753	504000
Col 359 Sector FK-L b10-4	Arissa Lavigny-Duval	Nakato Kaine		183000	295033	
Col 359 Sector MR-T c4-8	Edmund Mahon	FORTIFIED		4867	13952	540000
Col 359 Sector FK-L b10-1	Denton Patreus	FORTIFIED		20202	61257	388000
Col 359 Sector FK-L b10-3	Aisling Duval	EXPLOITED		19758	169717	78000
Col 359 Sector FK-L b10-0	Nakato Kaine	EXPLOITED		60902	143976	234000
Col 359 Sector RX-R c5-0	Nakato Kaine	EXPLOITED		423	2016	36000
Col 359 Sector ZI-N b9-1	Arissa Lavigny-Duval	EXPLOITED		2037	3604	104000
Col 359 Sector ZI-N b9-2	Arissa Lavigny-Duval	EXPLOITED		10178	21735	209000
Col 359 Sector AJ-N b9-4	Arissa Lavigny-Duval	EXPLOITED		156	3682	76000
Col 359 Sector DP-L b10-3	Aisling Duval	Arissa Lavigny-Duval		6089	13416	
Col 359 Sector FK-L b10-5	Nakato Kaine	STRONGHOLD		1880	10301	1166000
Col 359 Sector FK-L b10-2	Nakato Kaine	EXPLOITED		8138	13448	10000
Col 359 Sector RX-R c5-4	Nakato Kaine	EXPLOITED		4355	1941	12000
Col 359 Sector KW-V d2-17	Yuri Grom	EXPLOITED		30934	237027	162000
Col 359 Sector BE-N b9-0	Arissa Lavigny-Duval	FORTIFIED		1348	10791	471000
Col 359 Sector BE-N b9-1	Aisling Duval	EXPLOITED		32755	35221	226000
Col 359 Sector BE-N b9-3	Yuri Grom	FORTIFIED		7051	9382	558000
Col 359 Sector ZI-N b9-3	Yuri Grom	STRONGHOLD		3250	9256	1271000
Col 359 Sector AE-N b9-1	Yuri Grom	EXPLOITED		289	34692	0
Col 359 Sector YI-N b9-5	Yuri Grom	EXPLOITED		719	2382	65000
Col 359 Sector NR-T c4-13	Aisling Duval	Yuri Grom		6135	18571	
Col 359 Sector NR-T c4-14	Aisling Duval	EXPLOITED		1986	4610	108000
Col 359 Sector AE-N b9-0	Yuri Grom	STRONGHOLD		20008	20283	1093000
Col 359 Sector AE-N b9-3	Yuri Grom	EXPLOITED		8	725	22000
