2026-04-20 04:59 UTC
System Name	Power	State		Undermining	Reinforcement	Initial CP
Col 359 Sector EK-L b10-4	Pranav Antal	STRONGHOLD		44403	22780	1293000
Col 359 Sector RX-R c5-3	Pranav Antal	STRONGHOLD		34	56	1204000
Col 359 Sector QX-R c5-11	Pranav Antal	FORTIFIED		328	0	518000
Col 359 Sector QX-R c5-12	Pranav Antal	FORTIFIED		6696	82	554000
Col 359 Sector RX-R c5-17	Pranav Antal	FORTIFIED		12	75	478000
Col 359 Sector QX-R c5-7	Pranav Antal	FORTIFIED		5586	776	551000
Col 359 Sector QX-R c5-8	Pranav Antal	FORTIFIED		5381	0	547000
Col 359 Sector QX-R c5-10	Pranav Antal	FORTIFIED		0	0	496000
Col 359 Sector QX-R c5-13	Pranav Antal	FORTIFIED		0	0	482000
Col 359 Sector RX-R c5-16	Pranav Antal	FORTIFIED		100	95	446000
Col 359 Sector NR-T c4-13	Pranav Antal	FORTIFIED		795	685	468000
Col 359 Sector DP-L b10-3	Pranav Antal	FORTIFIED		167	0	482000
Col 359 Sector ZI-N b9-1	Pranav Antal	STRONGHOLD		386646	187093	1160000
Col 359 Sector RX-R c5-1	Denton Patreus	STRONGHOLD		165	3571	1227000
Col 359 Sector AE-N b9-5	Nakato Kaine	FORTIFIED		42	677	449000
Col 359 Sector CE-N b9-2	Aisling Duval	STRONGHOLD		92056	18173	1394000
Col 359 Sector CE-N b9-1	Aisling Duval	STRONGHOLD		3260	3865	1099000
Col 359 Sector KW-V d2-20	Aisling Duval	FORTIFIED		3218	5538	496000
Col 359 Sector RX-R c5-15	Nakato Kaine	EXPLOITED		0	13	69000
Col 359 Sector KW-V d2-16	Yuri Grom	FORTIFIED		0	761	406000
Col 359 Sector BE-N b9-2	Aisling Duval	FORTIFIED		9130	756	540000
Col 359 Sector BE-N b9-4	Aisling Duval	FORTIFIED		750	1910	388000
Col 359 Sector YI-N b9-4	Yuri Grom	EXPLOITED		4267	84	141000
Col 359 Sector AJ-N b9-3	Arissa Lavigny-Duval	STRONGHOLD		15265	15296	1332000
Col 359 Sector NR-T c4-15	Arissa Lavigny-Duval	FORTIFIED		1963	387	525000
Col 359 Sector NR-T c4-17	Arissa Lavigny-Duval	EXPLOITED		9597	208	201000
Col 359 Sector AE-N b9-4	Yuri Grom	EXPLOITED		1225	1035	104000
Col 359 Sector RX-R c5-2	Arissa Lavigny-Duval	STRONGHOLD		0	2841	1143000
Col 359 Sector FK-L b10-4	Nakato Kaine	EXPLOITED		66	0	86000
Col 359 Sector MR-T c4-8	Edmund Mahon	FORTIFIED		1249	3212	522000
Col 359 Sector FK-L b10-1	Yuri Grom	EXPLOITED		18	837	47000
Col 359 Sector FK-L b10-3	Aisling Duval	EXPLOITED		163166	164957	298000
Col 359 Sector FK-L b10-0	Nakato Kaine	FORTIFIED		0	0	395000
Col 359 Sector RX-R c5-0	Nakato Kaine	EXPLOITED		2275	1037	115000
Col 359 Sector ZI-N b9-2	Arissa Lavigny-Duval	FORTIFIED		0	10	471000
Col 359 Sector AJ-N b9-4	Arissa Lavigny-Duval	EXPLOITED		1936	382	110000
Col 359 Sector FK-L b10-5	Nakato Kaine	STRONGHOLD		0	363	1227000
Col 359 Sector FK-L b10-2	Nakato Kaine	EXPLOITED		0	0	43000
Col 359 Sector RX-R c5-4	Nakato Kaine	EXPLOITED		76056	73041	78000
Col 359 Sector KW-V d2-17	Yuri Grom	FORTIFIED		0	821	435000
Col 359 Sector BE-N b9-0	Arissa Lavigny-Duval	FORTIFIED		1277	2286	522000
Col 359 Sector BE-N b9-1	Aisling Duval	FORTIFIED		672	569	384000
Col 359 Sector BE-N b9-3	Yuri Grom	FORTIFIED		32869	2611	710000
Col 359 Sector ZI-N b9-3	Yuri Grom	STRONGHOLD		7666	112	1293000
Col 359 Sector AE-N b9-1	Yuri Grom	FORTIFIED		0	5	442000
Col 359 Sector YI-N b9-5	Yuri Grom	FORTIFIED		0	642	478000
Col 359 Sector NR-T c4-14	Aisling Duval	FORTIFIED		0	8369	395000
Col 359 Sector AE-N b9-0	Yuri Grom	STRONGHOLD		0	538	1255000
Col 359 Sector AE-N b9-3	Yuri Grom	FORTIFIED		0	207	478000
