2026-02-14 20:56 UTC
System Name	Power	State		Undermining	Reinforcement	Initial CP
Col 359 Sector EK-L b10-4	Pranav Antal	STRONGHOLD		28535	2907	1394000
Col 359 Sector RX-R c5-3	Pranav Antal	STRONGHOLD		7539	2250	1099000
Col 359 Sector QX-R c5-11	Pranav Antal	FORTIFIED		11677	190	572000
Col 359 Sector QX-R c5-12	Pranav Antal	FORTIFIED		29058	8675	684000
Col 359 Sector RX-R c5-17	Pranav Antal	FORTIFIED		59788	5681	417000
Col 359 Sector QX-R c5-7	Pranav Antal	FORTIFIED		8584	5740	554000
Col 359 Sector QX-R c5-8	Pranav Antal	FORTIFIED		15016	1534	605000
Col 359 Sector QX-R c5-10	Pranav Antal	FORTIFIED		324	1178	417000
Col 359 Sector QX-R c5-13	Pranav Antal	FORTIFIED		476	245	431000
Col 359 Sector RX-R c5-16	Pranav Antal	FORTIFIED		35868	17736	381000
Col 359 Sector NR-T c4-13	Pranav Antal	FORTIFIED		119132	93127	471000
Col 359 Sector DP-L b10-3	Pranav Antal	FORTIFIED		0	262	417000
Col 359 Sector RX-R c5-1	Denton Patreus	FORTIFIED		93936	31586	977000
Col 359 Sector AE-N b9-5	Nakato Kaine	FORTIFIED		45	1749	449000
Col 359 Sector CE-N b9-2	Aisling Duval	STRONGHOLD		149117	38098	1928000
Col 359 Sector CE-N b9-1	Aisling Duval	STRONGHOLD		0	1458	1082000
Col 359 Sector KW-V d2-20	Aisling Duval	FORTIFIED		604	2489	446000
Col 359 Sector RX-R c5-15	Nakato Kaine	EXPLOITED		819	10	67000
Col 359 Sector KW-V d2-16	Yuri Grom	FORTIFIED		10	1021	399000
Col 359 Sector BE-N b9-2	Aisling Duval	FORTIFIED		392	2902	518000
Col 359 Sector BE-N b9-4	Aisling Duval	EXPLOITED		14800	4015	261000
Col 359 Sector YI-N b9-4	Yuri Grom	EXPLOITED		6875	381	170000
Col 359 Sector AJ-N b9-3	Arissa Lavigny-Duval	STRONGHOLD		122278	12983	1811000
Col 359 Sector NR-T c4-15	Arissa Lavigny-Duval	FORTIFIED		6976	3939	543000
Col 359 Sector NR-T c4-17	Arissa Lavigny-Duval	EXPLOITED		1341	2262	106000
Col 359 Sector AE-N b9-4	Yuri Grom	EXPLOITED		2179	2290	111000
Col 359 Sector RX-R c5-2	Arissa Lavigny-Duval	STRONGHOLD		363	36719	1038000
Col 359 Sector FK-L b10-4	Nakato Kaine	EXPLOITED		19058	14533	174000
Col 359 Sector MR-T c4-8	Edmund Mahon	FORTIFIED		20007	23805	598000
Col 359 Sector FK-L b10-1	Denton Patreus	EXPLOITED		193567	48054	335000
Col 359 Sector FK-L b10-3	Aisling Duval	FORTIFIED		3202	3048	428000
Col 359 Sector FK-L b10-0	Nakato Kaine	FORTIFIED		256	6016	377000
Col 359 Sector RX-R c5-0	Nakato Kaine	EXPLOITED		58756	29332	24000
Col 359 Sector ZI-N b9-1	Arissa Lavigny-Duval	EXPLOITED		9760	10495	110000
Col 359 Sector ZI-N b9-2	Arissa Lavigny-Duval	EXPLOITED		15591	14948	248000
Col 359 Sector AJ-N b9-4	Arissa Lavigny-Duval	EXPLOITED		1839	3232	102000
Col 359 Sector FK-L b10-5	Nakato Kaine	STRONGHOLD		0	2894	1177000
Col 359 Sector FK-L b10-2	Nakato Kaine	EXPLOITED		2815	7770	61000
Col 359 Sector RX-R c5-4	Nakato Kaine	EXPLOITED		3141	5382	43000
Col 359 Sector KW-V d2-17	Yuri Grom	FORTIFIED		0	64	424000
Col 359 Sector BE-N b9-0	Arissa Lavigny-Duval	FORTIFIED		1279	2328	493000
Col 359 Sector BE-N b9-1	Aisling Duval	EXPLOITED		22790	35950	298000
Col 359 Sector BE-N b9-3	Yuri Grom	FORTIFIED		45202	32336	775000
Col 359 Sector ZI-N b9-3	Yuri Grom	STRONGHOLD		43168	8543	1466000
Col 359 Sector AE-N b9-1	Yuri Grom	FORTIFIED		0	28	435000
Col 359 Sector YI-N b9-5	Yuri Grom	FORTIFIED		0	139	471000
Col 359 Sector NR-T c4-14	Aisling Duval	EXPLOITED		12858	30875	242000
Col 359 Sector AE-N b9-0	Yuri Grom	STRONGHOLD		1834	5882	1232000
Col 359 Sector AE-N b9-3	Yuri Grom	FORTIFIED		11	86	478000
