2026-03-17 06:03 UTC
System Name	Power	State		Undermining	Reinforcement	Initial CP
Col 359 Sector EK-L b10-4	Pranav Antal	STRONGHOLD		13666	2487	1321000
Col 359 Sector RX-R c5-3	Pranav Antal	STRONGHOLD		69	361	1204000
Col 359 Sector QX-R c5-11	Pranav Antal	FORTIFIED		0	0	515000
Col 359 Sector QX-R c5-12	Pranav Antal	FORTIFIED		17317	0	609000
Col 359 Sector RX-R c5-17	Pranav Antal	FORTIFIED		35	0	482000
Col 359 Sector QX-R c5-7	Pranav Antal	FORTIFIED		12282	1285	587000
Col 359 Sector QX-R c5-8	Pranav Antal	FORTIFIED		12522	627	587000
Col 359 Sector QX-R c5-10	Pranav Antal	FORTIFIED		304	207	496000
Col 359 Sector QX-R c5-13	Pranav Antal	FORTIFIED		0	0	482000
Col 359 Sector RX-R c5-16	Pranav Antal	FORTIFIED		0	793	446000
Col 359 Sector NR-T c4-13	Pranav Antal	FORTIFIED		0	228	468000
Col 359 Sector DP-L b10-3	Pranav Antal	FORTIFIED		180	435	475000
Col 359 Sector ZI-N b9-1	Pranav Antal	STRONGHOLD		0	80117	1071000
Col 359 Sector RX-R c5-1	Denton Patreus	STRONGHOLD		317	158712	1060000
Col 359 Sector AE-N b9-5	Nakato Kaine	FORTIFIED		297	0	449000
Col 359 Sector CE-N b9-2	Aisling Duval	STRONGHOLD		100193	13633	1599000
Col 359 Sector CE-N b9-1	Aisling Duval	STRONGHOLD		0	1784	1088000
Col 359 Sector KW-V d2-20	Aisling Duval	FORTIFIED		540	611	460000
Col 359 Sector RX-R c5-15	Nakato Kaine	EXPLOITED		0	0	67000
Col 359 Sector KW-V d2-16	Yuri Grom	FORTIFIED		16	130	402000
Col 359 Sector BE-N b9-2	Aisling Duval	FORTIFIED		5374	10	547000
Col 359 Sector BE-N b9-4	Aisling Duval	EXPLOITED		15013	110710	263000
Col 359 Sector YI-N b9-4	Yuri Grom	EXPLOITED		5308	79	152000
Col 359 Sector AJ-N b9-3	Arissa Lavigny-Duval	STRONGHOLD		66586	913	1522000
Col 359 Sector NR-T c4-15	Arissa Lavigny-Duval	FORTIFIED		3534	721	536000
Col 359 Sector NR-T c4-17	Arissa Lavigny-Duval	EXPLOITED		13025	4000	244000
Col 359 Sector AE-N b9-4	Yuri Grom	EXPLOITED		1708	1041	110000
Col 359 Sector RX-R c5-2	Arissa Lavigny-Duval	STRONGHOLD		0	1413	1132000
Col 359 Sector FK-L b10-4	Nakato Kaine	EXPLOITED		13404	750	108000
Col 359 Sector MR-T c4-8	Edmund Mahon	FORTIFIED		644	388	500000
Col 359 Sector FK-L b10-1	Yuri Grom	EXPLOITED		1150	4797	41000
Col 359 Sector FK-L b10-3	Aisling Duval	FORTIFIED		3	470	460000
Col 359 Sector FK-L b10-0	Nakato Kaine	FORTIFIED		0	1640	392000
Col 359 Sector RX-R c5-0	Nakato Kaine	EXPLOITED		3541	335	131000
Col 359 Sector ZI-N b9-2	Arissa Lavigny-Duval	FORTIFIED		0	746	471000
Col 359 Sector AJ-N b9-4	Arissa Lavigny-Duval	EXPLOITED		2441	45	117000
Col 359 Sector FK-L b10-5	Nakato Kaine	STRONGHOLD		0	13630	1199000
Col 359 Sector FK-L b10-2	Nakato Kaine	EXPLOITED		702	0	45000
Col 359 Sector RX-R c5-4	Nakato Kaine	EXPLOITED		283	901	86000
Col 359 Sector KW-V d2-17	Yuri Grom	FORTIFIED		30	0	431000
Col 359 Sector BE-N b9-0	Arissa Lavigny-Duval	FORTIFIED		26	4620	507000
Col 359 Sector BE-N b9-1	Aisling Duval	FORTIFIED		576	3977	374000
Col 359 Sector BE-N b9-3	Yuri Grom	FORTIFIED		42686	175862	764000
Col 359 Sector ZI-N b9-3	Yuri Grom	STRONGHOLD		23166	1328	1366000
Col 359 Sector AE-N b9-1	Yuri Grom	FORTIFIED		0	24	439000
Col 359 Sector YI-N b9-5	Yuri Grom	FORTIFIED		165	0	478000
Col 359 Sector NR-T c4-14	Aisling Duval	EXPLOITED		14158	40602	258000
Col 359 Sector AE-N b9-0	Yuri Grom	STRONGHOLD		472	703	1249000
Col 359 Sector AE-N b9-3	Yuri Grom	FORTIFIED		0	0	482000
