2026-01-24 16:20 UTC
System Name	Power	State		Undermining	Reinforcement	Initial CP
Col 359 Sector EK-L b10-4	Pranav Antal	STRONGHOLD		31458	4178	1410000
Col 359 Sector RX-R c5-3	Pranav Antal	STRONGHOLD		6	746	1177000
Col 359 Sector QX-R c5-11	Pranav Antal	FORTIFIED		3642	8052	536000
Col 359 Sector QX-R c5-12	Pranav Antal	FORTIFIED		57061	22968	565000
Col 359 Sector RX-R c5-17	Pranav Antal	FORTIFIED		0	464	428000
Col 359 Sector QX-R c5-7	Pranav Antal	FORTIFIED		0	2642	370000
Col 359 Sector QX-R c5-8	Pranav Antal	FORTIFIED		22093	22172	471000
Col 359 Sector QX-R c5-10	Pranav Antal	FORTIFIED		10911	13868	370000
Col 359 Sector QX-R c5-13	Pranav Antal	EXPLOITED		0	2015	0
Col 359 Sector RX-R c5-16	Pranav Antal	EXPLOITED		24066	98526	222000
Col 359 Sector NR-T c4-13	Pranav Antal	EXPLOITED		1541	1940	0
Col 359 Sector DP-L b10-3	Pranav Antal	EXPLOITED		260	14531	0
Col 359 Sector RX-R c5-1	Denton Patreus	STRONGHOLD		26504	35291	1299000
Col 359 Sector AE-N b9-5	Nakato Kaine	FORTIFIED		348	14089	442000
Col 359 Sector CE-N b9-2	Aisling Duval	STRONGHOLD		119125	43069	1777000
Col 359 Sector CE-N b9-1	Aisling Duval	STRONGHOLD		4198	9155	1032000
Col 359 Sector KW-V d2-20	Aisling Duval	FORTIFIED		4600	15757	384000
Col 359 Sector RX-R c5-15	Nakato Kaine	EXPLOITED		264	324	69000
Col 359 Sector KW-V d2-16	Yuri Grom	EXPLOITED		27	5326	59000
Col 359 Sector BE-N b9-2	Aisling Duval	FORTIFIED		0	3121	489000
Col 359 Sector BE-N b9-4	Aisling Duval	EXPLOITED		8541	18716	191000
Col 359 Sector YI-N b9-4	Yuri Grom	EXPLOITED		24	6669	16000
Col 359 Sector AJ-N b9-3	Arissa Lavigny-Duval	STRONGHOLD		160162	48118	1994000
Col 359 Sector NR-T c4-15	Arissa Lavigny-Duval	FORTIFIED		2987	6816	533000
Col 359 Sector NR-T c4-17	Arissa Lavigny-Duval	EXPLOITED		225	4094	92000
Col 359 Sector AE-N b9-4	Yuri Grom	EXPLOITED		2735	9018	26000
Col 359 Sector RX-R c5-2	Arissa Lavigny-Duval	FORTIFIED		17975	19602	554000
Col 359 Sector FK-L b10-4	Nakato Kaine	EXPLOITED		39685	38193	0
Col 359 Sector MR-T c4-8	Edmund Mahon	FORTIFIED		11115	5174	569000
Col 359 Sector FK-L b10-1	Denton Patreus	FORTIFIED		2843	24626	417000
Col 359 Sector FK-L b10-3	Aisling Duval	FORTIFIED		9913	17638	374000
Col 359 Sector FK-L b10-0	Nakato Kaine	EXPLOITED		43608	52941	308000
Col 359 Sector RX-R c5-0	Nakato Kaine	EXPLOITED		17320	2121	39000
Col 359 Sector ZI-N b9-1	Arissa Lavigny-Duval	EXPLOITED		1141	3390	102000
Col 359 Sector ZI-N b9-2	Arissa Lavigny-Duval	EXPLOITED		12251	13193	234000
Col 359 Sector AJ-N b9-4	Arissa Lavigny-Duval	EXPLOITED		4	28	80000
Col 359 Sector FK-L b10-5	Nakato Kaine	STRONGHOLD		2464	10343	1182000
Col 359 Sector FK-L b10-2	Nakato Kaine	EXPLOITED		33958	26196	22000
Col 359 Sector RX-R c5-4	Nakato Kaine	EXPLOITED		5402	2281	26000
Col 359 Sector KW-V d2-17	Yuri Grom	FORTIFIED		7136	23354	395000
Col 359 Sector BE-N b9-0	Arissa Lavigny-Duval	FORTIFIED		374	938	486000
Col 359 Sector BE-N b9-1	Aisling Duval	EXPLOITED		68648	81084	248000
Col 359 Sector BE-N b9-3	Yuri Grom	FORTIFIED		10853	12421	572000
Col 359 Sector ZI-N b9-3	Yuri Grom	STRONGHOLD		5911	11123	1282000
Col 359 Sector AE-N b9-1	Yuri Grom	EXPLOITED		0	0	43000
Col 359 Sector YI-N b9-5	Yuri Grom	EXPLOITED		0	2912	69000
Col 359 Sector NR-T c4-14	Aisling Duval	EXPLOITED		2647	5167	115000
Col 359 Sector AE-N b9-0	Yuri Grom	STRONGHOLD		1002	472	1149000
Col 359 Sector AE-N b9-3	Yuri Grom	EXPLOITED		0	436	26000
