2026-02-17 22:03 UTC
System Name	Power	State		Undermining	Reinforcement	Initial CP
Col 359 Sector EK-L b10-4	Pranav Antal	STRONGHOLD		30719	11078	1394000
Col 359 Sector RX-R c5-3	Pranav Antal	STRONGHOLD		15532	14175	1099000
Col 359 Sector QX-R c5-11	Pranav Antal	FORTIFIED		11677	1824	572000
Col 359 Sector QX-R c5-12	Pranav Antal	FORTIFIED		29058	11426	684000
Col 359 Sector RX-R c5-17	Pranav Antal	FORTIFIED		79531	130659	417000
Col 359 Sector QX-R c5-7	Pranav Antal	FORTIFIED		99380	19282	554000
Col 359 Sector QX-R c5-8	Pranav Antal	FORTIFIED		15117	39731	605000
Col 359 Sector QX-R c5-10	Pranav Antal	FORTIFIED		344	5376	417000
Col 359 Sector QX-R c5-13	Pranav Antal	FORTIFIED		476	11669	431000
Col 359 Sector RX-R c5-16	Pranav Antal	FORTIFIED		139694	191614	381000
Col 359 Sector NR-T c4-13	Pranav Antal	FORTIFIED		294134	338804	471000
Col 359 Sector DP-L b10-3	Pranav Antal	FORTIFIED		11	1948	417000
Col 359 Sector RX-R c5-1	Denton Patreus	FORTIFIED		134717	74218	977000
Col 359 Sector AE-N b9-5	Nakato Kaine	FORTIFIED		733	1869	449000
Col 359 Sector CE-N b9-2	Aisling Duval	STRONGHOLD		189388	195473	1928000
Col 359 Sector CE-N b9-1	Aisling Duval	STRONGHOLD		0	5539	1082000
Col 359 Sector KW-V d2-20	Aisling Duval	FORTIFIED		604	5097	446000
Col 359 Sector RX-R c5-15	Nakato Kaine	EXPLOITED		819	1552	67000
Col 359 Sector KW-V d2-16	Yuri Grom	FORTIFIED		1442	1461	399000
Col 359 Sector BE-N b9-2	Aisling Duval	FORTIFIED		412	6617	518000
Col 359 Sector BE-N b9-4	Aisling Duval	EXPLOITED		14818	18401	261000
Col 359 Sector YI-N b9-4	Yuri Grom	EXPLOITED		6875	2497	170000
Col 359 Sector AJ-N b9-3	Arissa Lavigny-Duval	STRONGHOLD		130848	102842	1811000
Col 359 Sector NR-T c4-15	Arissa Lavigny-Duval	FORTIFIED		6976	7142	543000
Col 359 Sector NR-T c4-17	Arissa Lavigny-Duval	EXPLOITED		1341	2264	106000
Col 359 Sector AE-N b9-4	Yuri Grom	EXPLOITED		2762	3480	111000
Col 359 Sector RX-R c5-2	Arissa Lavigny-Duval	STRONGHOLD		5796	59997	1038000
Col 359 Sector FK-L b10-4	Nakato Kaine	EXPLOITED		42303	36250	174000
Col 359 Sector MR-T c4-8	Edmund Mahon	FORTIFIED		33033	40210	598000
Col 359 Sector FK-L b10-1	Denton Patreus	EXPLOITED		483104	117854	335000
Col 359 Sector FK-L b10-3	Aisling Duval	FORTIFIED		3652	5221	428000
Col 359 Sector FK-L b10-0	Nakato Kaine	FORTIFIED		344	13137	377000
Col 359 Sector RX-R c5-0	Nakato Kaine	EXPLOITED		98507	90532	24000
Col 359 Sector ZI-N b9-1	Arissa Lavigny-Duval	EXPLOITED		12074	21908	110000
Col 359 Sector ZI-N b9-2	Arissa Lavigny-Duval	EXPLOITED		27427	43764	248000
Col 359 Sector AJ-N b9-4	Arissa Lavigny-Duval	EXPLOITED		2154	4009	102000
Col 359 Sector FK-L b10-5	Nakato Kaine	STRONGHOLD		32	6738	1177000
Col 359 Sector FK-L b10-2	Nakato Kaine	EXPLOITED		15801	12404	61000
Col 359 Sector RX-R c5-4	Nakato Kaine	EXPLOITED		10754	5382	43000
Col 359 Sector KW-V d2-17	Yuri Grom	FORTIFIED		0	854	424000
Col 359 Sector BE-N b9-0	Arissa Lavigny-Duval	FORTIFIED		2586	5627	493000
Col 359 Sector BE-N b9-1	Aisling Duval	EXPLOITED		30577	56360	298000
Col 359 Sector BE-N b9-3	Yuri Grom	FORTIFIED		50124	57490	775000
Col 359 Sector ZI-N b9-3	Yuri Grom	STRONGHOLD		43318	13582	1466000
Col 359 Sector AE-N b9-1	Yuri Grom	FORTIFIED		0	28	435000
Col 359 Sector YI-N b9-5	Yuri Grom	FORTIFIED		14	556	471000
Col 359 Sector NR-T c4-14	Aisling Duval	EXPLOITED		13131	31406	242000
Col 359 Sector AE-N b9-0	Yuri Grom	STRONGHOLD		12574	12489	1232000
Col 359 Sector AE-N b9-3	Yuri Grom	FORTIFIED		2447	524	478000
