2026-02-18 06:01 UTC
System Name	Power	State		Undermining	Reinforcement	Initial CP
Col 359 Sector EK-L b10-4	Pranav Antal	STRONGHOLD		30719	12057	1394000
Col 359 Sector RX-R c5-3	Pranav Antal	STRONGHOLD		16822	17040	1099000
Col 359 Sector QX-R c5-11	Pranav Antal	FORTIFIED		11677	1824	572000
Col 359 Sector QX-R c5-12	Pranav Antal	FORTIFIED		29058	11426	684000
Col 359 Sector RX-R c5-17	Pranav Antal	FORTIFIED		82778	130659	417000
Col 359 Sector QX-R c5-7	Pranav Antal	FORTIFIED		178347	147404	554000
Col 359 Sector QX-R c5-8	Pranav Antal	FORTIFIED		15117	39761	605000
Col 359 Sector QX-R c5-10	Pranav Antal	FORTIFIED		344	5457	417000
Col 359 Sector QX-R c5-13	Pranav Antal	FORTIFIED		476	11669	431000
Col 359 Sector RX-R c5-16	Pranav Antal	FORTIFIED		141803	191614	381000
Col 359 Sector NR-T c4-13	Pranav Antal	FORTIFIED		304158	338962	471000
Col 359 Sector DP-L b10-3	Pranav Antal	FORTIFIED		326	1948	417000
Col 359 Sector RX-R c5-1	Denton Patreus	FORTIFIED		134855	74218	977000
Col 359 Sector AE-N b9-5	Nakato Kaine	FORTIFIED		733	1869	449000
Col 359 Sector CE-N b9-2	Aisling Duval	STRONGHOLD		190724	212512	1928000
Col 359 Sector CE-N b9-1	Aisling Duval	STRONGHOLD		0	5572	1082000
Col 359 Sector KW-V d2-20	Aisling Duval	FORTIFIED		604	5118	446000
Col 359 Sector RX-R c5-15	Nakato Kaine	EXPLOITED		819	1552	67000
Col 359 Sector KW-V d2-16	Yuri Grom	FORTIFIED		1442	3828	399000
Col 359 Sector BE-N b9-2	Aisling Duval	FORTIFIED		439	6617	518000
Col 359 Sector BE-N b9-4	Aisling Duval	EXPLOITED		14818	18401	261000
Col 359 Sector YI-N b9-4	Yuri Grom	EXPLOITED		6875	2587	170000
Col 359 Sector AJ-N b9-3	Arissa Lavigny-Duval	STRONGHOLD		130848	113042	1811000
Col 359 Sector NR-T c4-15	Arissa Lavigny-Duval	FORTIFIED		6976	7239	543000
Col 359 Sector NR-T c4-17	Arissa Lavigny-Duval	EXPLOITED		1341	2264	106000
Col 359 Sector AE-N b9-4	Yuri Grom	EXPLOITED		2762	3480	111000
Col 359 Sector RX-R c5-2	Arissa Lavigny-Duval	STRONGHOLD		13685	61637	1038000
Col 359 Sector FK-L b10-4	Nakato Kaine	EXPLOITED		43353	36985	174000
Col 359 Sector MR-T c4-8	Edmund Mahon	FORTIFIED		33601	40210	598000
Col 359 Sector FK-L b10-1	Denton Patreus	EXPLOITED		483230	117854	335000
Col 359 Sector FK-L b10-3	Aisling Duval	FORTIFIED		3720	5254	428000
Col 359 Sector FK-L b10-0	Nakato Kaine	FORTIFIED		344	13137	377000
Col 359 Sector RX-R c5-0	Nakato Kaine	EXPLOITED		99308	96744	24000
Col 359 Sector ZI-N b9-1	Arissa Lavigny-Duval	EXPLOITED		12868	21908	110000
Col 359 Sector ZI-N b9-2	Arissa Lavigny-Duval	EXPLOITED		27427	44795	248000
Col 359 Sector AJ-N b9-4	Arissa Lavigny-Duval	EXPLOITED		2154	4009	102000
Col 359 Sector FK-L b10-5	Nakato Kaine	STRONGHOLD		32	6832	1177000
Col 359 Sector FK-L b10-2	Nakato Kaine	EXPLOITED		16855	12419	61000
Col 359 Sector RX-R c5-4	Nakato Kaine	EXPLOITED		10772	5382	43000
Col 359 Sector KW-V d2-17	Yuri Grom	FORTIFIED		0	854	424000
Col 359 Sector BE-N b9-0	Arissa Lavigny-Duval	FORTIFIED		2616	5627	493000
Col 359 Sector BE-N b9-1	Aisling Duval	EXPLOITED		30577	56360	298000
Col 359 Sector BE-N b9-3	Yuri Grom	FORTIFIED		50124	59637	775000
Col 359 Sector ZI-N b9-3	Yuri Grom	STRONGHOLD		43318	16161	1466000
Col 359 Sector AE-N b9-1	Yuri Grom	FORTIFIED		0	28	435000
Col 359 Sector YI-N b9-5	Yuri Grom	FORTIFIED		14	556	471000
Col 359 Sector NR-T c4-14	Aisling Duval	EXPLOITED		13131	31629	242000
Col 359 Sector AE-N b9-0	Yuri Grom	STRONGHOLD		12574	14955	1232000
Col 359 Sector AE-N b9-3	Yuri Grom	FORTIFIED		2447	524	478000
