2026-02-15 08:02 UTC
System Name	Power	State		Undermining	Reinforcement	Initial CP
Col 359 Sector EK-L b10-4	Pranav Antal	STRONGHOLD		28535	4950	1394000
Col 359 Sector RX-R c5-3	Pranav Antal	STRONGHOLD		8242	2250	1099000
Col 359 Sector QX-R c5-11	Pranav Antal	FORTIFIED		11677	1809	572000
Col 359 Sector QX-R c5-12	Pranav Antal	FORTIFIED		29058	8729	684000
Col 359 Sector RX-R c5-17	Pranav Antal	FORTIFIED		64578	17835	417000
Col 359 Sector QX-R c5-7	Pranav Antal	FORTIFIED		9605	5740	554000
Col 359 Sector QX-R c5-8	Pranav Antal	FORTIFIED		15016	17951	605000
Col 359 Sector QX-R c5-10	Pranav Antal	FORTIFIED		324	1183	417000
Col 359 Sector QX-R c5-13	Pranav Antal	FORTIFIED		476	1934	431000
Col 359 Sector RX-R c5-16	Pranav Antal	FORTIFIED		69519	83241	381000
Col 359 Sector NR-T c4-13	Pranav Antal	FORTIFIED		143407	100105	471000
Col 359 Sector DP-L b10-3	Pranav Antal	FORTIFIED		0	262	417000
Col 359 Sector RX-R c5-1	Denton Patreus	FORTIFIED		95155	44164	977000
Col 359 Sector AE-N b9-5	Nakato Kaine	FORTIFIED		45	1749	449000
Col 359 Sector CE-N b9-2	Aisling Duval	STRONGHOLD		149117	54861	1928000
Col 359 Sector CE-N b9-1	Aisling Duval	STRONGHOLD		0	2072	1082000
Col 359 Sector KW-V d2-20	Aisling Duval	FORTIFIED		604	2489	446000
Col 359 Sector RX-R c5-15	Nakato Kaine	EXPLOITED		819	10	67000
Col 359 Sector KW-V d2-16	Yuri Grom	FORTIFIED		1135	1021	399000
Col 359 Sector BE-N b9-2	Aisling Duval	FORTIFIED		392	3031	518000
Col 359 Sector BE-N b9-4	Aisling Duval	EXPLOITED		14800	4615	261000
Col 359 Sector YI-N b9-4	Yuri Grom	EXPLOITED		6875	1059	170000
Col 359 Sector AJ-N b9-3	Arissa Lavigny-Duval	STRONGHOLD		124948	22392	1811000
Col 359 Sector NR-T c4-15	Arissa Lavigny-Duval	FORTIFIED		6976	3939	543000
Col 359 Sector NR-T c4-17	Arissa Lavigny-Duval	EXPLOITED		1341	2262	106000
Col 359 Sector AE-N b9-4	Yuri Grom	EXPLOITED		2668	2290	111000
Col 359 Sector RX-R c5-2	Arissa Lavigny-Duval	STRONGHOLD		861	39839	1038000
Col 359 Sector FK-L b10-4	Nakato Kaine	EXPLOITED		22628	15501	174000
Col 359 Sector MR-T c4-8	Edmund Mahon	FORTIFIED		21727	26720	598000
Col 359 Sector FK-L b10-1	Denton Patreus	EXPLOITED		305650	52095	335000
Col 359 Sector FK-L b10-3	Aisling Duval	FORTIFIED		3202	3836	428000
Col 359 Sector FK-L b10-0	Nakato Kaine	FORTIFIED		280	6051	377000
Col 359 Sector RX-R c5-0	Nakato Kaine	EXPLOITED		60329	35892	24000
Col 359 Sector ZI-N b9-1	Arissa Lavigny-Duval	EXPLOITED		9760	20660	110000
Col 359 Sector ZI-N b9-2	Arissa Lavigny-Duval	EXPLOITED		16240	24441	248000
Col 359 Sector AJ-N b9-4	Arissa Lavigny-Duval	EXPLOITED		1839	4009	102000
Col 359 Sector FK-L b10-5	Nakato Kaine	STRONGHOLD		0	2988	1177000
Col 359 Sector FK-L b10-2	Nakato Kaine	EXPLOITED		2872	7770	61000
Col 359 Sector RX-R c5-4	Nakato Kaine	EXPLOITED		3141	5382	43000
Col 359 Sector KW-V d2-17	Yuri Grom	FORTIFIED		0	64	424000
Col 359 Sector BE-N b9-0	Arissa Lavigny-Duval	FORTIFIED		1308	4342	493000
Col 359 Sector BE-N b9-1	Aisling Duval	EXPLOITED		22790	37074	298000
Col 359 Sector BE-N b9-3	Yuri Grom	FORTIFIED		45202	37336	775000
Col 359 Sector ZI-N b9-3	Yuri Grom	STRONGHOLD		43168	8729	1466000
Col 359 Sector AE-N b9-1	Yuri Grom	FORTIFIED		0	28	435000
Col 359 Sector YI-N b9-5	Yuri Grom	FORTIFIED		0	174	471000
Col 359 Sector NR-T c4-14	Aisling Duval	EXPLOITED		12858	30875	242000
Col 359 Sector AE-N b9-0	Yuri Grom	STRONGHOLD		2121	7722	1232000
Col 359 Sector AE-N b9-3	Yuri Grom	FORTIFIED		11	86	478000
