2026-06-03 21:57 UTC
System Name	Power	State		Undermining	Reinforcement	Initial CP
Oleles	Pranav Antal	EXPLOITED		14613	15891	92000
HR 197	Pranav Antal	EXPLOITED		11305	15472	69000
Pegasi Sector GR-V c2-10	Pranav Antal	FORTIFIED		5874	246	442000
HIP 100259	Pranav Antal	STRONGHOLD		944362	499608	1861000
Pegasi Sector CL-X c1-17	Pranav Antal	STRONGHOLD		373883	288316	1321000
Ngulungbara	Pranav Antal	EXPLOITED		26644	329680	53000
ER Vulpeculae	Pranav Antal	FORTIFIED		0	52907	381000
Arietis Sector MJ-O a7-1	Pranav Antal	EXPLOITED		3199	34379	0
Lyncis Sector RD-T b3-1	Pranav Antal	EXPLOITED		51	10866	0
Synuefe JV-K b54-2	Pranav Antal	EXPLOITED		23	59834	0
Piscium Sector OI-T b3-4	Pranav Antal	EXPLOITED		0	181	14000
Sanoar	Pranav Antal	EXPLOITED		1020	1585	20000
