2026-01-31 13:59 UTC
System Name	Power	State		Undermining	Reinforcement	Initial CP
Col 359 Sector EK-L b10-4	Pranav Antal	STRONGHOLD		35812	21886	1410000
Col 359 Sector RX-R c5-3	Pranav Antal	STRONGHOLD		5374	5	1182000
Col 359 Sector QX-R c5-11	Pranav Antal	FORTIFIED		4504	3712	543000
Col 359 Sector QX-R c5-12	Pranav Antal	FORTIFIED		28863	34430	684000
Col 359 Sector RX-R c5-17	Pranav Antal	FORTIFIED		0	4638	428000
Col 359 Sector QX-R c5-7	Pranav Antal	FORTIFIED		0	29969	384000
Col 359 Sector QX-R c5-8	Pranav Antal	FORTIFIED		40600	52394	486000
Col 359 Sector QX-R c5-10	Pranav Antal	FORTIFIED		10	10206	395000
Col 359 Sector QX-R c5-13	Pranav Antal	FORTIFIED		394	64301	370000
Col 359 Sector RX-R c5-16	Pranav Antal	FORTIFIED		1710	16022	366000
Col 359 Sector NR-T c4-13	Pranav Antal	EXPLOITED		20744	94274	330000
Col 359 Sector DP-L b10-3	Pranav Antal	FORTIFIED		0	19277	392000
Col 359 Sector RX-R c5-1	Denton Patreus	STRONGHOLD		97212	31544	1338000
Col 359 Sector AE-N b9-5	Nakato Kaine	FORTIFIED		110	7425	457000
Col 359 Sector CE-N b9-2	Aisling Duval	STRONGHOLD		132609	65564	1844000
Col 359 Sector CE-N b9-1	Aisling Duval	STRONGHOLD		114	13093	1054000
Col 359 Sector KW-V d2-20	Aisling Duval	FORTIFIED		5193	8707	431000
Col 359 Sector RX-R c5-15	Nakato Kaine	EXPLOITED		228	10	65000
Col 359 Sector KW-V d2-16	Yuri Grom	EXPLOITED		1285	299924	100000
Col 359 Sector BE-N b9-2	Aisling Duval	FORTIFIED		0	2576	504000
Col 359 Sector BE-N b9-4	Aisling Duval	EXPLOITED		12582	32027	238000
Col 359 Sector YI-N b9-4	Yuri Grom	EXPLOITED		923	63295	32000
Col 359 Sector AJ-N b9-3	Arissa Lavigny-Duval	STRONGHOLD		153250	27529	1994000
Col 359 Sector NR-T c4-15	Arissa Lavigny-Duval	FORTIFIED		4117	2819	540000
Col 359 Sector NR-T c4-17	Arissa Lavigny-Duval	EXPLOITED		608	8506	96000
Col 359 Sector AE-N b9-4	Yuri Grom	EXPLOITED		0	385	59000
Col 359 Sector RX-R c5-2	Arissa Lavigny-Duval	FORTIFIED		21398	48424	637000
Col 359 Sector FK-L b10-4	Nakato Kaine	EXPLOITED		46059	138139	90000
Col 359 Sector MR-T c4-8	Edmund Mahon	FORTIFIED		37820	53096	637000
Col 359 Sector FK-L b10-1	Denton Patreus	FORTIFIED		6017	15831	442000
Col 359 Sector FK-L b10-3	Aisling Duval	FORTIFIED		9307	21414	395000
Col 359 Sector FK-L b10-0	Nakato Kaine	FORTIFIED		16184	24028	370000
Col 359 Sector RX-R c5-0	Nakato Kaine	EXPLOITED		16996	16482	47000
Col 359 Sector ZI-N b9-1	Arissa Lavigny-Duval	EXPLOITED		6947	9583	108000
Col 359 Sector ZI-N b9-2	Arissa Lavigny-Duval	EXPLOITED		12158	12971	234000
Col 359 Sector AJ-N b9-4	Arissa Lavigny-Duval	EXPLOITED		4	13312	82000
Col 359 Sector FK-L b10-5	Nakato Kaine	STRONGHOLD		8776	34338	1143000
Col 359 Sector FK-L b10-2	Nakato Kaine	EXPLOITED		33119	53880	30000
Col 359 Sector RX-R c5-4	Nakato Kaine	EXPLOITED		0	813	39000
Col 359 Sector KW-V d2-17	Yuri Grom	FORTIFIED		0	1139	421000
Col 359 Sector BE-N b9-0	Arissa Lavigny-Duval	FORTIFIED		366	3875	489000
Col 359 Sector BE-N b9-1	Aisling Duval	EXPLOITED		50337	74318	269000
Col 359 Sector BE-N b9-3	Yuri Grom	FORTIFIED		12180	18686	587000
Col 359 Sector ZI-N b9-3	Yuri Grom	STRONGHOLD		8123	133435	1293000
Col 359 Sector AE-N b9-1	Yuri Grom	EXPLOITED		0	378237	43000
Col 359 Sector YI-N b9-5	Yuri Grom	FORTIFIED		45	101528	363000
Col 359 Sector NR-T c4-14	Aisling Duval	EXPLOITED		2625	34537	119000
Col 359 Sector AE-N b9-0	Yuri Grom	STRONGHOLD		6442	24824	1166000
Col 359 Sector AE-N b9-3	Yuri Grom	EXPLOITED		3654	383571	100000
