2026-03-13 16:00 UTC
System Name	Power	State		Undermining	Reinforcement	Initial CP
Col 359 Sector EK-L b10-4	Pranav Antal	STRONGHOLD		13666	434	1321000
Col 359 Sector RX-R c5-3	Pranav Antal	STRONGHOLD		24	0	1204000
Col 359 Sector QX-R c5-11	Pranav Antal	FORTIFIED		0	0	515000
Col 359 Sector QX-R c5-12	Pranav Antal	FORTIFIED		17317	0	609000
Col 359 Sector RX-R c5-17	Pranav Antal	FORTIFIED		35	0	482000
Col 359 Sector QX-R c5-7	Pranav Antal	FORTIFIED		12282	760	587000
Col 359 Sector QX-R c5-8	Pranav Antal	FORTIFIED		12522	80	587000
Col 359 Sector QX-R c5-10	Pranav Antal	FORTIFIED		304	0	496000
Col 359 Sector QX-R c5-13	Pranav Antal	FORTIFIED		0	0	482000
Col 359 Sector RX-R c5-16	Pranav Antal	FORTIFIED		0	346	446000
Col 359 Sector NR-T c4-13	Pranav Antal	FORTIFIED		0	5	468000
Col 359 Sector DP-L b10-3	Pranav Antal	FORTIFIED		0	435	475000
Col 359 Sector ZI-N b9-1	Pranav Antal	STRONGHOLD		0	24474	1071000
Col 359 Sector RX-R c5-1	Denton Patreus	STRONGHOLD		45	71949	1060000
Col 359 Sector AE-N b9-5	Nakato Kaine	FORTIFIED		297	0	449000
Col 359 Sector CE-N b9-2	Aisling Duval	STRONGHOLD		87889	9480	1599000
Col 359 Sector CE-N b9-1	Aisling Duval	STRONGHOLD		0	1468	1088000
Col 359 Sector KW-V d2-20	Aisling Duval	FORTIFIED		0	199	460000
Col 359 Sector RX-R c5-15	Nakato Kaine	EXPLOITED		0	0	67000
Col 359 Sector KW-V d2-16	Yuri Grom	FORTIFIED		0	0	402000
Col 359 Sector BE-N b9-2	Aisling Duval	FORTIFIED		5312	10	547000
Col 359 Sector BE-N b9-4	Aisling Duval	EXPLOITED		14947	38842	263000
Col 359 Sector YI-N b9-4	Yuri Grom	EXPLOITED		5308	79	152000
Col 359 Sector AJ-N b9-3	Arissa Lavigny-Duval	STRONGHOLD		66586	547	1522000
Col 359 Sector NR-T c4-15	Arissa Lavigny-Duval	FORTIFIED		3534	378	536000
Col 359 Sector NR-T c4-17	Arissa Lavigny-Duval	EXPLOITED		13025	0	244000
Col 359 Sector AE-N b9-4	Yuri Grom	EXPLOITED		1708	1041	110000
Col 359 Sector RX-R c5-2	Arissa Lavigny-Duval	STRONGHOLD		0	129	1132000
Col 359 Sector FK-L b10-4	Nakato Kaine	EXPLOITED		3674	120	108000
Col 359 Sector MR-T c4-8	Edmund Mahon	FORTIFIED		375	75	500000
Col 359 Sector FK-L b10-1	Yuri Grom	EXPLOITED		28	782	41000
Col 359 Sector FK-L b10-3	Aisling Duval	FORTIFIED		0	151	460000
Col 359 Sector FK-L b10-0	Nakato Kaine	FORTIFIED		0	0	392000
Col 359 Sector RX-R c5-0	Nakato Kaine	EXPLOITED		3541	155	131000
Col 359 Sector ZI-N b9-2	Arissa Lavigny-Duval	FORTIFIED		0	375	471000
Col 359 Sector AJ-N b9-4	Arissa Lavigny-Duval	EXPLOITED		2441	0	117000
Col 359 Sector FK-L b10-5	Nakato Kaine	STRONGHOLD		0	9054	1199000
Col 359 Sector FK-L b10-2	Nakato Kaine	EXPLOITED		0	0	45000
Col 359 Sector RX-R c5-4	Nakato Kaine	EXPLOITED		0	0	86000
Col 359 Sector KW-V d2-17	Yuri Grom	FORTIFIED		0	0	431000
Col 359 Sector BE-N b9-0	Arissa Lavigny-Duval	FORTIFIED		26	1391	507000
Col 359 Sector BE-N b9-1	Aisling Duval	FORTIFIED		0	3977	374000
Col 359 Sector BE-N b9-3	Yuri Grom	FORTIFIED		42417	0	764000
Col 359 Sector ZI-N b9-3	Yuri Grom	STRONGHOLD		23166	38	1366000
Col 359 Sector AE-N b9-1	Yuri Grom	FORTIFIED		0	0	439000
Col 359 Sector YI-N b9-5	Yuri Grom	FORTIFIED		0	0	478000
Col 359 Sector NR-T c4-14	Aisling Duval	EXPLOITED		14158	0	258000
Col 359 Sector AE-N b9-0	Yuri Grom	STRONGHOLD		0	77	1249000
Col 359 Sector AE-N b9-3	Yuri Grom	FORTIFIED		0	0	482000
