2026-07-10 04:57 UTC
System Name	Power	State		Undermining	Reinforcement	Initial CP
Col 359 Sector TD-Q c6-4	Pranav Antal	FORTIFIED		63737	96259	891000
HIP 17272	Pranav Antal	FORTIFIED		47918	102850	797000
50 Cassiopeiae	Pranav Antal	STRONGHOLD		0	13	1076000
Hyades Sector KJ-P b6-4	Pranav Antal	EXPLOITED		5725	10674	158000
HIP 21008	Pranav Antal	EXPLOITED		0	25	53000
Arietis Sector CB-W b2-5	Pranav Antal	EXPLOITED		0	0	24000
Piscium Sector UZ-O a6-3	Pranav Antal	EXPLOITED		85	0	63000
Synuefe AP-L b54-1	Pranav Antal	EXPLOITED		0	0	76000
Elusughna	Pranav Antal	EXPLOITED		0	0	82000
Natrians	Pranav Antal	FORTIFIED		5117	79248	424000
14 Ceti	Pranav Antal	STRONGHOLD		1133	955	1171000
Pegasi Sector BL-X c1-22	Pranav Antal	EXPLOITED		64	583	2000
Alrai Sector FM-V b2-4	Pranav Antal	EXPLOITED		0	360	6000
Col 285 Sector RO-R d4-65	Pranav Antal	EXPLOITED		0	11177	0
Piscium Sector JC-V b2-6	Pranav Antal	EXPLOITED		0	431	0
Cephei Sector XO-A b2	Pranav Antal	EXPLOITED		0	0	16000
Belis	Pranav Antal	EXPLOITED		0	97256	22000
