2026-07-25 15:09 UTC
System Name	Power	State		Undermining	Reinforcement	Initial CP
HIP 7245	Pranav Antal	EXPLOITED		1991	91342	113000
Synuefe LQ-K b54-0	Pranav Antal	EXPLOITED		0	166733	76000
Pegasi Sector BQ-Y D99	Pranav Antal	EXPLOITED		11441	59632	226000
Hyades Sector MC-V c2-7	Pranav Antal	FORTIFIED		4322	17292	540000
Natrians	Pranav Antal	STRONGHOLD		1875	12	1093000
Col 285 Sector AO-M b22-5	Pranav Antal	STRONGHOLD		0	0	1082000
Pegasi Sector PT-Q b5-5	Pranav Antal	FORTIFIED		0	435	406000
Hyades Sector GD-R b5-1	Pranav Antal	FORTIFIED		0	10598	421000
Col 285 Sector WM-Z b14-7	Pranav Antal	FORTIFIED		0	5948	388000
Col 359 Sector HQ-J b11-0	Pranav Antal	FORTIFIED		0	1378	410000
Pegasi Sector JO-E a13-6	Pranav Antal	FORTIFIED		0	8004	381000
Col 285 Sector FE-M b22-1	Pranav Antal	EXPLOITED		1069	6926	0
Col 285 Sector VK-N c7-18	Pranav Antal	EXPLOITED		0	40	0
Alrai Sector PT-R b4-4	Pranav Antal	EXPLOITED		0	0	0
Col 285 Sector XS-M b22-5	Pranav Antal	EXPLOITED		0	65	0
LFT 238	Pranav Antal	EXPLOITED		0	821	0
Synuefe AP-L b54-0	Pranav Antal	EXPLOITED		0	15983	0
Col 285 Sector UF-N c7-17	Pranav Antal	EXPLOITED		416	31843	0
Col 285 Sector SO-Y b14-1	Pranav Antal	EXPLOITED		0	17498	0
Col 285 Sector RO-R d4-65	Pranav Antal	FORTIFIED		30	65748	381000
