2026-02-22 20:01 UTC
System Name	Power	State		Undermining	Reinforcement	Initial CP
Col 359 Sector EK-L b10-4	Pranav Antal	STRONGHOLD		24488	3983	1371000
Col 359 Sector RX-R c5-3	Pranav Antal	STRONGHOLD		1216	1246	1149000
Col 359 Sector QX-R c5-11	Pranav Antal	FORTIFIED		18097	1914	565000
Col 359 Sector QX-R c5-12	Pranav Antal	FORTIFIED		27487	138	677000
Col 359 Sector RX-R c5-17	Pranav Antal	FORTIFIED		314	1006	478000
Col 359 Sector QX-R c5-7	Pranav Antal	FORTIFIED		164513	172377	605000
Col 359 Sector QX-R c5-8	Pranav Antal	FORTIFIED		19287	3235	630000
Col 359 Sector QX-R c5-10	Pranav Antal	FORTIFIED		227	588	442000
Col 359 Sector QX-R c5-13	Pranav Antal	FORTIFIED		0	398	482000
Col 359 Sector RX-R c5-16	Pranav Antal	FORTIFIED		1465	4434	431000
Col 359 Sector NR-T c4-13	Pranav Antal	FORTIFIED		30304	5311	489000
Col 359 Sector DP-L b10-3	Pranav Antal	FORTIFIED		155	82	410000
Col 359 Sector RX-R c5-1	Denton Patreus	FORTIFIED		288656	309906	891000
Col 359 Sector AE-N b9-5	Nakato Kaine	FORTIFIED		8124	7781	449000
Col 359 Sector CE-N b9-2	Aisling Duval	STRONGHOLD		157092	37327	1955000
Col 359 Sector CE-N b9-1	Aisling Duval	STRONGHOLD		0	3163	1088000
Col 359 Sector KW-V d2-20	Aisling Duval	FORTIFIED		0	5725	449000
Col 359 Sector RX-R c5-15	Nakato Kaine	EXPLOITED		515	25	67000
Col 359 Sector KW-V d2-16	Yuri Grom	FORTIFIED		868	830	402000
Col 359 Sector BE-N b9-2	Aisling Duval	FORTIFIED		2032	11651	529000
Col 359 Sector BE-N b9-4	Aisling Duval	EXPLOITED		14797	11336	265000
Col 359 Sector YI-N b9-4	Yuri Grom	EXPLOITED		6575	2547	168000
Col 359 Sector AJ-N b9-3	Arissa Lavigny-Duval	STRONGHOLD		120119	53448	1800000
Col 359 Sector NR-T c4-15	Arissa Lavigny-Duval	FORTIFIED		4964	4350	543000
Col 359 Sector NR-T c4-17	Arissa Lavigny-Duval	EXPLOITED		1441	15601	106000
Col 359 Sector AE-N b9-4	Yuri Grom	EXPLOITED		2058	2097	113000
Col 359 Sector RX-R c5-2	Arissa Lavigny-Duval	STRONGHOLD		2554	24438	1099000
Col 359 Sector FK-L b10-4	Nakato Kaine	EXPLOITED		21467	10211	162000
Col 359 Sector MR-T c4-8	Edmund Mahon	FORTIFIED		52079	30513	594000
Col 359 Sector FK-L b10-1	Yuri Grom	Nakato Kaine		68487	266105	
Col 359 Sector FK-L b10-3	Aisling Duval	FORTIFIED		237	22092	428000
Col 359 Sector FK-L b10-0	Nakato Kaine	FORTIFIED		2277	2995	392000
Col 359 Sector RX-R c5-0	Nakato Kaine	EXPLOITED		27899	21487	133000
Col 359 Sector ZI-N b9-1	Arissa Lavigny-Duval	Aisling Duval		4717	183282	
Col 359 Sector ZI-N b9-2	Arissa Lavigny-Duval	EXPLOITED		15158	154002	271000
Col 359 Sector AJ-N b9-4	Arissa Lavigny-Duval	EXPLOITED		1191	11190	104000
Col 359 Sector FK-L b10-5	Nakato Kaine	STRONGHOLD		0	5073	1182000
Col 359 Sector FK-L b10-2	Nakato Kaine	EXPLOITED		2722	447	61000
Col 359 Sector RX-R c5-4	Nakato Kaine	EXPLOITED		2865	3330	43000
Col 359 Sector KW-V d2-17	Yuri Grom	FORTIFIED		0	586	431000
Col 359 Sector BE-N b9-0	Arissa Lavigny-Duval	FORTIFIED		739	3112	500000
Col 359 Sector BE-N b9-1	Aisling Duval	EXPLOITED		41206	23440	324000
Col 359 Sector BE-N b9-3	Yuri Grom	FORTIFIED		46747	6038	789000
Col 359 Sector ZI-N b9-3	Yuri Grom	STRONGHOLD		39291	13050	1449000
Col 359 Sector AE-N b9-1	Yuri Grom	FORTIFIED		0	1058	435000
Col 359 Sector YI-N b9-5	Yuri Grom	FORTIFIED		666	3896	471000
Col 359 Sector NR-T c4-14	Aisling Duval	EXPLOITED		14456	15948	261000
Col 359 Sector AE-N b9-0	Yuri Grom	STRONGHOLD		178	9297	1232000
Col 359 Sector AE-N b9-3	Yuri Grom	FORTIFIED		72	390	478000
