2026-04-07 18:59 UTC
System Name	Power	State		Undermining	Reinforcement	Initial CP
Col 359 Sector EK-L b10-4	Pranav Antal	STRONGHOLD		8057	10633	1293000
Col 359 Sector RX-R c5-3	Pranav Antal	STRONGHOLD		11	650	1204000
Col 359 Sector QX-R c5-11	Pranav Antal	FORTIFIED		17	20	515000
Col 359 Sector QX-R c5-12	Pranav Antal	FORTIFIED		9121	2814	569000
Col 359 Sector RX-R c5-17	Pranav Antal	FORTIFIED		285	273	482000
Col 359 Sector QX-R c5-7	Pranav Antal	FORTIFIED		7797	39	562000
Col 359 Sector QX-R c5-8	Pranav Antal	FORTIFIED		7333	2721	558000
Col 359 Sector QX-R c5-10	Pranav Antal	FORTIFIED		59	120	496000
Col 359 Sector QX-R c5-13	Pranav Antal	FORTIFIED		123	2953	482000
Col 359 Sector RX-R c5-16	Pranav Antal	FORTIFIED		360	558	446000
Col 359 Sector NR-T c4-13	Pranav Antal	FORTIFIED		730	846	468000
Col 359 Sector DP-L b10-3	Pranav Antal	FORTIFIED		319	5391	478000
Col 359 Sector ZI-N b9-1	Pranav Antal	STRONGHOLD		12385	24436	1149000
Col 359 Sector RX-R c5-1	Denton Patreus	STRONGHOLD		1305	2668	1221000
Col 359 Sector AE-N b9-5	Nakato Kaine	FORTIFIED		414	204	449000
Col 359 Sector CE-N b9-2	Aisling Duval	STRONGHOLD		35041	20466	1427000
Col 359 Sector CE-N b9-1	Aisling Duval	STRONGHOLD		48	2629	1093000
Col 359 Sector KW-V d2-20	Aisling Duval	FORTIFIED		1000	29159	464000
Col 359 Sector RX-R c5-15	Nakato Kaine	EXPLOITED		67	0	69000
Col 359 Sector KW-V d2-16	Yuri Grom	FORTIFIED		719	1418	402000
Col 359 Sector BE-N b9-2	Aisling Duval	FORTIFIED		3855	8502	536000
Col 359 Sector BE-N b9-4	Aisling Duval	FORTIFIED		928	21018	366000
Col 359 Sector YI-N b9-4	Yuri Grom	EXPLOITED		4234	7042	139000
Col 359 Sector AJ-N b9-3	Arissa Lavigny-Duval	STRONGHOLD		11041	23136	1310000
Col 359 Sector NR-T c4-15	Arissa Lavigny-Duval	FORTIFIED		2491	2334	529000
Col 359 Sector NR-T c4-17	Arissa Lavigny-Duval	EXPLOITED		10475	3557	215000
Col 359 Sector AE-N b9-4	Yuri Grom	EXPLOITED		1375	676	106000
Col 359 Sector RX-R c5-2	Arissa Lavigny-Duval	STRONGHOLD		256	3616	1132000
Col 359 Sector FK-L b10-4	Nakato Kaine	EXPLOITED		3934	2592	90000
Col 359 Sector MR-T c4-8	Edmund Mahon	FORTIFIED		983	20765	496000
Col 359 Sector FK-L b10-1	Yuri Grom	EXPLOITED		926	2618	47000
Col 359 Sector FK-L b10-3	Aisling Duval	FORTIFIED		47971	20616	471000
Col 359 Sector FK-L b10-0	Nakato Kaine	FORTIFIED		944	467	395000
Col 359 Sector RX-R c5-0	Nakato Kaine	EXPLOITED		3007	37	121000
Col 359 Sector ZI-N b9-2	Arissa Lavigny-Duval	FORTIFIED		543	465	471000
Col 359 Sector AJ-N b9-4	Arissa Lavigny-Duval	EXPLOITED		2198	1068	111000
Col 359 Sector FK-L b10-5	Nakato Kaine	STRONGHOLD		0	12567	1210000
Col 359 Sector FK-L b10-2	Nakato Kaine	EXPLOITED		29870	35066	30000
Col 359 Sector RX-R c5-4	Nakato Kaine	EXPLOITED		4439	10	86000
Col 359 Sector KW-V d2-17	Yuri Grom	FORTIFIED		173	3177	431000
Col 359 Sector BE-N b9-0	Arissa Lavigny-Duval	FORTIFIED		792	5301	515000
Col 359 Sector BE-N b9-1	Aisling Duval	FORTIFIED		576	6209	377000
Col 359 Sector BE-N b9-3	Yuri Grom	FORTIFIED		45624	8048	782000
Col 359 Sector ZI-N b9-3	Yuri Grom	STRONGHOLD		11791	1206	1316000
Col 359 Sector AE-N b9-1	Yuri Grom	FORTIFIED		42	1730	439000
Col 359 Sector YI-N b9-5	Yuri Grom	FORTIFIED		48	1429	475000
Col 359 Sector NR-T c4-14	Aisling Duval	FORTIFIED		1841	3387	381000
Col 359 Sector AE-N b9-0	Yuri Grom	STRONGHOLD		5	939	1255000
Col 359 Sector AE-N b9-3	Yuri Grom	FORTIFIED		0	1384	478000
