2026-02-20 23:02 UTC
System Name	Power	State		Undermining	Reinforcement	Initial CP
Col 359 Sector EK-L b10-4	Pranav Antal	STRONGHOLD		24416	2154	1371000
Col 359 Sector RX-R c5-3	Pranav Antal	STRONGHOLD		1021	908	1149000
Col 359 Sector QX-R c5-11	Pranav Antal	FORTIFIED		8823	1755	565000
Col 359 Sector QX-R c5-12	Pranav Antal	FORTIFIED		27487	138	677000
Col 359 Sector RX-R c5-17	Pranav Antal	FORTIFIED		314	439	482000
Col 359 Sector QX-R c5-7	Pranav Antal	FORTIFIED		107494	82001	605000
Col 359 Sector QX-R c5-8	Pranav Antal	FORTIFIED		19287	293	630000
Col 359 Sector QX-R c5-10	Pranav Antal	FORTIFIED		187	0	442000
Col 359 Sector QX-R c5-13	Pranav Antal	FORTIFIED		0	398	482000
Col 359 Sector RX-R c5-16	Pranav Antal	FORTIFIED		1429	4194	431000
Col 359 Sector NR-T c4-13	Pranav Antal	FORTIFIED		20086	1560	489000
Col 359 Sector DP-L b10-3	Pranav Antal	FORTIFIED		0	55	410000
Col 359 Sector RX-R c5-1	Denton Patreus	FORTIFIED		142415	157698	891000
Col 359 Sector AE-N b9-5	Nakato Kaine	FORTIFIED		3128	10	449000
Col 359 Sector CE-N b9-2	Aisling Duval	STRONGHOLD		153644	10420	1955000
Col 359 Sector CE-N b9-1	Aisling Duval	STRONGHOLD		0	1185	1088000
Col 359 Sector KW-V d2-20	Aisling Duval	FORTIFIED		0	2604	449000
Col 359 Sector RX-R c5-15	Nakato Kaine	EXPLOITED		515	25	67000
Col 359 Sector KW-V d2-16	Yuri Grom	FORTIFIED		643	830	402000
Col 359 Sector BE-N b9-2	Aisling Duval	FORTIFIED		2032	5190	529000
Col 359 Sector BE-N b9-4	Aisling Duval	EXPLOITED		14741	4878	265000
Col 359 Sector YI-N b9-4	Yuri Grom	EXPLOITED		6575	48	168000
Col 359 Sector AJ-N b9-3	Arissa Lavigny-Duval	STRONGHOLD		119975	30739	1800000
Col 359 Sector NR-T c4-15	Arissa Lavigny-Duval	FORTIFIED		4946	1831	543000
Col 359 Sector NR-T c4-17	Arissa Lavigny-Duval	EXPLOITED		1441	2018	106000
Col 359 Sector AE-N b9-4	Yuri Grom	EXPLOITED		2058	1437	113000
Col 359 Sector RX-R c5-2	Arissa Lavigny-Duval	STRONGHOLD		2173	10314	1099000
Col 359 Sector FK-L b10-4	Nakato Kaine	EXPLOITED		15053	9244	162000
Col 359 Sector MR-T c4-8	Edmund Mahon	FORTIFIED		29248	5612	594000
Col 359 Sector FK-L b10-1	Yuri Grom	Nakato Kaine		26463	98182	
Col 359 Sector FK-L b10-3	Aisling Duval	FORTIFIED		136	15731	428000
Col 359 Sector FK-L b10-0	Nakato Kaine	FORTIFIED		1758	944	392000
Col 359 Sector RX-R c5-0	Nakato Kaine	EXPLOITED		16642	14773	133000
Col 359 Sector ZI-N b9-1	Arissa Lavigny-Duval	Aisling Duval		4227	98240	
Col 359 Sector ZI-N b9-2	Arissa Lavigny-Duval	EXPLOITED		15158	90664	271000
Col 359 Sector AJ-N b9-4	Arissa Lavigny-Duval	EXPLOITED		1191	8198	104000
Col 359 Sector FK-L b10-5	Nakato Kaine	STRONGHOLD		0	336	1182000
Col 359 Sector FK-L b10-2	Nakato Kaine	EXPLOITED		130	0	61000
Col 359 Sector RX-R c5-4	Nakato Kaine	EXPLOITED		0	360	43000
Col 359 Sector KW-V d2-17	Yuri Grom	FORTIFIED		0	385	431000
Col 359 Sector BE-N b9-0	Arissa Lavigny-Duval	FORTIFIED		36	1731	500000
Col 359 Sector BE-N b9-1	Aisling Duval	EXPLOITED		30566	11102	324000
Col 359 Sector BE-N b9-3	Yuri Grom	FORTIFIED		46415	1554	789000
Col 359 Sector ZI-N b9-3	Yuri Grom	STRONGHOLD		39291	5427	1449000
Col 359 Sector AE-N b9-1	Yuri Grom	FORTIFIED		0	1058	435000
Col 359 Sector YI-N b9-5	Yuri Grom	FORTIFIED		666	3677	471000
Col 359 Sector NR-T c4-14	Aisling Duval	EXPLOITED		14456	14145	261000
Col 359 Sector AE-N b9-0	Yuri Grom	STRONGHOLD		46	8607	1232000
Col 359 Sector AE-N b9-3	Yuri Grom	FORTIFIED		72	0	478000
