2026-01-30 05:00 UTC
System Name	Power	State		Undermining	Reinforcement	Initial CP
Col 359 Sector EK-L b10-4	Pranav Antal	STRONGHOLD		32125	6082	1410000
Col 359 Sector RX-R c5-3	Pranav Antal	STRONGHOLD		1491	0	1182000
Col 359 Sector QX-R c5-11	Pranav Antal	FORTIFIED		4390	187	543000
Col 359 Sector QX-R c5-12	Pranav Antal	FORTIFIED		28853	28064	684000
Col 359 Sector RX-R c5-17	Pranav Antal	FORTIFIED		0	5	428000
Col 359 Sector QX-R c5-7	Pranav Antal	FORTIFIED		0	24693	384000
Col 359 Sector QX-R c5-8	Pranav Antal	FORTIFIED		3161	116	486000
Col 359 Sector QX-R c5-10	Pranav Antal	FORTIFIED		0	0	395000
Col 359 Sector QX-R c5-13	Pranav Antal	FORTIFIED		0	4305	370000
Col 359 Sector RX-R c5-16	Pranav Antal	FORTIFIED		1710	0	366000
Col 359 Sector NR-T c4-13	Pranav Antal	EXPLOITED		20124	94274	330000
Col 359 Sector DP-L b10-3	Pranav Antal	FORTIFIED		0	4364	392000
Col 359 Sector RX-R c5-1	Denton Patreus	STRONGHOLD		37621	6868	1338000
Col 359 Sector AE-N b9-5	Nakato Kaine	FORTIFIED		0	2441	457000
Col 359 Sector CE-N b9-2	Aisling Duval	STRONGHOLD		128247	16991	1844000
Col 359 Sector CE-N b9-1	Aisling Duval	STRONGHOLD		0	12006	1054000
Col 359 Sector KW-V d2-20	Aisling Duval	FORTIFIED		5064	5072	431000
Col 359 Sector RX-R c5-15	Nakato Kaine	EXPLOITED		0	0	65000
Col 359 Sector KW-V d2-16	Yuri Grom	EXPLOITED		875	293959	100000
Col 359 Sector BE-N b9-2	Aisling Duval	FORTIFIED		0	1763	504000
Col 359 Sector BE-N b9-4	Aisling Duval	EXPLOITED		12424	25123	238000
Col 359 Sector YI-N b9-4	Yuri Grom	EXPLOITED		0	521	32000
Col 359 Sector AJ-N b9-3	Arissa Lavigny-Duval	STRONGHOLD		153250	6747	1994000
Col 359 Sector NR-T c4-15	Arissa Lavigny-Duval	FORTIFIED		4117	855	540000
Col 359 Sector NR-T c4-17	Arissa Lavigny-Duval	EXPLOITED		608	7639	96000
Col 359 Sector AE-N b9-4	Yuri Grom	EXPLOITED		0	342	59000
Col 359 Sector RX-R c5-2	Arissa Lavigny-Duval	FORTIFIED		20808	1500	637000
Col 359 Sector FK-L b10-4	Nakato Kaine	EXPLOITED		3981	67957	90000
Col 359 Sector MR-T c4-8	Edmund Mahon	FORTIFIED		22986	1796	637000
Col 359 Sector FK-L b10-1	Denton Patreus	FORTIFIED		2765	8759	442000
Col 359 Sector FK-L b10-3	Aisling Duval	FORTIFIED		6558	7528	395000
Col 359 Sector FK-L b10-0	Nakato Kaine	FORTIFIED		1936	9623	370000
Col 359 Sector RX-R c5-0	Nakato Kaine	EXPLOITED		2028	4017	47000
Col 359 Sector ZI-N b9-1	Arissa Lavigny-Duval	EXPLOITED		1691	9487	108000
Col 359 Sector ZI-N b9-2	Arissa Lavigny-Duval	EXPLOITED		12158	12913	234000
Col 359 Sector AJ-N b9-4	Arissa Lavigny-Duval	EXPLOITED		4	0	82000
Col 359 Sector FK-L b10-5	Nakato Kaine	STRONGHOLD		7480	22702	1143000
Col 359 Sector FK-L b10-2	Nakato Kaine	EXPLOITED		9020	4115	30000
Col 359 Sector RX-R c5-4	Nakato Kaine	EXPLOITED		0	0	39000
Col 359 Sector KW-V d2-17	Yuri Grom	FORTIFIED		0	773	421000
Col 359 Sector BE-N b9-0	Arissa Lavigny-Duval	FORTIFIED		0	780	489000
Col 359 Sector BE-N b9-1	Aisling Duval	EXPLOITED		17928	40563	269000
Col 359 Sector BE-N b9-3	Yuri Grom	FORTIFIED		12180	15026	587000
Col 359 Sector ZI-N b9-3	Yuri Grom	STRONGHOLD		7791	815	1293000
Col 359 Sector AE-N b9-1	Yuri Grom	EXPLOITED		0	20033	43000
Col 359 Sector YI-N b9-5	Yuri Grom	FORTIFIED		0	5664	363000
Col 359 Sector NR-T c4-14	Aisling Duval	EXPLOITED		2625	32457	119000
Col 359 Sector AE-N b9-0	Yuri Grom	STRONGHOLD		48	1407	1166000
Col 359 Sector AE-N b9-3	Yuri Grom	EXPLOITED		3601	116950	100000
