2026-07-22 19:03 UTC
System Name	Power	State		Undermining	Reinforcement	Initial CP
HIP 7245	Pranav Antal	EXPLOITED		0	44878	39000
Pegasi Sector BQ-Y D99	Pranav Antal	EXPLOITED		0	121220	82000
Hyades Sector MC-V c2-7	Pranav Antal	FORTIFIED		750	128945	413000
Crevit	Pranav Antal	FORTIFIED		1470	44287	381000
Candiaei	Pranav Antal	STRONGHOLD		32775	37351	1282000
Col 285 Sector GE-M b22-5	Pranav Antal	EXPLOITED		0	35384	0
Ngobogdii	Pranav Antal	EXPLOITED		0	35795	0
Alrai Sector FM-V b2-4	Pranav Antal	EXPLOITED		0	16668	6000
Piscium Sector JC-V b2-6	Pranav Antal	EXPLOITED		0	19582	4000
Pegasi Sector PT-Q b5-5	Pranav Antal	EXPLOITED		18658	78527	312000
Hyades Sector GD-R b5-1	Pranav Antal	EXPLOITED		10251	173049	211000
Col 285 Sector WM-Z b14-7	Pranav Antal	EXPLOITED		11966	147298	232000
Col 359 Sector HQ-J b11-0	Pranav Antal	EXPLOITED		18269	101186	308000
Pegasi Sector JO-E a13-6	Pranav Antal	EXPLOITED		15691	97558	277000
HIP 17272	Pranav Antal	STRONGHOLD		14517	334712	1071000
Col 359 Sector TD-Q c6-4	Pranav Antal	STRONGHOLD		0	192011	1177000
Natrians	Pranav Antal	FORTIFIED		4674	596496	496000
Col 285 Sector AO-M b22-5	Pranav Antal	FORTIFIED		645	637742	435000
Col 285 Sector RQ-B b14-2	Pranav Antal	EXPLOITED		17425	201501	298000
Col 285 Sector RO-R d4-65	Pranav Antal	EXPLOITED		3775	249640	135000
Hyades Sector KJ-P b6-4	Pranav Antal	FORTIFIED		63	77424	355000
Col 285 Sector VU-W b15-0	Pranav Antal	FORTIFIED		0	87706	363000
Esumasci	Pranav Antal	EXPLOITED		55510	57609	102000
Col 285 Sector RO-Y b14-1	Pranav Antal	EXPLOITED		0	36615	0
Ross 654	Pranav Antal	EXPLOITED		6342	32995	0
HIP 87496	Pranav Antal	EXPLOITED		135	37614	0
Pegasi Sector DL-Y d91	Pranav Antal	EXPLOITED		0	22281	0
