2026-02-07 18:00 UTC
System Name	Power	State		Undermining	Reinforcement	Initial CP
Col 359 Sector EK-L b10-4	Pranav Antal	STRONGHOLD		35071	4972	1416000
Col 359 Sector RX-R c5-3	Pranav Antal	STRONGHOLD		3740	638	1182000
Col 359 Sector QX-R c5-11	Pranav Antal	FORTIFIED		8377	732	562000
Col 359 Sector QX-R c5-12	Pranav Antal	FORTIFIED		31531	12369	695000
Col 359 Sector RX-R c5-17	Pranav Antal	FORTIFIED		3956	17	435000
Col 359 Sector QX-R c5-7	Pranav Antal	FORTIFIED		900	1803	417000
Col 359 Sector QX-R c5-8	Pranav Antal	FORTIFIED		3172	38392	511000
Col 359 Sector QX-R c5-10	Pranav Antal	FORTIFIED		0	1157	417000
Col 359 Sector QX-R c5-13	Pranav Antal	FORTIFIED		803	916	435000
Col 359 Sector RX-R c5-16	Pranav Antal	FORTIFIED		13709	3710	406000
Col 359 Sector NR-T c4-13	Pranav Antal	EXPLOITED		299137	17131	337000
Col 359 Sector DP-L b10-3	Pranav Antal	FORTIFIED		39	476	417000
Col 359 Sector RX-R c5-1	Denton Patreus	FORTIFIED		102374	35913	930000
Col 359 Sector AE-N b9-5	Nakato Kaine	FORTIFIED		409	4222	468000
Col 359 Sector CE-N b9-2	Aisling Duval	STRONGHOLD		139873	39550	1911000
Col 359 Sector CE-N b9-1	Aisling Duval	STRONGHOLD		0	2730	1076000
Col 359 Sector KW-V d2-20	Aisling Duval	FORTIFIED		153	4127	439000
Col 359 Sector RX-R c5-15	Nakato Kaine	EXPLOITED		66	46	67000
Col 359 Sector KW-V d2-16	Yuri Grom	FORTIFIED		167	847	399000
Col 359 Sector BE-N b9-2	Aisling Duval	FORTIFIED		332	1524	511000
Col 359 Sector BE-N b9-4	Aisling Duval	EXPLOITED		14408	10987	261000
Col 359 Sector YI-N b9-4	Yuri Grom	EXPLOITED		6775	7853	170000
Col 359 Sector AJ-N b9-3	Arissa Lavigny-Duval	STRONGHOLD		135417	14919	1905000
Col 359 Sector NR-T c4-15	Arissa Lavigny-Duval	FORTIFIED		4732	4973	543000
Col 359 Sector NR-T c4-17	Arissa Lavigny-Duval	EXPLOITED		1241	2224	104000
Col 359 Sector AE-N b9-4	Yuri Grom	EXPLOITED		1808	3581	110000
Col 359 Sector RX-R c5-2	Arissa Lavigny-Duval	FORTIFIED		32315	67793	706000
Col 359 Sector FK-L b10-4	Nakato Kaine	EXPLOITED		21998	12199	178000
Col 359 Sector MR-T c4-8	Edmund Mahon	FORTIFIED		33846	35590	590000
Col 359 Sector FK-L b10-1	Denton Patreus	EXPLOITED		89224	121789	320000
Col 359 Sector FK-L b10-3	Aisling Duval	FORTIFIED		475	10753	413000
Col 359 Sector FK-L b10-0	Nakato Kaine	FORTIFIED		9090	12023	366000
Col 359 Sector RX-R c5-0	Nakato Kaine	EXPLOITED		44351	27524	47000
Col 359 Sector ZI-N b9-1	Arissa Lavigny-Duval	EXPLOITED		8254	7339	108000
Col 359 Sector ZI-N b9-2	Arissa Lavigny-Duval	EXPLOITED		12701	1503	240000
Col 359 Sector AJ-N b9-4	Arissa Lavigny-Duval	EXPLOITED		1019	3183	100000
Col 359 Sector FK-L b10-5	Nakato Kaine	STRONGHOLD		303	8249	1154000
Col 359 Sector FK-L b10-2	Nakato Kaine	EXPLOITED		1887	7681	47000
Col 359 Sector RX-R c5-4	Nakato Kaine	EXPLOITED		30	507	43000
Col 359 Sector KW-V d2-17	Yuri Grom	FORTIFIED		139	1494	421000
Col 359 Sector BE-N b9-0	Arissa Lavigny-Duval	FORTIFIED		627	1296	493000
Col 359 Sector BE-N b9-1	Aisling Duval	EXPLOITED		78416	109317	283000
Col 359 Sector BE-N b9-3	Yuri Grom	FORTIFIED		14486	59774	598000
Col 359 Sector ZI-N b9-3	Yuri Grom	STRONGHOLD		39416	17540	1449000
Col 359 Sector AE-N b9-1	Yuri Grom	FORTIFIED		176	5345	431000
Col 359 Sector YI-N b9-5	Yuri Grom	FORTIFIED		0	645	471000
Col 359 Sector NR-T c4-14	Aisling Duval	EXPLOITED		6558	74721	166000
Col 359 Sector AE-N b9-0	Yuri Grom	STRONGHOLD		4150	6566	1232000
Col 359 Sector AE-N b9-3	Yuri Grom	FORTIFIED		0	529	478000
