2026-06-02 13:58 UTC
System Name	Power	State		Undermining	Reinforcement	Initial CP
Col 285 Sector NN-K c8-14	Pranav Antal	FORTIFIED		0	206392	363000
Alcha	Pranav Antal	EXPLOITED		18251	20424	63000
LHS 5058	Pranav Antal	EXPLOITED		20831	2690	28000
Russa	Pranav Antal	EXPLOITED		18219	7576	39000
Piscium Sector GR-W c1-21	Pranav Antal	EXPLOITED		0	0	8000
Ngulungbara	Pranav Antal	EXPLOITED		26644	329032	53000
ER Vulpeculae	Pranav Antal	FORTIFIED		0	52892	381000
Hyades Sector KJ-P b6-7	Pranav Antal	FORTIFIED		0	28338	366000
Arietis Sector MJ-O a7-1	Pranav Antal	EXPLOITED		3074	34379	0
Lyncis Sector RD-T b3-1	Pranav Antal	EXPLOITED		51	10841	0
Lyncis Sector SO-R b4-1	Pranav Antal	EXPLOITED		12	12248	0
Cephei Sector AF-A c9	Pranav Antal	EXPLOITED		5427	9980	0
Synuefe JV-K b54-2	Pranav Antal	EXPLOITED		23	18345	0
Luvalla	Pranav Antal	EXPLOITED		0	13685	0
Amantai	Pranav Antal	EXPLOITED		385	11336	0
Piscium Sector OI-T b3-4	Pranav Antal	EXPLOITED		0	181	14000
Sanoar	Pranav Antal	EXPLOITED		257	1570	20000
Col 359 Sector ZI-N b9-1	Pranav Antal	STRONGHOLD		0	64292	1115000
Pegasi Sector CL-X c1-17	Pranav Antal	STRONGHOLD		254888	244977	1321000
