2026-07-26 18:59 UTC
System Name	Power	State		Undermining	Reinforcement	Initial CP
Aymiay	Pranav Antal	FORTIFIED		42151	750	424000
HIP 10961	Pranav Antal	EXPLOITED		36973	4309	71000
Arietis Sector EB-W b2-6	Pranav Antal	EXPLOITED		9624	1354	30000
HIP 7245	Pranav Antal	EXPLOITED		2193	174053	113000
Pegasi Sector BQ-Y D99	Pranav Antal	EXPLOITED		11441	82694	226000
Hyades Sector MC-V c2-7	Pranav Antal	FORTIFIED		4322	41215	540000
Natrians	Pranav Antal	STRONGHOLD		3537	12	1093000
Col 285 Sector AO-M b22-5	Pranav Antal	STRONGHOLD		0	3954	1082000
Pegasi Sector PT-Q b5-5	Pranav Antal	FORTIFIED		0	435	406000
Hyades Sector GD-R b5-1	Pranav Antal	FORTIFIED		0	20089	421000
Col 285 Sector WM-Z b14-7	Pranav Antal	FORTIFIED		30	51479	388000
Col 359 Sector HQ-J b11-0	Pranav Antal	FORTIFIED		0	1378	410000
Pegasi Sector JO-E a13-6	Pranav Antal	FORTIFIED		0	8004	381000
Col 285 Sector FE-M b22-1	Pranav Antal	EXPLOITED		1069	8037	0
Col 285 Sector VK-N c7-18	Pranav Antal	EXPLOITED		0	40	0
Alrai Sector PT-R b4-4	Pranav Antal	EXPLOITED		0	0	0
Col 285 Sector XS-M b22-5	Pranav Antal	EXPLOITED		0	78720	0
LFT 238	Pranav Antal	EXPLOITED		0	4541	0
Synuefe AP-L b54-0	Pranav Antal	EXPLOITED		0	22493	0
Col 285 Sector UF-N c7-17	Pranav Antal	EXPLOITED		416	39765	0
Col 285 Sector SO-Y b14-1	Pranav Antal	EXPLOITED		0	17700	0
Synuefe LQ-K b54-0	Pranav Antal	EXPLOITED		1660	315231	76000
Col 285 Sector RO-R d4-65	Pranav Antal	EXPLOITED		1660	315231	76000
