2026-03-07 06:04 UTC
System Name	Power	State		Undermining	Reinforcement	Initial CP
Col 359 Sector EK-L b10-4	Pranav Antal	STRONGHOLD		16958	284	1338000
Col 359 Sector RX-R c5-3	Pranav Antal	STRONGHOLD		0	199	1204000
Col 359 Sector QX-R c5-11	Pranav Antal	FORTIFIED		0	76	515000
Col 359 Sector QX-R c5-12	Pranav Antal	FORTIFIED		19116	537	627000
Col 359 Sector RX-R c5-17	Pranav Antal	FORTIFIED		0	75	478000
Col 359 Sector QX-R c5-7	Pranav Antal	FORTIFIED		16715	1556	601000
Col 359 Sector QX-R c5-8	Pranav Antal	FORTIFIED		15050	0	605000
Col 359 Sector QX-R c5-10	Pranav Antal	FORTIFIED		0	240	496000
Col 359 Sector QX-R c5-13	Pranav Antal	FORTIFIED		0	0	482000
Col 359 Sector RX-R c5-16	Pranav Antal	FORTIFIED		0	0	460000
Col 359 Sector NR-T c4-13	Pranav Antal	FORTIFIED		0	0	468000
Col 359 Sector DP-L b10-3	Pranav Antal	FORTIFIED		68	0	475000
Col 359 Sector RX-R c5-1	Denton Patreus	FORTIFIED		159356	171136	677000
Col 359 Sector AE-N b9-5	Nakato Kaine	FORTIFIED		360	0	449000
Col 359 Sector CE-N b9-2	Aisling Duval	STRONGHOLD		96250	2445	1722000
Col 359 Sector CE-N b9-1	Aisling Duval	STRONGHOLD		0	93	1088000
Col 359 Sector KW-V d2-20	Aisling Duval	FORTIFIED		0	0	460000
Col 359 Sector RX-R c5-15	Nakato Kaine	EXPLOITED		0	399	67000
Col 359 Sector KW-V d2-16	Yuri Grom	FORTIFIED		0	0	402000
Col 359 Sector BE-N b9-2	Aisling Duval	FORTIFIED		4082	58	540000
Col 359 Sector BE-N b9-4	Aisling Duval	EXPLOITED		13641	95	252000
Col 359 Sector YI-N b9-4	Yuri Grom	EXPLOITED		5775	0	158000
Col 359 Sector AJ-N b9-3	Arissa Lavigny-Duval	STRONGHOLD		95232	2535	1661000
Col 359 Sector NR-T c4-15	Arissa Lavigny-Duval	FORTIFIED		4033	400	540000
Col 359 Sector NR-T c4-17	Arissa Lavigny-Duval	EXPLOITED		14191	0	259000
Col 359 Sector AE-N b9-4	Yuri Grom	EXPLOITED		1858	0	110000
Col 359 Sector RX-R c5-2	Arissa Lavigny-Duval	STRONGHOLD		0	10	1127000
Col 359 Sector FK-L b10-4	Nakato Kaine	EXPLOITED		7850	0	115000
Col 359 Sector MR-T c4-8	Edmund Mahon	FORTIFIED		7748	836	525000
Col 359 Sector FK-L b10-1	Yuri Grom	EXPLOITED		0	2449	6000
Col 359 Sector FK-L b10-3	Aisling Duval	FORTIFIED		3	817	457000
Col 359 Sector FK-L b10-0	Nakato Kaine	FORTIFIED		674	30	392000
Col 359 Sector RX-R c5-0	Nakato Kaine	EXPLOITED		3891	0	135000
Col 359 Sector ZI-N b9-1	Pranav Antal	FORTIFIED		1060	8968	475000
Col 359 Sector ZI-N b9-2	Arissa Lavigny-Duval	FORTIFIED		0	852	471000
Col 359 Sector AJ-N b9-4	Arissa Lavigny-Duval	EXPLOITED		2625	297	119000
Col 359 Sector FK-L b10-5	Nakato Kaine	STRONGHOLD		0	0	1193000
Col 359 Sector FK-L b10-2	Nakato Kaine	EXPLOITED		1072	0	47000
Col 359 Sector RX-R c5-4	Nakato Kaine	EXPLOITED		721	0	86000
Col 359 Sector KW-V d2-17	Yuri Grom	FORTIFIED		0	236	431000
Col 359 Sector BE-N b9-0	Arissa Lavigny-Duval	FORTIFIED		140	2134	507000
Col 359 Sector BE-N b9-1	Aisling Duval	FORTIFIED		68	2696	370000
Col 359 Sector BE-N b9-3	Yuri Grom	FORTIFIED		46732	12083	789000
Col 359 Sector ZI-N b9-3	Yuri Grom	STRONGHOLD		29000	78	1394000
Col 359 Sector AE-N b9-1	Yuri Grom	FORTIFIED		0	0	439000
Col 359 Sector YI-N b9-5	Yuri Grom	FORTIFIED		280	1811	475000
Col 359 Sector NR-T c4-14	Aisling Duval	EXPLOITED		15391	275	273000
Col 359 Sector AE-N b9-0	Yuri Grom	STRONGHOLD		0	740	1249000
Col 359 Sector AE-N b9-3	Yuri Grom	FORTIFIED		0	0	478000
