2026-04-16 18:59 UTC
System Name	Power	State		Undermining	Reinforcement	Initial CP
Col 359 Sector EK-L b10-4	Pranav Antal	STRONGHOLD		7083	175	1293000
Col 359 Sector RX-R c5-3	Pranav Antal	STRONGHOLD		0	0	1204000
Col 359 Sector QX-R c5-11	Pranav Antal	FORTIFIED		324	0	518000
Col 359 Sector QX-R c5-12	Pranav Antal	FORTIFIED		6694	0	554000
Col 359 Sector RX-R c5-17	Pranav Antal	FORTIFIED		0	0	482000
Col 359 Sector QX-R c5-7	Pranav Antal	FORTIFIED		5586	0	551000
Col 359 Sector QX-R c5-8	Pranav Antal	FORTIFIED		5381	0	547000
Col 359 Sector QX-R c5-10	Pranav Antal	FORTIFIED		0	0	496000
Col 359 Sector QX-R c5-13	Pranav Antal	FORTIFIED		0	0	482000
Col 359 Sector RX-R c5-16	Pranav Antal	FORTIFIED		0	0	446000
Col 359 Sector NR-T c4-13	Pranav Antal	FORTIFIED		0	129	468000
Col 359 Sector DP-L b10-3	Pranav Antal	FORTIFIED		0	0	482000
Col 359 Sector ZI-N b9-1	Pranav Antal	STRONGHOLD		716	30	1160000
Col 359 Sector RX-R c5-1	Denton Patreus	STRONGHOLD		0	250	1227000
Col 359 Sector AE-N b9-5	Nakato Kaine	FORTIFIED		0	0	449000
Col 359 Sector CE-N b9-2	Aisling Duval	STRONGHOLD		28666	53	1394000
Col 359 Sector CE-N b9-1	Aisling Duval	STRONGHOLD		0	0	1099000
Col 359 Sector KW-V d2-20	Aisling Duval	FORTIFIED		0	61	496000
Col 359 Sector RX-R c5-15	Nakato Kaine	EXPLOITED		0	3	69000
Col 359 Sector KW-V d2-16	Yuri Grom	FORTIFIED		0	285	406000
Col 359 Sector BE-N b9-2	Aisling Duval	FORTIFIED		3912	0	540000
Col 359 Sector BE-N b9-4	Aisling Duval	FORTIFIED		0	0	388000
Col 359 Sector YI-N b9-4	Yuri Grom	EXPLOITED		4258	0	141000
Col 359 Sector AJ-N b9-3	Arissa Lavigny-Duval	STRONGHOLD		15250	3438	1332000
Col 359 Sector NR-T c4-15	Arissa Lavigny-Duval	FORTIFIED		1880	0	525000
Col 359 Sector NR-T c4-17	Arissa Lavigny-Duval	EXPLOITED		9391	0	201000
Col 359 Sector AE-N b9-4	Yuri Grom	EXPLOITED		1225	0	104000
Col 359 Sector RX-R c5-2	Arissa Lavigny-Duval	STRONGHOLD		0	0	1143000
Col 359 Sector FK-L b10-4	Nakato Kaine	EXPLOITED		0	0	86000
Col 359 Sector MR-T c4-8	Edmund Mahon	FORTIFIED		1247	3130	522000
Col 359 Sector FK-L b10-1	Yuri Grom	EXPLOITED		0	0	47000
Col 359 Sector FK-L b10-3	Aisling Duval	EXPLOITED		24829	7338	298000
Col 359 Sector FK-L b10-0	Nakato Kaine	FORTIFIED		0	0	395000
Col 359 Sector RX-R c5-0	Nakato Kaine	EXPLOITED		2275	0	115000
Col 359 Sector ZI-N b9-2	Arissa Lavigny-Duval	FORTIFIED		0	10	471000
Col 359 Sector AJ-N b9-4	Arissa Lavigny-Duval	EXPLOITED		1808	359	110000
Col 359 Sector FK-L b10-5	Nakato Kaine	STRONGHOLD		0	0	1227000
Col 359 Sector FK-L b10-2	Nakato Kaine	EXPLOITED		0	0	43000
Col 359 Sector RX-R c5-4	Nakato Kaine	EXPLOITED		14030	3619	78000
Col 359 Sector KW-V d2-17	Yuri Grom	FORTIFIED		0	0	435000
Col 359 Sector BE-N b9-0	Arissa Lavigny-Duval	FORTIFIED		1247	65	522000
Col 359 Sector BE-N b9-1	Aisling Duval	FORTIFIED		0	3	384000
Col 359 Sector BE-N b9-3	Yuri Grom	FORTIFIED		32817	0	710000
Col 359 Sector ZI-N b9-3	Yuri Grom	STRONGHOLD		7666	0	1293000
Col 359 Sector AE-N b9-1	Yuri Grom	FORTIFIED		0	0	442000
Col 359 Sector YI-N b9-5	Yuri Grom	FORTIFIED		0	0	478000
Col 359 Sector NR-T c4-14	Aisling Duval	FORTIFIED		0	7643	395000
Col 359 Sector AE-N b9-0	Yuri Grom	STRONGHOLD		0	0	1255000
Col 359 Sector AE-N b9-3	Yuri Grom	FORTIFIED		0	0	478000
