2026-02-09 17:00 UTC
System Name	Power	State		Undermining	Reinforcement	Initial CP
Col 359 Sector EK-L b10-4	Pranav Antal	STRONGHOLD		35071	6746	1416000
Col 359 Sector RX-R c5-3	Pranav Antal	STRONGHOLD		4561	1554	1182000
Col 359 Sector QX-R c5-11	Pranav Antal	FORTIFIED		10602	23007	558000
Col 359 Sector QX-R c5-12	Pranav Antal	FORTIFIED		31800	16497	695000
Col 359 Sector RX-R c5-17	Pranav Antal	FORTIFIED		35524	4651	435000
Col 359 Sector QX-R c5-7	Pranav Antal	FORTIFIED		1842	1827	417000
Col 359 Sector QX-R c5-8	Pranav Antal	FORTIFIED		3413	78718	511000
Col 359 Sector QX-R c5-10	Pranav Antal	FORTIFIED		0	1255	417000
Col 359 Sector QX-R c5-13	Pranav Antal	FORTIFIED		1662	1161	435000
Col 359 Sector RX-R c5-16	Pranav Antal	FORTIFIED		53015	56968	406000
Col 359 Sector NR-T c4-13	Pranav Antal	EXPLOITED		398719	18994	337000
Col 359 Sector DP-L b10-3	Pranav Antal	FORTIFIED		1063	2168	417000
Col 359 Sector RX-R c5-1	Denton Patreus	FORTIFIED		145509	151862	930000
Col 359 Sector AE-N b9-5	Nakato Kaine	FORTIFIED		17669	4258	468000
Col 359 Sector CE-N b9-2	Aisling Duval	STRONGHOLD		141765	100529	1911000
Col 359 Sector CE-N b9-1	Aisling Duval	STRONGHOLD		0	5244	1076000
Col 359 Sector KW-V d2-20	Aisling Duval	FORTIFIED		265	5897	439000
Col 359 Sector RX-R c5-15	Nakato Kaine	EXPLOITED		66	96	67000
Col 359 Sector KW-V d2-16	Yuri Grom	FORTIFIED		809	847	399000
Col 359 Sector BE-N b9-2	Aisling Duval	FORTIFIED		332	3324	511000
Col 359 Sector BE-N b9-4	Aisling Duval	EXPLOITED		14478	14698	261000
Col 359 Sector YI-N b9-4	Yuri Grom	EXPLOITED		6775	7993	170000
Col 359 Sector AJ-N b9-3	Arissa Lavigny-Duval	STRONGHOLD		135537	26539	1905000
Col 359 Sector NR-T c4-15	Arissa Lavigny-Duval	FORTIFIED		4732	5837	543000
Col 359 Sector NR-T c4-17	Arissa Lavigny-Duval	EXPLOITED		1241	2224	104000
Col 359 Sector AE-N b9-4	Yuri Grom	EXPLOITED		1808	4160	110000
Col 359 Sector RX-R c5-2	Arissa Lavigny-Duval	FORTIFIED		32645	295991	706000
Col 359 Sector FK-L b10-4	Nakato Kaine	EXPLOITED		41644	34171	178000
Col 359 Sector MR-T c4-8	Edmund Mahon	FORTIFIED		45285	56013	590000
Col 359 Sector FK-L b10-1	Denton Patreus	EXPLOITED		175193	233183	320000
Col 359 Sector FK-L b10-3	Aisling Duval	FORTIFIED		1351	14684	413000
Col 359 Sector FK-L b10-0	Nakato Kaine	FORTIFIED		13713	30730	366000
Col 359 Sector RX-R c5-0	Nakato Kaine	EXPLOITED		81397	72969	47000
Col 359 Sector ZI-N b9-1	Arissa Lavigny-Duval	EXPLOITED		14857	8633	108000
Col 359 Sector ZI-N b9-2	Arissa Lavigny-Duval	EXPLOITED		12703	7096	240000
Col 359 Sector AJ-N b9-4	Arissa Lavigny-Duval	EXPLOITED		1019	3485	100000
Col 359 Sector FK-L b10-5	Nakato Kaine	STRONGHOLD		303	14872	1154000
Col 359 Sector FK-L b10-2	Nakato Kaine	EXPLOITED		2275	14894	47000
Col 359 Sector RX-R c5-4	Nakato Kaine	EXPLOITED		182	542	43000
Col 359 Sector KW-V d2-17	Yuri Grom	FORTIFIED		139	4174	421000
Col 359 Sector BE-N b9-0	Arissa Lavigny-Duval	FORTIFIED		1451	1601	493000
Col 359 Sector BE-N b9-1	Aisling Duval	EXPLOITED		98219	111985	283000
Col 359 Sector BE-N b9-3	Yuri Grom	FORTIFIED		14486	130444	598000
Col 359 Sector ZI-N b9-3	Yuri Grom	STRONGHOLD		39476	38125	1449000
Col 359 Sector AE-N b9-1	Yuri Grom	FORTIFIED		176	5375	431000
Col 359 Sector YI-N b9-5	Yuri Grom	FORTIFIED		615	1385	471000
Col 359 Sector NR-T c4-14	Aisling Duval	EXPLOITED		6642	74798	166000
Col 359 Sector AE-N b9-0	Yuri Grom	STRONGHOLD		11550	11375	1232000
Col 359 Sector AE-N b9-3	Yuri Grom	FORTIFIED		0	890	478000
