2026-01-15 06:00 UTC
System Name	Power	State		Undermining	Reinforcement	Initial CP
Col 359 Sector EK-L b10-4	Pranav Antal	STRONGHOLD		26590	39385	1382000
Col 359 Sector RX-R c5-3	Pranav Antal	STRONGHOLD		29081	33275	1177000
Col 359 Sector QX-R c5-11	Pranav Antal	FORTIFIED		4815	6068	525000
Col 359 Sector QX-R c5-12	Pranav Antal	FORTIFIED		323217	336083	504000
Col 359 Sector RX-R c5-17	Pranav Antal	FORTIFIED		2057	3538	421000
Col 359 Sector QX-R c5-7	Pranav Antal	EXPLOITED		12593	56409	102000
Col 359 Sector QX-R c5-8	Pranav Antal	EXPLOITED		373877	541520	298000
Col 359 Sector QX-R c5-10	Pranav Antal	EXPLOITED		646595	870332	47000
Col 359 Sector QX-R c5-13	Pranav Antal	EXPLOITED		47672	128364	0
Col 359 Sector RX-R c5-16	Pranav Antal	EXPLOITED		253473	334951	0
Col 359 Sector RX-R c5-1	Denton Patreus	STRONGHOLD		365581	464245	1210000
Col 359 Sector AE-N b9-5	Nakato Kaine	FORTIFIED		4554	26878	406000
Col 359 Sector CE-N b9-2	Aisling Duval	STRONGHOLD		127070	165063	1661000
Col 359 Sector CE-N b9-1	Aisling Duval	FORTIFIED		50065	84406	764000
Col 359 Sector KW-V d2-20	Aisling Duval	FORTIFIED		1771	23118	355000
Col 359 Sector RX-R c5-15	Nakato Kaine	EXPLOITED		2935	11209	69000
Col 359 Sector KW-V d2-16	Yuri Grom	EXPLOITED		16900	50187	0
Col 359 Sector BE-N b9-2	Aisling Duval	FORTIFIED		8449	24114	475000
Col 359 Sector BE-N b9-4	Aisling Duval	EXPLOITED		4898	29569	139000
Col 359 Sector YI-N b9-4	Yuri Grom	EXPLOITED		130	9958	0
Col 359 Sector AJ-N b9-3	Arissa Lavigny-Duval	STRONGHOLD		157172	175878	1994000
Col 359 Sector NR-T c4-15	Arissa Lavigny-Duval	FORTIFIED		255	30200	489000
Col 359 Sector NR-T c4-17	Arissa Lavigny-Duval	EXPLOITED		1228	15980	63000
Col 359 Sector AE-N b9-4	Yuri Grom	EXPLOITED		118	5841	18000
Col 359 Sector RX-R c5-2	Arissa Lavigny-Duval	FORTIFIED		10823	96476	417000
Col 359 Sector FK-L b10-4	Arissa Lavigny-Duval	Nakato Kaine		43872	92408	
Col 359 Sector MR-T c4-8	Edmund Mahon	FORTIFIED		6467	69453	475000
Col 359 Sector FK-L b10-1	Denton Patreus	EXPLOITED		96854	449244	45000
Col 359 Sector FK-L b10-3	Aisling Duval	EXPLOITED		119865	164971	49000
Col 359 Sector FK-L b10-0	Nakato Kaine	EXPLOITED		289425	316359	207000
Col 359 Sector RX-R c5-0	Nakato Kaine	EXPLOITED		9116	23372	20000
Col 359 Sector ZI-N b9-1	Arissa Lavigny-Duval	EXPLOITED		1967	32374	74000
Col 359 Sector ZI-N b9-2	Arissa Lavigny-Duval	EXPLOITED		5901	55339	158000
Col 359 Sector AJ-N b9-4	Arissa Lavigny-Duval	EXPLOITED		116	14640	63000
Col 359 Sector DP-L b10-3	Aisling Duval	EXPLOITED		1901	30382	0
Col 359 Sector FK-L b10-5	Nakato Kaine	STRONGHOLD		104820	124925	1143000
Col 359 Sector FK-L b10-2	Nakato Kaine	EXPLOITED		13834	12947	10000
Col 359 Sector RX-R c5-4	Nakato Kaine	EXPLOITED		21221	16798	18000
Col 359 Sector KW-V d2-17	Yuri Grom	EXPLOITED		20707	137717	45000
Col 359 Sector BE-N b9-0	Arissa Lavigny-Duval	FORTIFIED		5206	19797	457000
Col 359 Sector BE-N b9-1	Aisling Duval	EXPLOITED		171610	209311	189000
Col 359 Sector BE-N b9-3	Yuri Grom	FORTIFIED		3323	25537	536000
Col 359 Sector ZI-N b9-3	Yuri Grom	STRONGHOLD		0	18926	1255000
Col 359 Sector AE-N b9-1	Yuri Grom	Nakato Kaine		29877	97960	
Col 359 Sector YI-N b9-5	Yuri Grom	EXPLOITED		2017	30694	37000
Col 359 Sector NR-T c4-13	Aisling Duval	EXPLOITED		830	705	53000
Col 359 Sector NR-T c4-14	Aisling Duval	EXPLOITED		166	18112	90000
Col 359 Sector AE-N b9-0	Yuri Grom	FORTIFIED		108392	227331	974000
Col 359 Sector AE-N b9-3	Yuri Grom	EXPLOITED		361	11213	12000
