2026-02-08 14:59 UTC
System Name	Power	State		Undermining	Reinforcement	Initial CP
Col 359 Sector EK-L b10-4	Pranav Antal	STRONGHOLD		35071	5314	1416000
Col 359 Sector RX-R c5-3	Pranav Antal	STRONGHOLD		3986	755	1182000
Col 359 Sector QX-R c5-11	Pranav Antal	FORTIFIED		9290	22737	558000
Col 359 Sector QX-R c5-12	Pranav Antal	FORTIFIED		31531	15597	695000
Col 359 Sector RX-R c5-17	Pranav Antal	FORTIFIED		13282	17	435000
Col 359 Sector QX-R c5-7	Pranav Antal	FORTIFIED		1478	1803	417000
Col 359 Sector QX-R c5-8	Pranav Antal	FORTIFIED		3172	38392	511000
Col 359 Sector QX-R c5-10	Pranav Antal	FORTIFIED		0	1162	417000
Col 359 Sector QX-R c5-13	Pranav Antal	FORTIFIED		1662	1161	435000
Col 359 Sector RX-R c5-16	Pranav Antal	FORTIFIED		29748	6275	406000
Col 359 Sector NR-T c4-13	Pranav Antal	EXPLOITED		395523	18073	337000
Col 359 Sector DP-L b10-3	Pranav Antal	FORTIFIED		1063	476	417000
Col 359 Sector RX-R c5-1	Denton Patreus	FORTIFIED		132703	90417	930000
Col 359 Sector AE-N b9-5	Nakato Kaine	FORTIFIED		8189	4235	468000
Col 359 Sector CE-N b9-2	Aisling Duval	STRONGHOLD		139873	69705	1911000
Col 359 Sector CE-N b9-1	Aisling Duval	STRONGHOLD		0	2907	1076000
Col 359 Sector KW-V d2-20	Aisling Duval	FORTIFIED		153	4154	439000
Col 359 Sector RX-R c5-15	Nakato Kaine	EXPLOITED		66	46	67000
Col 359 Sector KW-V d2-16	Yuri Grom	FORTIFIED		809	847	399000
Col 359 Sector BE-N b9-2	Aisling Duval	FORTIFIED		332	1524	511000
Col 359 Sector BE-N b9-4	Aisling Duval	EXPLOITED		14408	14595	261000
Col 359 Sector YI-N b9-4	Yuri Grom	EXPLOITED		6775	7853	170000
Col 359 Sector AJ-N b9-3	Arissa Lavigny-Duval	STRONGHOLD		135417	20174	1905000
Col 359 Sector NR-T c4-15	Arissa Lavigny-Duval	FORTIFIED		4732	5550	543000
Col 359 Sector NR-T c4-17	Arissa Lavigny-Duval	EXPLOITED		1241	2224	104000
Col 359 Sector AE-N b9-4	Yuri Grom	EXPLOITED		1808	3581	110000
Col 359 Sector RX-R c5-2	Arissa Lavigny-Duval	FORTIFIED		32627	181406	706000
Col 359 Sector FK-L b10-4	Nakato Kaine	EXPLOITED		30789	25457	178000
Col 359 Sector MR-T c4-8	Edmund Mahon	FORTIFIED		42661	54330	590000
Col 359 Sector FK-L b10-1	Denton Patreus	EXPLOITED		133546	181396	320000
Col 359 Sector FK-L b10-3	Aisling Duval	FORTIFIED		1075	11325	413000
Col 359 Sector FK-L b10-0	Nakato Kaine	FORTIFIED		9482	27203	366000
Col 359 Sector RX-R c5-0	Nakato Kaine	EXPLOITED		56325	46678	47000
Col 359 Sector ZI-N b9-1	Arissa Lavigny-Duval	EXPLOITED		11977	7339	108000
Col 359 Sector ZI-N b9-2	Arissa Lavigny-Duval	EXPLOITED		12703	2636	240000
Col 359 Sector AJ-N b9-4	Arissa Lavigny-Duval	EXPLOITED		1019	3436	100000
Col 359 Sector FK-L b10-5	Nakato Kaine	STRONGHOLD		303	10978	1154000
Col 359 Sector FK-L b10-2	Nakato Kaine	EXPLOITED		1887	11588	47000
Col 359 Sector RX-R c5-4	Nakato Kaine	EXPLOITED		30	507	43000
Col 359 Sector KW-V d2-17	Yuri Grom	FORTIFIED		139	1494	421000
Col 359 Sector BE-N b9-0	Arissa Lavigny-Duval	FORTIFIED		1449	1371	493000
Col 359 Sector BE-N b9-1	Aisling Duval	EXPLOITED		82547	110476	283000
Col 359 Sector BE-N b9-3	Yuri Grom	FORTIFIED		14486	85079	598000
Col 359 Sector ZI-N b9-3	Yuri Grom	STRONGHOLD		39416	24057	1449000
Col 359 Sector AE-N b9-1	Yuri Grom	FORTIFIED		176	5370	431000
Col 359 Sector YI-N b9-5	Yuri Grom	FORTIFIED		615	1385	471000
Col 359 Sector NR-T c4-14	Aisling Duval	EXPLOITED		6558	74798	166000
Col 359 Sector AE-N b9-0	Yuri Grom	STRONGHOLD		8194	6596	1232000
Col 359 Sector AE-N b9-3	Yuri Grom	FORTIFIED		0	890	478000
