2026-06-01 05:00 UTC
System Name	Power	State		Undermining	Reinforcement	Initial CP
Col 359 Sector NC-U d3-40	Pranav Antal	EXPLOITED		0	61598	86000
HIP 22203	Pranav Antal	FORTIFIED		241	694148	424000
Col 285 Sector NN-K c8-14	Pranav Antal	FORTIFIED		0	144948	363000
Ngulungbara	Pranav Antal	EXPLOITED		26620	313682	53000
ER Vulpeculae	Pranav Antal	FORTIFIED		0	52892	381000
Hyades Sector KJ-P b6-7	Pranav Antal	FORTIFIED		0	13378	366000
Arietis Sector MJ-O a7-1	Pranav Antal	EXPLOITED		2287	34379	0
Lyncis Sector RD-T b3-1	Pranav Antal	EXPLOITED		51	10841	0
Lyncis Sector SO-R b4-1	Pranav Antal	EXPLOITED		12	12248	0
Cephei Sector AF-A c9	Pranav Antal	EXPLOITED		3027	9980	0
Synuefe AP-L b54-1	Pranav Antal	EXPLOITED		0	1511	0
Synuefe JV-K b54-2	Pranav Antal	EXPLOITED		23	17761	0
Col 285 Sector BO-M b22-4	Pranav Antal	EXPLOITED		323	2954	0
Luvalla	Pranav Antal	EXPLOITED		0	13674	0
Amantai	Pranav Antal	EXPLOITED		0	4732	0
Piscium Sector GR-W c1-21	Pranav Antal	EXPLOITED		0	0	8000
Piscium Sector OI-T b3-4	Pranav Antal	EXPLOITED		0	181	14000
Sanoar	Pranav Antal	EXPLOITED		257	1516	20000
Cephei Sector WO-A b4	Pranav Antal	EXPLOITED		7639	75364	0
FZ Andromedae	Pranav Antal	EXPLOITED		1782	51864	24000
Audhumis	Pranav Antal	EXPLOITED		0	15581	32000
Pegasi Sector UY-R b4-5	Pranav Antal	EXPLOITED		0	33782	0
Col 285 Sector GD-G b12-0	Pranav Antal	EXPLOITED		0	15739	2000
62 Gamma Ophiuchi	Pranav Antal	EXPLOITED		0	22711	8000
Alrai Sector LS-T b3-6	Pranav Antal	EXPLOITED		0	16441	16000
Col 285 Sector WA-N c7-3	Pranav Antal	FORTIFIED		0	71873	392000
HIP 108552	Pranav Antal	FORTIFIED		0	800359	435000
Col 359 Sector ZI-N b9-1	Pranav Antal	STRONGHOLD		0	69	1115000
Col 359 Sector AJ-N b9-4	Pranav Antal	EXPLOITED		217	21236	0
