2026-02-04 04:59 UTC
System Name	Power	State		Undermining	Reinforcement	Initial CP
Col 359 Sector EK-L b10-4	Pranav Antal	STRONGHOLD		36312	34210	1410000
Col 359 Sector RX-R c5-3	Pranav Antal	STRONGHOLD		14506	16533	1182000
Col 359 Sector QX-R c5-11	Pranav Antal	FORTIFIED		4512	23139	543000
Col 359 Sector QX-R c5-12	Pranav Antal	FORTIFIED		29462	38654	684000
Col 359 Sector RX-R c5-17	Pranav Antal	FORTIFIED		0	6208	428000
Col 359 Sector QX-R c5-7	Pranav Antal	FORTIFIED		117	31589	384000
Col 359 Sector QX-R c5-8	Pranav Antal	FORTIFIED		84888	110555	486000
Col 359 Sector QX-R c5-10	Pranav Antal	FORTIFIED		610	17016	395000
Col 359 Sector QX-R c5-13	Pranav Antal	FORTIFIED		394	64969	370000
Col 359 Sector RX-R c5-16	Pranav Antal	FORTIFIED		2898	43575	366000
Col 359 Sector NR-T c4-13	Pranav Antal	EXPLOITED		55740	118432	330000
Col 359 Sector DP-L b10-3	Pranav Antal	FORTIFIED		588	26668	392000
Col 359 Sector RX-R c5-1	Denton Patreus	STRONGHOLD		617352	217472	1338000
Col 359 Sector AE-N b9-5	Nakato Kaine	FORTIFIED		456	10898	457000
Col 359 Sector CE-N b9-2	Aisling Duval	STRONGHOLD		157829	225251	1844000
Col 359 Sector CE-N b9-1	Aisling Duval	STRONGHOLD		164	20120	1054000
Col 359 Sector KW-V d2-20	Aisling Duval	FORTIFIED		8021	14937	431000
Col 359 Sector RX-R c5-15	Nakato Kaine	EXPLOITED		516	1437	65000
Col 359 Sector KW-V d2-16	Yuri Grom	EXPLOITED		1593	301255	100000
Col 359 Sector BE-N b9-2	Aisling Duval	FORTIFIED		169	7321	504000
Col 359 Sector BE-N b9-4	Aisling Duval	EXPLOITED		12698	36531	238000
Col 359 Sector YI-N b9-4	Yuri Grom	EXPLOITED		1859	140245	32000
Col 359 Sector AJ-N b9-3	Arissa Lavigny-Duval	STRONGHOLD		153250	61259	1994000
Col 359 Sector NR-T c4-15	Arissa Lavigny-Duval	FORTIFIED		4117	7787	540000
Col 359 Sector NR-T c4-17	Arissa Lavigny-Duval	EXPLOITED		910	8511	96000
Col 359 Sector AE-N b9-4	Yuri Grom	EXPLOITED		156	52667	59000
Col 359 Sector RX-R c5-2	Arissa Lavigny-Duval	FORTIFIED		28706	87025	637000
Col 359 Sector FK-L b10-4	Nakato Kaine	EXPLOITED		86110	172062	90000
Col 359 Sector MR-T c4-8	Edmund Mahon	FORTIFIED		124377	83952	637000
Col 359 Sector FK-L b10-1	Denton Patreus	FORTIFIED		59650	26194	442000
Col 359 Sector FK-L b10-3	Aisling Duval	FORTIFIED		16857	33564	395000
Col 359 Sector FK-L b10-0	Nakato Kaine	FORTIFIED		36558	40067	370000
Col 359 Sector RX-R c5-0	Nakato Kaine	EXPLOITED		105667	88103	47000
Col 359 Sector ZI-N b9-1	Arissa Lavigny-Duval	EXPLOITED		31019	31313	108000
Col 359 Sector ZI-N b9-2	Arissa Lavigny-Duval	EXPLOITED		12515	16985	234000
Col 359 Sector AJ-N b9-4	Arissa Lavigny-Duval	EXPLOITED		814	15639	82000
Col 359 Sector FK-L b10-5	Nakato Kaine	STRONGHOLD		33512	50685	1143000
Col 359 Sector FK-L b10-2	Nakato Kaine	EXPLOITED		61789	79384	30000
Col 359 Sector RX-R c5-4	Nakato Kaine	EXPLOITED		341	3082	39000
Col 359 Sector KW-V d2-17	Yuri Grom	FORTIFIED		10	1232	421000
Col 359 Sector BE-N b9-0	Arissa Lavigny-Duval	FORTIFIED		1454	5477	489000
Col 359 Sector BE-N b9-1	Aisling Duval	EXPLOITED		83418	81131	269000
Col 359 Sector BE-N b9-3	Yuri Grom	FORTIFIED		17220	27489	587000
Col 359 Sector ZI-N b9-3	Yuri Grom	STRONGHOLD		8123	154143	1293000
Col 359 Sector AE-N b9-1	Yuri Grom	EXPLOITED		76	385183	43000
Col 359 Sector YI-N b9-5	Yuri Grom	FORTIFIED		45	108735	363000
Col 359 Sector NR-T c4-14	Aisling Duval	EXPLOITED		2644	49131	119000
Col 359 Sector AE-N b9-0	Yuri Grom	STRONGHOLD		14925	88357	1166000
Col 359 Sector AE-N b9-3	Yuri Grom	EXPLOITED		9446	384975	100000
