2026-04-16 06:02 UTC
System Name	Power	State		Undermining	Reinforcement	Initial CP
Col 359 Sector EK-L b10-4	Pranav Antal	STRONGHOLD		8333	2193	1299000
Col 359 Sector RX-R c5-3	Pranav Antal	STRONGHOLD		30	305	1204000
Col 359 Sector QX-R c5-11	Pranav Antal	FORTIFIED		21	1921	515000
Col 359 Sector QX-R c5-12	Pranav Antal	FORTIFIED		8048	3	565000
Col 359 Sector RX-R c5-17	Pranav Antal	FORTIFIED		5	0	482000
Col 359 Sector QX-R c5-7	Pranav Antal	FORTIFIED		6269	2092	554000
Col 359 Sector QX-R c5-8	Pranav Antal	FORTIFIED		6474	0	554000
Col 359 Sector QX-R c5-10	Pranav Antal	FORTIFIED		0	14	496000
Col 359 Sector QX-R c5-13	Pranav Antal	FORTIFIED		0	0	482000
Col 359 Sector RX-R c5-16	Pranav Antal	FORTIFIED		0	225	446000
Col 359 Sector NR-T c4-13	Pranav Antal	FORTIFIED		794	320	468000
Col 359 Sector DP-L b10-3	Pranav Antal	FORTIFIED		58	173	482000
Col 359 Sector ZI-N b9-1	Pranav Antal	STRONGHOLD		4286	638	1166000
Col 359 Sector RX-R c5-1	Denton Patreus	STRONGHOLD		0	3680	1221000
Col 359 Sector AE-N b9-5	Nakato Kaine	FORTIFIED		0	333	449000
Col 359 Sector CE-N b9-2	Aisling Duval	STRONGHOLD		32583	13587	1416000
Col 359 Sector CE-N b9-1	Aisling Duval	STRONGHOLD		0	1045	1099000
Col 359 Sector KW-V d2-20	Aisling Duval	FORTIFIED		206	5275	489000
Col 359 Sector RX-R c5-15	Nakato Kaine	EXPLOITED		0	794	69000
Col 359 Sector KW-V d2-16	Yuri Grom	FORTIFIED		520	4014	406000
Col 359 Sector BE-N b9-2	Aisling Duval	FORTIFIED		4185	2443	540000
Col 359 Sector BE-N b9-4	Aisling Duval	FORTIFIED		36	1853	388000
Col 359 Sector YI-N b9-4	Yuri Grom	EXPLOITED		4439	3332	141000
Col 359 Sector AJ-N b9-3	Arissa Lavigny-Duval	STRONGHOLD		13291	21827	1321000
Col 359 Sector NR-T c4-15	Arissa Lavigny-Duval	FORTIFIED		2257	163	529000
Col 359 Sector NR-T c4-17	Arissa Lavigny-Duval	EXPLOITED		10544	1916	209000
Col 359 Sector AE-N b9-4	Yuri Grom	EXPLOITED		1325	3	106000
Col 359 Sector RX-R c5-2	Arissa Lavigny-Duval	STRONGHOLD		521	10460	1138000
Col 359 Sector FK-L b10-4	Nakato Kaine	EXPLOITED		2709	189	88000
Col 359 Sector MR-T c4-8	Edmund Mahon	FORTIFIED		760	5020	518000
Col 359 Sector FK-L b10-1	Yuri Grom	EXPLOITED		392	143	47000
Col 359 Sector FK-L b10-3	Aisling Duval	FORTIFIED		156927	49722	439000
Col 359 Sector FK-L b10-0	Nakato Kaine	FORTIFIED		185	2245	392000
Col 359 Sector RX-R c5-0	Nakato Kaine	EXPLOITED		2792	63	117000
Col 359 Sector ZI-N b9-2	Arissa Lavigny-Duval	FORTIFIED		14	228	471000
Col 359 Sector AJ-N b9-4	Arissa Lavigny-Duval	EXPLOITED		1875	966	111000
Col 359 Sector FK-L b10-5	Nakato Kaine	STRONGHOLD		150	2499	1227000
Col 359 Sector FK-L b10-2	Nakato Kaine	EXPLOITED		27052	43896	26000
Col 359 Sector RX-R c5-4	Nakato Kaine	EXPLOITED		58625	63337	73000
Col 359 Sector KW-V d2-17	Yuri Grom	FORTIFIED		1342	1971	435000
Col 359 Sector BE-N b9-0	Arissa Lavigny-Duval	FORTIFIED		877	4203	518000
Col 359 Sector BE-N b9-1	Aisling Duval	FORTIFIED		440	1845	384000
Col 359 Sector BE-N b9-3	Yuri Grom	FORTIFIED		39442	1379	746000
Col 359 Sector ZI-N b9-3	Yuri Grom	STRONGHOLD		9625	64	1305000
Col 359 Sector AE-N b9-1	Yuri Grom	FORTIFIED		13	1324	442000
Col 359 Sector YI-N b9-5	Yuri Grom	FORTIFIED		0	5	478000
Col 359 Sector NR-T c4-14	Aisling Duval	FORTIFIED		1188	13005	388000
Col 359 Sector AE-N b9-0	Yuri Grom	STRONGHOLD		4	35	1255000
Col 359 Sector AE-N b9-3	Yuri Grom	FORTIFIED		364	40	478000
