2026-03-19 06:03 UTC
System Name	Power	State		Undermining	Reinforcement	Initial CP
Col 359 Sector EK-L b10-4	Pranav Antal	STRONGHOLD		13666	2776	1321000
Col 359 Sector RX-R c5-3	Pranav Antal	STRONGHOLD		69	376	1204000
Col 359 Sector QX-R c5-11	Pranav Antal	FORTIFIED		0	0	515000
Col 359 Sector QX-R c5-12	Pranav Antal	FORTIFIED		17317	934	609000
Col 359 Sector RX-R c5-17	Pranav Antal	FORTIFIED		35	0	482000
Col 359 Sector QX-R c5-7	Pranav Antal	FORTIFIED		12282	1285	587000
Col 359 Sector QX-R c5-8	Pranav Antal	FORTIFIED		12522	627	587000
Col 359 Sector QX-R c5-10	Pranav Antal	FORTIFIED		304	207	496000
Col 359 Sector QX-R c5-13	Pranav Antal	FORTIFIED		0	170	482000
Col 359 Sector RX-R c5-16	Pranav Antal	FORTIFIED		96	793	446000
Col 359 Sector NR-T c4-13	Pranav Antal	FORTIFIED		0	350	468000
Col 359 Sector DP-L b10-3	Pranav Antal	FORTIFIED		180	465	475000
Col 359 Sector ZI-N b9-1	Pranav Antal	STRONGHOLD		0	80177	1071000
Col 359 Sector RX-R c5-1	Denton Patreus	STRONGHOLD		317	159166	1060000
Col 359 Sector AE-N b9-5	Nakato Kaine	FORTIFIED		297	0	449000
Col 359 Sector CE-N b9-2	Aisling Duval	STRONGHOLD		100193	13662	1599000
Col 359 Sector CE-N b9-1	Aisling Duval	STRONGHOLD		0	2232	1088000
Col 359 Sector KW-V d2-20	Aisling Duval	FORTIFIED		540	611	460000
Col 359 Sector RX-R c5-15	Nakato Kaine	EXPLOITED		0	242	67000
Col 359 Sector KW-V d2-16	Yuri Grom	FORTIFIED		45	134	402000
Col 359 Sector BE-N b9-2	Aisling Duval	FORTIFIED		5374	46	547000
Col 359 Sector BE-N b9-4	Aisling Duval	EXPLOITED		15013	114747	263000
Col 359 Sector YI-N b9-4	Yuri Grom	EXPLOITED		5308	79	152000
Col 359 Sector AJ-N b9-3	Arissa Lavigny-Duval	STRONGHOLD		129256	2691	1522000
Col 359 Sector NR-T c4-15	Arissa Lavigny-Duval	FORTIFIED		3773	771	536000
Col 359 Sector NR-T c4-17	Arissa Lavigny-Duval	EXPLOITED		13025	4000	244000
Col 359 Sector AE-N b9-4	Yuri Grom	EXPLOITED		1768	1041	110000
Col 359 Sector RX-R c5-2	Arissa Lavigny-Duval	STRONGHOLD		0	1413	1132000
Col 359 Sector FK-L b10-4	Nakato Kaine	EXPLOITED		17643	750	108000
Col 359 Sector MR-T c4-8	Edmund Mahon	FORTIFIED		644	836	500000
Col 359 Sector FK-L b10-1	Yuri Grom	EXPLOITED		2086	4797	41000
Col 359 Sector FK-L b10-3	Aisling Duval	FORTIFIED		3	2555	460000
Col 359 Sector FK-L b10-0	Nakato Kaine	FORTIFIED		0	2119	392000
Col 359 Sector RX-R c5-0	Nakato Kaine	EXPLOITED		3541	374	131000
Col 359 Sector ZI-N b9-2	Arissa Lavigny-Duval	FORTIFIED		0	759	471000
Col 359 Sector AJ-N b9-4	Arissa Lavigny-Duval	EXPLOITED		2441	609	117000
Col 359 Sector FK-L b10-5	Nakato Kaine	STRONGHOLD		0	13705	1199000
Col 359 Sector FK-L b10-2	Nakato Kaine	EXPLOITED		702	180	45000
Col 359 Sector RX-R c5-4	Nakato Kaine	EXPLOITED		283	901	86000
Col 359 Sector KW-V d2-17	Yuri Grom	FORTIFIED		30	0	431000
Col 359 Sector BE-N b9-0	Arissa Lavigny-Duval	FORTIFIED		152	5080	507000
Col 359 Sector BE-N b9-1	Aisling Duval	FORTIFIED		673	3977	374000
Col 359 Sector BE-N b9-3	Yuri Grom	FORTIFIED		42807	175964	764000
Col 359 Sector ZI-N b9-3	Yuri Grom	STRONGHOLD		23166	1328	1366000
Col 359 Sector AE-N b9-1	Yuri Grom	FORTIFIED		0	24	439000
Col 359 Sector YI-N b9-5	Yuri Grom	FORTIFIED		165	4	478000
Col 359 Sector NR-T c4-14	Aisling Duval	EXPLOITED		14158	59327	258000
Col 359 Sector AE-N b9-0	Yuri Grom	STRONGHOLD		1176	887	1249000
Col 359 Sector AE-N b9-3	Yuri Grom	FORTIFIED		0	0	482000
