2026-01-29 16:20 UTC
System Name	Power	State		Undermining	Reinforcement	Initial CP
Col 359 Sector EK-L b10-4	Pranav Antal	STRONGHOLD		32125	4684	1410000
Col 359 Sector RX-R c5-3	Pranav Antal	STRONGHOLD		0	0	1182000
Col 359 Sector QX-R c5-11	Pranav Antal	FORTIFIED		4390	0	543000
Col 359 Sector QX-R c5-12	Pranav Antal	FORTIFIED		28853	7647	684000
Col 359 Sector RX-R c5-17	Pranav Antal	FORTIFIED		0	0	428000
Col 359 Sector QX-R c5-7	Pranav Antal	FORTIFIED		0	0	384000
Col 359 Sector QX-R c5-8	Pranav Antal	FORTIFIED		1812	116	486000
Col 359 Sector QX-R c5-10	Pranav Antal	FORTIFIED		0	0	395000
Col 359 Sector QX-R c5-13	Pranav Antal	FORTIFIED		0	4260	370000
Col 359 Sector RX-R c5-16	Pranav Antal	FORTIFIED		1494	0	366000
Col 359 Sector NR-T c4-13	Pranav Antal	EXPLOITED		20108	90255	330000
Col 359 Sector DP-L b10-3	Pranav Antal	FORTIFIED		0	3977	392000
Col 359 Sector RX-R c5-1	Denton Patreus	STRONGHOLD		23677	1	1338000
Col 359 Sector AE-N b9-5	Nakato Kaine	FORTIFIED		0	0	457000
Col 359 Sector CE-N b9-2	Aisling Duval	STRONGHOLD		121695	5913	1844000
Col 359 Sector CE-N b9-1	Aisling Duval	STRONGHOLD		0	153	1054000
Col 359 Sector KW-V d2-20	Aisling Duval	FORTIFIED		2944	258	431000
Col 359 Sector RX-R c5-15	Nakato Kaine	EXPLOITED		0	0	65000
Col 359 Sector KW-V d2-16	Yuri Grom	EXPLOITED		875	61107	100000
Col 359 Sector BE-N b9-2	Aisling Duval	FORTIFIED		0	0	504000
Col 359 Sector BE-N b9-4	Aisling Duval	EXPLOITED		12424	87	238000
Col 359 Sector YI-N b9-4	Yuri Grom	EXPLOITED		0	511	32000
Col 359 Sector AJ-N b9-3	Arissa Lavigny-Duval	STRONGHOLD		153250	2750	1994000
Col 359 Sector NR-T c4-15	Arissa Lavigny-Duval	FORTIFIED		4117	732	540000
Col 359 Sector NR-T c4-17	Arissa Lavigny-Duval	EXPLOITED		608	45	96000
Col 359 Sector AE-N b9-4	Yuri Grom	EXPLOITED		0	342	59000
Col 359 Sector RX-R c5-2	Arissa Lavigny-Duval	FORTIFIED		20722	270	637000
Col 359 Sector FK-L b10-4	Nakato Kaine	EXPLOITED		449	18083	90000
Col 359 Sector MR-T c4-8	Edmund Mahon	FORTIFIED		22087	350	637000
Col 359 Sector FK-L b10-1	Denton Patreus	FORTIFIED		1515	0	442000
Col 359 Sector FK-L b10-3	Aisling Duval	FORTIFIED		0	6142	395000
Col 359 Sector FK-L b10-0	Nakato Kaine	FORTIFIED		0	7964	370000
Col 359 Sector RX-R c5-0	Nakato Kaine	EXPLOITED		1999	4017	47000
Col 359 Sector ZI-N b9-1	Arissa Lavigny-Duval	EXPLOITED		1663	2308	108000
Col 359 Sector ZI-N b9-2	Arissa Lavigny-Duval	EXPLOITED		12158	0	234000
Col 359 Sector AJ-N b9-4	Arissa Lavigny-Duval	EXPLOITED		4	0	82000
Col 359 Sector FK-L b10-5	Nakato Kaine	STRONGHOLD		2336	3977	1143000
Col 359 Sector FK-L b10-2	Nakato Kaine	EXPLOITED		2103	84	30000
Col 359 Sector RX-R c5-4	Nakato Kaine	EXPLOITED		0	0	39000
Col 359 Sector KW-V d2-17	Yuri Grom	FORTIFIED		0	773	421000
Col 359 Sector BE-N b9-0	Arissa Lavigny-Duval	FORTIFIED		0	5	489000
Col 359 Sector BE-N b9-1	Aisling Duval	EXPLOITED		16274	11757	269000
Col 359 Sector BE-N b9-3	Yuri Grom	FORTIFIED		12180	6382	587000
Col 359 Sector ZI-N b9-3	Yuri Grom	STRONGHOLD		7791	248	1293000
Col 359 Sector AE-N b9-1	Yuri Grom	EXPLOITED		0	0	43000
Col 359 Sector YI-N b9-5	Yuri Grom	FORTIFIED		0	5532	363000
Col 359 Sector NR-T c4-14	Aisling Duval	EXPLOITED		2625	3103	119000
Col 359 Sector AE-N b9-0	Yuri Grom	STRONGHOLD		48	277	1166000
Col 359 Sector AE-N b9-3	Yuri Grom	EXPLOITED		841	945	100000
