2026-05-18 04:58 UTC
System Name	Power	State		Undermining	Reinforcement	Initial CP
Col 285 Sector VZ-W b15-0	Pranav Antal	FORTIFIED		0	675610	395000
Col 285 Sector XH-O b21-1	Pranav Antal	FORTIFIED		9	128092	428000
Col 285 Sector RL-B B14-6	Pranav Antal	STRONGHOLD		0	27676	1093000
Col 359 Sector NC-U d3-40	Pranav Antal	EXPLOITED		404	31683	0
Alrai Sector LS-T b3-6	Pranav Antal	EXPLOITED		0	10705	0
Hyades Sector OJ-E a13-0	Pranav Antal	EXPLOITED		0	10575	0
Lyncis Sector HR-W c1-16	Pranav Antal	STRONGHOLD		9429	1124	1110000
Piscium Sector OI-T b3-4	Pranav Antal	EXPLOITED		0	10392	0
Piscium Sector GR-W c1-21	Pranav Antal	EXPLOITED		0	6567	0
Col 359 Sector ZI-N b9-1	Pranav Antal	STRONGHOLD		0	16480	1049000
Pegasi Sector VE-Q b5-3	Pranav Antal	EXPLOITED		0	487	12000
Col 285 Sector EY-W b16-3	Pranav Antal	EXPLOITED		0	11151	6000
Col 285 Sector QT-Y b14-4	Pranav Antal	EXPLOITED		0	12232	14000
Lyncis Sector QD-T b3-0	Pranav Antal	EXPLOITED		0	13974	0
Kerb	Pranav Antal	EXPLOITED		5930	7247	69000
Pegasi Sector DB-X C1-6	Pranav Antal	EXPLOITED		0	53450	0
Warnones	Pranav Antal	EXPLOITED		3976	50301	0
Equagei	Pranav Antal	EXPLOITED		0	22539	0
Wu Kong	Pranav Antal	FORTIFIED		729	60006	355000
