2026-02-25 18:00 UTC
System Name	Power	State		Undermining	Reinforcement	Initial CP
Col 359 Sector EK-L b10-4	Pranav Antal	STRONGHOLD		24704	4900	1371000
Col 359 Sector RX-R c5-3	Pranav Antal	STRONGHOLD		1216	1311	1149000
Col 359 Sector QX-R c5-11	Pranav Antal	FORTIFIED		18109	1914	565000
Col 359 Sector QX-R c5-12	Pranav Antal	FORTIFIED		27620	139	677000
Col 359 Sector RX-R c5-17	Pranav Antal	FORTIFIED		314	1016	478000
Col 359 Sector QX-R c5-7	Pranav Antal	FORTIFIED		211205	232451	605000
Col 359 Sector QX-R c5-8	Pranav Antal	FORTIFIED		19287	5084	630000
Col 359 Sector QX-R c5-10	Pranav Antal	FORTIFIED		227	4996	442000
Col 359 Sector QX-R c5-13	Pranav Antal	FORTIFIED		0	398	482000
Col 359 Sector RX-R c5-16	Pranav Antal	FORTIFIED		1726	4434	431000
Col 359 Sector NR-T c4-13	Pranav Antal	FORTIFIED		31447	5316	489000
Col 359 Sector DP-L b10-3	Pranav Antal	FORTIFIED		356	15757	410000
Col 359 Sector RX-R c5-1	Denton Patreus	FORTIFIED		555344	513581	891000
Col 359 Sector AE-N b9-5	Nakato Kaine	FORTIFIED		9134	9039	449000
Col 359 Sector CE-N b9-2	Aisling Duval	STRONGHOLD		157092	42549	1955000
Col 359 Sector CE-N b9-1	Aisling Duval	STRONGHOLD		0	3265	1088000
Col 359 Sector KW-V d2-20	Aisling Duval	FORTIFIED		0	7969	449000
Col 359 Sector RX-R c5-15	Nakato Kaine	EXPLOITED		515	25	67000
Col 359 Sector KW-V d2-16	Yuri Grom	FORTIFIED		868	835	402000
Col 359 Sector BE-N b9-2	Aisling Duval	FORTIFIED		2040	17215	529000
Col 359 Sector BE-N b9-4	Aisling Duval	EXPLOITED		14797	15769	265000
Col 359 Sector YI-N b9-4	Yuri Grom	EXPLOITED		6575	2984	168000
Col 359 Sector AJ-N b9-3	Arissa Lavigny-Duval	STRONGHOLD		120119	66857	1800000
Col 359 Sector NR-T c4-15	Arissa Lavigny-Duval	FORTIFIED		5194	4373	543000
Col 359 Sector NR-T c4-17	Arissa Lavigny-Duval	EXPLOITED		1441	33446	106000
Col 359 Sector AE-N b9-4	Yuri Grom	EXPLOITED		2690	2209	113000
Col 359 Sector RX-R c5-2	Arissa Lavigny-Duval	STRONGHOLD		3436	30120	1099000
Col 359 Sector FK-L b10-4	Nakato Kaine	EXPLOITED		36286	10211	162000
Col 359 Sector MR-T c4-8	Edmund Mahon	FORTIFIED		72337	39412	594000
Col 359 Sector FK-L b10-1	Yuri Grom	Nakato Kaine		113014	295205	
Col 359 Sector FK-L b10-3	Aisling Duval	FORTIFIED		341	22462	428000
Col 359 Sector FK-L b10-0	Nakato Kaine	FORTIFIED		3027	4373	392000
Col 359 Sector RX-R c5-0	Nakato Kaine	EXPLOITED		30216	23271	133000
Col 359 Sector ZI-N b9-1	Arissa Lavigny-Duval	Aisling Duval		7054	136341	
Col 359 Sector ZI-N b9-2	Arissa Lavigny-Duval	EXPLOITED		15158	204018	271000
Col 359 Sector AJ-N b9-4	Arissa Lavigny-Duval	EXPLOITED		1798	13385	104000
Col 359 Sector FK-L b10-5	Nakato Kaine	STRONGHOLD		0	9969	1182000
Col 359 Sector FK-L b10-2	Nakato Kaine	EXPLOITED		6478	447	61000
Col 359 Sector RX-R c5-4	Nakato Kaine	EXPLOITED		7144	3393	43000
Col 359 Sector KW-V d2-17	Yuri Grom	FORTIFIED		0	1380	431000
Col 359 Sector BE-N b9-0	Arissa Lavigny-Duval	FORTIFIED		769	7923	500000
Col 359 Sector BE-N b9-1	Aisling Duval	EXPLOITED		48112	41565	324000
Col 359 Sector BE-N b9-3	Yuri Grom	FORTIFIED		46747	8440	789000
Col 359 Sector ZI-N b9-3	Yuri Grom	STRONGHOLD		39291	19324	1449000
Col 359 Sector AE-N b9-1	Yuri Grom	FORTIFIED		0	3827	435000
Col 359 Sector YI-N b9-5	Yuri Grom	FORTIFIED		667	3969	471000
Col 359 Sector NR-T c4-14	Aisling Duval	EXPLOITED		14461	16623	261000
Col 359 Sector AE-N b9-0	Yuri Grom	STRONGHOLD		314	9626	1232000
Col 359 Sector AE-N b9-3	Yuri Grom	FORTIFIED		72	1313	475000
