2026-02-17 15:59 UTC
System Name	Power	State		Undermining	Reinforcement	Initial CP
Col 359 Sector EK-L b10-4	Pranav Antal	STRONGHOLD		28655	10363	1394000
Col 359 Sector RX-R c5-3	Pranav Antal	STRONGHOLD		11424	12320	1099000
Col 359 Sector QX-R c5-11	Pranav Antal	FORTIFIED		11677	1824	572000
Col 359 Sector QX-R c5-12	Pranav Antal	FORTIFIED		29058	11426	684000
Col 359 Sector RX-R c5-17	Pranav Antal	FORTIFIED		77537	130659	417000
Col 359 Sector QX-R c5-7	Pranav Antal	FORTIFIED		51045	15684	554000
Col 359 Sector QX-R c5-8	Pranav Antal	FORTIFIED		15117	39731	605000
Col 359 Sector QX-R c5-10	Pranav Antal	FORTIFIED		344	5376	417000
Col 359 Sector QX-R c5-13	Pranav Antal	FORTIFIED		476	11669	431000
Col 359 Sector RX-R c5-16	Pranav Antal	FORTIFIED		123747	152705	381000
Col 359 Sector NR-T c4-13	Pranav Antal	FORTIFIED		287052	323760	471000
Col 359 Sector DP-L b10-3	Pranav Antal	FORTIFIED		11	590	417000
Col 359 Sector RX-R c5-1	Denton Patreus	FORTIFIED		117913	73758	977000
Col 359 Sector AE-N b9-5	Nakato Kaine	FORTIFIED		645	1869	449000
Col 359 Sector CE-N b9-2	Aisling Duval	STRONGHOLD		184203	152981	1928000
Col 359 Sector CE-N b9-1	Aisling Duval	STRONGHOLD		0	4336	1082000
Col 359 Sector KW-V d2-20	Aisling Duval	FORTIFIED		604	5097	446000
Col 359 Sector RX-R c5-15	Nakato Kaine	EXPLOITED		819	1234	67000
Col 359 Sector KW-V d2-16	Yuri Grom	FORTIFIED		1142	1461	399000
Col 359 Sector BE-N b9-2	Aisling Duval	FORTIFIED		412	5684	518000
Col 359 Sector BE-N b9-4	Aisling Duval	EXPLOITED		14818	17875	261000
Col 359 Sector YI-N b9-4	Yuri Grom	EXPLOITED		6875	2291	170000
Col 359 Sector AJ-N b9-3	Arissa Lavigny-Duval	STRONGHOLD		130848	94567	1811000
Col 359 Sector NR-T c4-15	Arissa Lavigny-Duval	FORTIFIED		6976	7014	543000
Col 359 Sector NR-T c4-17	Arissa Lavigny-Duval	EXPLOITED		1341	2264	106000
Col 359 Sector AE-N b9-4	Yuri Grom	EXPLOITED		2762	3480	111000
Col 359 Sector RX-R c5-2	Arissa Lavigny-Duval	STRONGHOLD		5332	56909	1038000
Col 359 Sector FK-L b10-4	Nakato Kaine	EXPLOITED		38324	35859	174000
Col 359 Sector MR-T c4-8	Edmund Mahon	FORTIFIED		29878	39933	598000
Col 359 Sector FK-L b10-1	Denton Patreus	EXPLOITED		482976	117839	335000
Col 359 Sector FK-L b10-3	Aisling Duval	FORTIFIED		3652	5127	428000
Col 359 Sector FK-L b10-0	Nakato Kaine	FORTIFIED		344	12742	377000
Col 359 Sector RX-R c5-0	Nakato Kaine	EXPLOITED		97410	82415	24000
Col 359 Sector ZI-N b9-1	Arissa Lavigny-Duval	EXPLOITED		11442	21734	110000
Col 359 Sector ZI-N b9-2	Arissa Lavigny-Duval	EXPLOITED		18228	37979	248000
Col 359 Sector AJ-N b9-4	Arissa Lavigny-Duval	EXPLOITED		1839	4009	102000
Col 359 Sector FK-L b10-5	Nakato Kaine	STRONGHOLD		32	5806	1177000
Col 359 Sector FK-L b10-2	Nakato Kaine	EXPLOITED		8531	12394	61000
Col 359 Sector RX-R c5-4	Nakato Kaine	EXPLOITED		6154	5382	43000
Col 359 Sector KW-V d2-17	Yuri Grom	FORTIFIED		0	827	424000
Col 359 Sector BE-N b9-0	Arissa Lavigny-Duval	FORTIFIED		2586	5139	493000
Col 359 Sector BE-N b9-1	Aisling Duval	EXPLOITED		30577	51984	298000
Col 359 Sector BE-N b9-3	Yuri Grom	FORTIFIED		47573	55407	775000
Col 359 Sector ZI-N b9-3	Yuri Grom	STRONGHOLD		43318	13320	1466000
Col 359 Sector AE-N b9-1	Yuri Grom	FORTIFIED		0	28	435000
Col 359 Sector YI-N b9-5	Yuri Grom	FORTIFIED		14	556	471000
Col 359 Sector NR-T c4-14	Aisling Duval	EXPLOITED		13131	31397	242000
Col 359 Sector AE-N b9-0	Yuri Grom	STRONGHOLD		12574	8030	1232000
Col 359 Sector AE-N b9-3	Yuri Grom	FORTIFIED		2447	89	478000
