2026-02-13 22:00 UTC
System Name	Power	State		Undermining	Reinforcement	Initial CP
Col 359 Sector EK-L b10-4	Pranav Antal	STRONGHOLD		28307	1715	1394000
Col 359 Sector RX-R c5-3	Pranav Antal	STRONGHOLD		4864	1240	1099000
Col 359 Sector QX-R c5-11	Pranav Antal	FORTIFIED		11341	175	572000
Col 359 Sector QX-R c5-12	Pranav Antal	FORTIFIED		29058	8570	684000
Col 359 Sector RX-R c5-17	Pranav Antal	FORTIFIED		56720	1813	417000
Col 359 Sector QX-R c5-7	Pranav Antal	FORTIFIED		6777	5606	554000
Col 359 Sector QX-R c5-8	Pranav Antal	FORTIFIED		15016	757	605000
Col 359 Sector QX-R c5-10	Pranav Antal	FORTIFIED		0	1178	417000
Col 359 Sector QX-R c5-13	Pranav Antal	FORTIFIED		0	245	431000
Col 359 Sector RX-R c5-16	Pranav Antal	FORTIFIED		4635	15562	381000
Col 359 Sector NR-T c4-13	Pranav Antal	FORTIFIED		77248	50212	471000
Col 359 Sector DP-L b10-3	Pranav Antal	FORTIFIED		0	262	417000
Col 359 Sector RX-R c5-1	Denton Patreus	FORTIFIED		89426	18164	977000
Col 359 Sector AE-N b9-5	Nakato Kaine	FORTIFIED		0	1320	449000
Col 359 Sector CE-N b9-2	Aisling Duval	STRONGHOLD		144773	15237	1928000
Col 359 Sector CE-N b9-1	Aisling Duval	STRONGHOLD		0	1316	1082000
Col 359 Sector KW-V d2-20	Aisling Duval	FORTIFIED		74	2342	446000
Col 359 Sector RX-R c5-15	Nakato Kaine	EXPLOITED		819	0	67000
Col 359 Sector KW-V d2-16	Yuri Grom	FORTIFIED		10	927	399000
Col 359 Sector BE-N b9-2	Aisling Duval	FORTIFIED		392	1825	518000
Col 359 Sector BE-N b9-4	Aisling Duval	EXPLOITED		14458	1840	261000
Col 359 Sector YI-N b9-4	Yuri Grom	EXPLOITED		6875	326	170000
Col 359 Sector AJ-N b9-3	Arissa Lavigny-Duval	STRONGHOLD		115378	6121	1811000
Col 359 Sector NR-T c4-15	Arissa Lavigny-Duval	FORTIFIED		5035	518	543000
Col 359 Sector NR-T c4-17	Arissa Lavigny-Duval	EXPLOITED		1341	2254	106000
Col 359 Sector AE-N b9-4	Yuri Grom	EXPLOITED		2056	2290	111000
Col 359 Sector RX-R c5-2	Arissa Lavigny-Duval	STRONGHOLD		128	24240	1038000
Col 359 Sector FK-L b10-4	Nakato Kaine	EXPLOITED		13889	8573	174000
Col 359 Sector MR-T c4-8	Edmund Mahon	FORTIFIED		19101	10448	598000
Col 359 Sector FK-L b10-1	Denton Patreus	EXPLOITED		78849	29539	335000
Col 359 Sector FK-L b10-3	Aisling Duval	FORTIFIED		2944	1388	428000
Col 359 Sector FK-L b10-0	Nakato Kaine	FORTIFIED		256	3219	377000
Col 359 Sector RX-R c5-0	Nakato Kaine	EXPLOITED		55733	17072	24000
Col 359 Sector ZI-N b9-1	Arissa Lavigny-Duval	EXPLOITED		9186	3587	110000
Col 359 Sector ZI-N b9-2	Arissa Lavigny-Duval	EXPLOITED		14181	1031	248000
Col 359 Sector AJ-N b9-4	Arissa Lavigny-Duval	EXPLOITED		1398	1013	102000
Col 359 Sector FK-L b10-5	Nakato Kaine	STRONGHOLD		0	1587	1177000
Col 359 Sector FK-L b10-2	Nakato Kaine	EXPLOITED		2815	5404	61000
Col 359 Sector RX-R c5-4	Nakato Kaine	EXPLOITED		3141	4182	43000
Col 359 Sector KW-V d2-17	Yuri Grom	FORTIFIED		0	64	424000
Col 359 Sector BE-N b9-0	Arissa Lavigny-Duval	FORTIFIED		719	1018	493000
Col 359 Sector BE-N b9-1	Aisling Duval	EXPLOITED		21013	24872	298000
Col 359 Sector BE-N b9-3	Yuri Grom	FORTIFIED		44865	24951	775000
Col 359 Sector ZI-N b9-3	Yuri Grom	STRONGHOLD		43168	2584	1466000
Col 359 Sector AE-N b9-1	Yuri Grom	FORTIFIED		0	0	435000
Col 359 Sector YI-N b9-5	Yuri Grom	FORTIFIED		0	99	471000
Col 359 Sector NR-T c4-14	Aisling Duval	EXPLOITED		12858	2837	242000
Col 359 Sector AE-N b9-0	Yuri Grom	STRONGHOLD		1427	4785	1232000
Col 359 Sector AE-N b9-3	Yuri Grom	FORTIFIED		11	42	478000
