2026-07-29 20:00 UTC
System Name	Power	State		Undermining	Reinforcement	Initial CP
HIP 10961	Pranav Antal	EXPLOITED		57856	37178	71000
Col 359 Sector IQ-J b11-2	Pranav Antal	EXPLOITED		9000	0	34000
Arietis Sector EB-W b2-6	Pranav Antal	EXPLOITED		15509	15676	30000
Arietis Sector KD-H a11-0	Pranav Antal	EXPLOITED		4952	7380	22000
HR 1403	Pranav Antal	EXPLOITED		13398	12304	34000
Hyades Sector OJ-E a13-0	Pranav Antal	EXPLOITED		13148	4174	24000
HIP 21008	Pranav Antal	EXPLOITED		7354	40	51000
HIP 8548	Pranav Antal	FORTIFIED		5624	203	424000
Aymiay	Pranav Antal	FORTIFIED		66027	69027	424000
Bhagutsuk	Pranav Antal	EXPLOITED		9417	32	92000
Natrians	Pranav Antal	STRONGHOLD		4162	12	1093000
Col 285 Sector AO-M b22-5	Pranav Antal	STRONGHOLD		0	3954	1082000
Pegasi Sector PT-Q b5-5	Pranav Antal	FORTIFIED		0	435	406000
Hyades Sector GD-R b5-1	Pranav Antal	FORTIFIED		0	26949	421000
Col 359 Sector HQ-J b11-0	Pranav Antal	FORTIFIED		75	2369	410000
Pegasi Sector JO-E a13-6	Pranav Antal	FORTIFIED		0	9354	381000
Col 285 Sector FE-M b22-1	Pranav Antal	EXPLOITED		1069	8037	0
Col 285 Sector VK-N c7-18	Pranav Antal	EXPLOITED		0	40	0
Alrai Sector PT-R b4-4	Pranav Antal	EXPLOITED		0	0	0
LFT 238	Pranav Antal	EXPLOITED		0	5015	0
Synuefe AP-L b54-0	Pranav Antal	EXPLOITED		875	34179	0
Col 285 Sector SO-Y b14-1	Pranav Antal	EXPLOITED		0	20870	0
Hyades Sector MC-V c2-7	Pranav Antal	FORTIFIED		4322	125001	540000
Col 285 Sector UF-N c7-17	Pranav Antal	EXPLOITED		416	47910	0
Col 285 Sector XS-M b22-5	Pranav Antal	EXPLOITED		0	365083	0
Pegasi Sector BQ-Y D99	Pranav Antal	EXPLOITED		11441	200821	226000
HIP 7245	Pranav Antal	EXPLOITED		2193	271236	113000
Synuefe LQ-K b54-0	Pranav Antal	EXPLOITED		1660	409070	76000
Col 285 Sector WM-Z b14-7	Pranav Antal	FORTIFIED		30	61972	388000
Col 285 Sector RO-R d4-65	Pranav Antal	FORTIFIED		30	208871	381000
